Method,Portfolio,Date,n_firms,raw_weight_sum,capped_weight_sum,max_raw_weight,max_capped_weight,n_names_capped
Method2_PostMean,Q4,2014-05-31,71,1.0,1.0,0.1504447958122952,0.05,5
Method2_PostMean,Q5,2014-05-31,71,1.0000000000000004,1.0,0.13171716808961215,0.05,6
Method3_ProbQ5,Q1,2014-05-31,70,0.9999999999999999,1.0,0.27247105653510206,0.05,5
Method3_ProbQ5,Q2,2014-05-31,70,1.0,1.0,0.17597208969609648,0.05,5
Method3_ProbQ5,Q3,2014-05-31,69,1.0,1.0,0.1870770011094188,0.05000000000000001,3
Method3_ProbQ5,Q4,2014-05-31,73,1.0,1.0000000000000002,0.2436668193745673,0.05000000000000001,6
Method3_ProbQ5,Q5,2014-05-31,70,0.9999999999999999,1.0,0.13754406145338754,0.05,6
Method1_Raw,Q1,2014-06-30,71,0.9999999999999999,0.9999999999999998,0.5467321281812415,0.04999999999999999,2
Method1_Raw,Q2,2014-06-30,69,1.0,1.0,0.23648963452732338,0.05000000000000001,6
Method1_Raw,Q3,2014-06-30,70,0.9999999999999999,0.9999999999999999,0.1670774141173362,0.05,5
Method1_Raw,Q4,2014-06-30,73,1.0,1.0,0.20608310351191386,0.05,4
Method1_Raw,Q5,2014-06-30,70,1.0,1.0,0.14297708824108105,0.05000000000000001,7
Method2_PostMean,Q1,2014-06-30,71,1.0,0.9999999999999998,0.5508983392726762,0.04999999999999999,2
Method2_PostMean,Q2,2014-06-30,69,1.0000000000000002,0.9999999999999999,0.23575017477915447,0.05,6
Method2_PostMean,Q3,2014-06-30,71,1.0,0.9999999999999998,0.15096371310851467,0.04999999999999999,4
Method2_PostMean,Q4,2014-06-30,71,1.0,0.9999999999999998,0.15966501464986538,0.04999999999999999,5
Method2_PostMean,Q5,2014-06-30,71,1.0,0.9999999999999997,0.13093427945383,0.04999999999999999,6
Method3_ProbQ5,Q1,2014-06-30,70,1.0,1.0,0.2667165703927624,0.05,5
Method3_ProbQ5,Q2,2014-06-30,71,1.0,0.9999999999999998,0.17562798471793115,0.04999999999999999,5
Method3_ProbQ5,Q3,2014-06-30,69,0.9999999999999998,0.9999999999999999,0.18312340104490282,0.05,3
Method3_ProbQ5,Q4,2014-06-30,73,1.0,1.0,0.24132247590471959,0.05000000000000001,6
Method3_ProbQ5,Q5,2014-06-30,70,0.9999999999999999,0.9999999999999999,0.13690181005501056,0.05,6
Method1_Raw,Q1,2014-07-31,71,0.9999999999999999,1.0,0.5472455300252855,0.05,2
Method1_Raw,Q2,2014-07-31,70,1.0,1.0,0.23688113811483621,0.05,5
Method1_Raw,Q3,2014-07-31,69,0.9999999999999999,0.9999999999999999,0.18369527071631475,0.04999999999999999,5
Method1_Raw,Q4,2014-07-31,73,1.0,1.0000000000000002,0.20050499066208435,0.05000000000000002,4
Method1_Raw,Q5,2014-07-31,70,0.9999999999999998,0.9999999999999999,0.1413182357069047,0.05,7
Method2_PostMean,Q1,2014-07-31,71,0.9999999999999999,0.9999999999999998,0.5508668517220159,0.04999999999999999,2
Method2_PostMean,Q2,2014-07-31,70,1.0,0.9999999999999998,0.23637759879039075,0.04999999999999999,5
Method2_PostMean,Q3,2014-07-31,70,0.9999999999999998,0.9999999999999999,0.15727908184024703,0.05,5
Method2_PostMean,Q4,2014-07-31,71,1.0,0.9999999999999999,0.17420152064816857,0.05,5
Method2_PostMean,Q5,2014-07-31,71,1.0,1.0,0.12995863695001392,0.05,6
Method3_ProbQ5,Q1,2014-07-31,70,0.9999999999999998,0.9999999999999998,0.26474223360149685,0.04999999999999999,5
Method3_ProbQ5,Q2,2014-07-31,71,1.0,1.0,0.18469911514702725,0.05,5
Method3_ProbQ5,Q3,2014-07-31,69,0.9999999999999999,0.9999999999999999,0.18280259939830612,0.05,3
Method3_ProbQ5,Q4,2014-07-31,73,0.9999999999999999,1.0000000000000002,0.23150049652790788,0.05000000000000002,6
Method3_ProbQ5,Q5,2014-07-31,70,0.9999999999999999,0.9999999999999998,0.13554988825375366,0.04999999999999999,6
Method1_Raw,Q1,2014-08-31,71,0.9999999999999999,0.9999999999999999,0.5603061426676789,0.05,2
Method1_Raw,Q2,2014-08-31,70,0.9999999999999999,1.0,0.2441667653552073,0.05,5
Method1_Raw,Q3,2014-08-31,69,1.0,0.9999999999999999,0.1842268200740991,0.05,5
Method1_Raw,Q4,2014-08-31,73,0.9999999999999999,0.9999999999999999,0.21051680497833342,0.04999999999999999,4
Method1_Raw,Q5,2014-08-31,70,1.0000000000000002,1.0,0.14558320128138608,0.05000000000000001,7
Method2_PostMean,Q1,2014-08-31,71,0.9999999999999998,1.0000000000000002,0.5639513845451706,0.05000000000000001,2
Method2_PostMean,Q2,2014-08-31,70,0.9999999999999999,1.0,0.2438963152351665,0.05,5
Method2_PostMean,Q3,2014-08-31,70,1.0,0.9999999999999999,0.14746364591961456,0.05000000000000001,6
Method2_PostMean,Q4,2014-08-31,71,0.9999999999999998,1.0,0.17714707178826475,0.05,5
Method2_PostMean,Q5,2014-08-31,71,1.0000000000000002,1.0,0.13377679558737532,0.05,6
Method3_ProbQ5,Q1,2014-08-31,70,0.9999999999999999,0.9999999999999999,0.2668105577811324,0.04999999999999999,5
Method3_ProbQ5,Q2,2014-08-31,71,1.0,1.0,0.17430851159932412,0.05,5
Method3_ProbQ5,Q3,2014-08-31,69,1.0000000000000002,1.0,0.17948490185035582,0.05,4
Method3_ProbQ5,Q4,2014-08-31,73,0.9999999999999999,0.9999999999999999,0.2417359941477351,0.04999999999999999,4
Method3_ProbQ5,Q5,2014-08-31,70,1.0000000000000002,0.9999999999999999,0.1397061736378221,0.05,7
Method1_Raw,Q1,2014-09-30,71,1.0,0.9999999999999999,0.5517239963726354,0.05,3
Method1_Raw,Q2,2014-09-30,71,1.0,0.9999999999999999,0.23395380439805127,0.05,5
Method1_Raw,Q3,2014-09-30,70,1.0,0.9999999999999999,0.18478871675268202,0.05,5
Method1_Raw,Q4,2014-09-30,73,1.0000000000000002,1.0,0.21053504492351163,0.05,4
Method1_Raw,Q5,2014-09-30,70,1.0,0.9999999999999999,0.1427264863401522,0.05,7
Method2_PostMean,Q1,2014-09-30,71,0.9999999999999999,1.0,0.5550192575587628,0.05,3
Method2_PostMean,Q2,2014-09-30,71,1.0,0.9999999999999998,0.23350476966758174,0.04999999999999999,5
Method2_PostMean,Q3,2014-09-30,71,1.0,1.0,0.1435212547480854,0.05000000000000001,6
Method2_PostMean,Q4,2014-09-30,71,1.0000000000000002,0.9999999999999998,0.1757691454478074,0.04999999999999999,5
Method2_PostMean,Q5,2014-09-30,71,0.9999999999999997,0.9999999999999998,0.13113375526196688,0.04999999999999999,6
Method3_ProbQ5,Q1,2014-09-30,70,1.0,1.0,0.26914262364709857,0.05,5
Method3_ProbQ5,Q2,2014-09-30,73,0.9999999999999998,1.0,0.1558840913474771,0.05,6
Method3_ProbQ5,Q3,2014-09-30,69,0.9999999999999997,1.0,0.17611090348412056,0.05,4
Method3_ProbQ5,Q4,2014-09-30,73,0.9999999999999999,1.0,0.24513693557435345,0.05,4
Method3_ProbQ5,Q5,2014-09-30,70,1.0,0.9999999999999999,0.13686112975492665,0.05,6
Method1_Raw,Q1,2014-10-31,71,1.0000000000000002,0.9999999999999997,0.5683146694565113,0.04999999999999999,2
Method1_Raw,Q2,2014-10-31,71,0.9999999999999999,0.9999999999999999,0.24047127817739455,0.04999999999999999,5
Method1_Raw,Q3,2014-10-31,70,0.9999999999999998,0.9999999999999997,0.1886128304281473,0.04999999999999999,5
Method1_Raw,Q4,2014-10-31,73,0.9999999999999999,0.9999999999999999,0.20859425844638685,0.04999999999999999,5
Method1_Raw,Q5,2014-10-31,70,0.9999999999999997,1.0,0.1525938928330911,0.05,7
Method2_PostMean,Q1,2014-10-31,71,1.0,1.0,0.5717300291280524,0.05000000000000001,2
Method2_PostMean,Q2,2014-10-31,71,0.9999999999999999,0.9999999999999998,0.2401230557371021,0.04999999999999999,5
Method2_PostMean,Q3,2014-10-31,71,1.0,1.0,0.14677824350343882,0.05,6
Method2_PostMean,Q4,2014-10-31,71,0.9999999999999999,1.0,0.17709888274521393,0.05000000000000002,5
Method2_PostMean,Q5,2014-10-31,71,0.9999999999999998,1.0,0.14047327965882428,0.05,6
Method3_ProbQ5,Q1,2014-10-31,70,1.0,1.0,0.27925305336420325,0.05,5
Method3_ProbQ5,Q2,2014-10-31,73,1.0,1.0,0.16878331039637492,0.05000000000000001,7
Method3_ProbQ5,Q3,2014-10-31,69,1.0000000000000002,0.9999999999999998,0.16857983897427017,0.04999999999999998,4
Method3_ProbQ5,Q4,2014-10-31,73,1.0,1.0,0.24112278367728568,0.05,4
Method3_ProbQ5,Q5,2014-10-31,70,1.0,1.0,0.14640071258411502,0.05,6
Method1_Raw,Q1,2014-11-30,70,1.0000000000000002,0.9999999999999999,0.5849917199265876,0.05,2
Method1_Raw,Q2,2014-11-30,71,0.9999999999999999,0.9999999999999999,0.24643589102205946,0.04999999999999999,5
Method1_Raw,Q3,2014-11-30,70,0.9999999999999999,1.0,0.18485672944828319,0.05000000000000001,5
Method1_Raw,Q4,2014-11-30,73,0.9999999999999999,1.0000000000000002,0.20925629940931634,0.05,5
Method1_Raw,Q5,2014-11-30,70,1.0000000000000002,1.0,0.15012608770013364,0.05000000000000001,7
Method2_PostMean,Q1,2014-11-30,70,1.0,0.9999999999999999,0.5882001528078316,0.04999999999999999,2
Method2_PostMean,Q2,2014-11-30,71,1.0,0.9999999999999998,0.24705229635314144,0.04999999999999999,5
Method2_PostMean,Q3,2014-11-30,71,0.9999999999999998,0.9999999999999998,0.14848349221582982,0.04999999999999999,6
Method2_PostMean,Q4,2014-11-30,71,0.9999999999999999,1.0,0.1662086916110139,0.05,5
Method2_PostMean,Q5,2014-11-30,71,0.9999999999999999,1.0,0.1376732299804989,0.05,6
Method3_ProbQ5,Q1,2014-11-30,69,1.0000000000000002,0.9999999999999998,0.2796737688576446,0.04999999999999999,5
Method3_ProbQ5,Q2,2014-11-30,73,1.0,1.0,0.17261067627813548,0.05,5
Method3_ProbQ5,Q3,2014-11-30,69,0.9999999999999999,1.0000000000000002,0.16663715946496133,0.05,4
Method3_ProbQ5,Q4,2014-11-30,73,0.9999999999999999,1.0,0.24473744342193884,0.05,6
Method3_ProbQ5,Q5,2014-11-30,70,0.9999999999999999,1.0,0.14383138360134695,0.05,7
Method1_Raw,Q1,2014-12-31,70,0.9999999999999999,1.0,0.5887260405085414,0.05,2
Method1_Raw,Q2,2014-12-31,71,0.9999999999999998,0.9999999999999999,0.2501916841362977,0.04999999999999999,5
Method1_Raw,Q3,2014-12-31,70,1.0,0.9999999999999999,0.19557912786179443,0.04999999999999999,5
Method1_Raw,Q4,2014-12-31,73,1.0,1.0,0.1955170277641058,0.05,5
Method1_Raw,Q5,2014-12-31,70,1.0000000000000002,1.0,0.1535661323498093,0.05000000000000001,7
Method2_PostMean,Q1,2014-12-31,70,1.0,1.0,0.5928931777714149,0.05,2
Method2_PostMean,Q2,2014-12-31,71,0.9999999999999997,1.0,0.25129970829433984,0.05,5
Method2_PostMean,Q3,2014-12-31,71,1.0,1.0,0.14760491191785072,0.05,6
Method2_PostMean,Q4,2014-12-31,71,1.0000000000000002,0.9999999999999999,0.1742464832272586,0.05,5
Method2_PostMean,Q5,2014-12-31,71,0.9999999999999996,1.0,0.14111705767689772,0.05,7
Method3_ProbQ5,Q1,2014-12-31,69,1.0000000000000002,0.9999999999999999,0.27961149365575044,0.04999999999999999,5
Method3_ProbQ5,Q2,2014-12-31,73,0.9999999999999998,1.0000000000000002,0.17535577185242807,0.05000000000000001,5
Method3_ProbQ5,Q3,2014-12-31,69,1.0,1.0000000000000002,0.16991766358180183,0.05000000000000001,4
Method3_ProbQ5,Q4,2014-12-31,73,1.0,1.0,0.22659097194588718,0.05,6
Method3_ProbQ5,Q5,2014-12-31,70,0.9999999999999999,1.0,0.1469805120538155,0.05,7
Method1_Raw,Q1,2015-01-31,73,0.9999999999999999,1.0000000000000002,0.5778838200687584,0.05000000000000001,2
Method1_Raw,Q2,2015-01-31,73,1.0,1.0,0.22695390147680033,0.05,6
Method1_Raw,Q3,2015-01-31,75,0.9999999999999998,1.0,0.17768440576317887,0.05,3
Method1_Raw,Q4,2015-01-31,73,1.0000000000000002,0.9999999999999999,0.21824021625575077,0.04999999999999999,4
Method1_Raw,Q5,2015-01-31,72,1.0,1.0,0.15931653667649723,0.05,7
Method2_PostMean,Q1,2015-01-31,74,1.0000000000000002,1.0,0.3429185707487709,0.05,4
Method2_PostMean,Q2,2015-01-31,72,1.0,1.0000000000000002,0.19113254938521526,0.05,5
Method2_PostMean,Q3,2015-01-31,75,0.9999999999999998,1.0000000000000002,0.1908537029272168,0.05,4
Method2_PostMean,Q4,2015-01-31,73,1.0000000000000002,0.9999999999999999,0.25386014163453435,0.05,5
Method2_PostMean,Q5,2015-01-31,72,1.0,0.9999999999999999,0.14897616550362394,0.05,7
Method3_ProbQ5,Q1,2015-01-31,73,0.9999999999999999,1.0,0.26082118429222095,0.05000000000000002,6
Method3_ProbQ5,Q2,2015-01-31,75,0.9999999999999999,1.0000000000000002,0.12106059723821087,0.05000000000000001,5
Method3_ProbQ5,Q3,2015-01-31,73,1.0,1.0,0.2813806836261727,0.05000000000000001,3
Method3_ProbQ5,Q4,2015-01-31,73,0.9999999999999999,0.9999999999999999,0.2736027540939537,0.04999999999999999,5
Method3_ProbQ5,Q5,2015-01-31,72,1.0,1.0,0.15196127925079705,0.05,8
Method1_Raw,Q1,2015-02-28,73,1.0,0.9999999999999999,0.5465980026905916,0.04999999999999999,2
Method1_Raw,Q2,2015-02-28,73,1.0,1.0,0.21765723953709668,0.05,6
Method1_Raw,Q3,2015-02-28,75,1.0,1.0000000000000002,0.17615421012714574,0.05000000000000001,3
Method1_Raw,Q4,2015-02-28,73,1.0,1.0,0.21582334747074827,0.05,5
Method1_Raw,Q5,2015-02-28,72,1.0,1.0,0.16569554169134962,0.05000000000000001,7
Method2_PostMean,Q1,2015-02-28,74,1.0000000000000002,0.9999999999999999,0.32445669915379305,0.04999999999999999,4
Method2_PostMean,Q2,2015-02-28,72,1.0000000000000002,1.0,0.1942943279595001,0.05,5
Method2_PostMean,Q3,2015-02-28,75,0.9999999999999999,1.0,0.18931137157591282,0.05,3
Method2_PostMean,Q4,2015-02-28,73,0.9999999999999999,1.0,0.2528649960686411,0.05,6
Method2_PostMean,Q5,2015-02-28,72,1.0,1.0,0.1545117686452201,0.05000000000000002,7
Method3_ProbQ5,Q1,2015-02-28,73,1.0,1.0,0.24263705787242051,0.05,7
Method3_ProbQ5,Q2,2015-02-28,75,0.9999999999999999,0.9999999999999999,0.128518012458356,0.04999999999999999,5
Method3_ProbQ5,Q3,2015-02-28,73,1.0,1.0,0.2759563927066022,0.05000000000000001,3
Method3_ProbQ5,Q4,2015-02-28,73,0.9999999999999999,1.0,0.27108216833361815,0.05000000000000001,5
Method3_ProbQ5,Q5,2015-02-28,72,1.0,1.0,0.15780291965448395,0.05,7
Method1_Raw,Q1,2015-03-31,73,1.0000000000000002,1.0,0.5553906721544986,0.05,2
Method1_Raw,Q2,2015-03-31,73,1.0,1.0,0.21560474699136695,0.05,6
Method1_Raw,Q3,2015-03-31,75,1.0000000000000002,1.0,0.17434712772700264,0.05,3
Method1_Raw,Q4,2015-03-31,73,0.9999999999999998,1.0,0.23010628792212068,0.05,5
Method1_Raw,Q5,2015-03-31,72,1.0,1.0,0.16921113669108878,0.05,6
Method2_PostMean,Q1,2015-03-31,74,1.0000000000000002,1.0,0.3385290658198115,0.05,4
Method2_PostMean,Q2,2015-03-31,72,1.0,1.0,0.1792879782911396,0.05,5
Method2_PostMean,Q3,2015-03-31,75,1.0,1.0,0.18683249014358613,0.04999999999999999,4
Method2_PostMean,Q4,2015-03-31,73,0.9999999999999999,1.0,0.26413576831921814,0.05,6
Method2_PostMean,Q5,2015-03-31,72,1.0,1.0,0.1586507579329349,0.05,6
Method3_ProbQ5,Q1,2015-03-31,73,1.0,0.9999999999999999,0.2540154105940877,0.05,7
Method3_ProbQ5,Q2,2015-03-31,75,0.9999999999999999,1.0000000000000002,0.1239638834690349,0.05000000000000001,5
Method3_ProbQ5,Q3,2015-03-31,73,1.0000000000000002,1.0,0.281390629462834,0.05,3
Method3_ProbQ5,Q4,2015-03-31,73,1.0000000000000002,1.0,0.2818142005006811,0.05,5
Method3_ProbQ5,Q5,2015-03-31,72,1.0,1.0,0.16215385559475487,0.05,6
Method1_Raw,Q1,2015-04-30,73,1.0000000000000002,1.0,0.5672973860616505,0.05,2
Method1_Raw,Q2,2015-04-30,73,1.0,1.0,0.21979130789438422,0.05000000000000001,6
Method1_Raw,Q3,2015-04-30,75,1.0,1.0,0.17000779740163713,0.05000000000000001,3
Method1_Raw,Q4,2015-04-30,73,0.9999999999999999,1.0,0.2166656350095895,0.05,5
Method1_Raw,Q5,2015-04-30,73,1.0000000000000002,1.0,0.19004455024767203,0.05000000000000001,6
Method2_PostMean,Q1,2015-04-30,74,1.0,1.0000000000000002,0.34116635302456777,0.05,4
Method2_PostMean,Q2,2015-04-30,72,1.0,1.0,0.17134007632391018,0.05,5
Method2_PostMean,Q3,2015-04-30,75,1.0,1.0,0.1808931462476268,0.05,4
Method2_PostMean,Q4,2015-04-30,73,0.9999999999999999,1.0,0.2509841976001706,0.05,4
Method2_PostMean,Q5,2015-04-30,73,0.9999999999999999,1.0,0.1782265942707378,0.05,6
Method3_ProbQ5,Q1,2015-04-30,73,1.0,1.0000000000000002,0.2578082388744524,0.05000000000000001,7
Method3_ProbQ5,Q2,2015-04-30,75,1.0,1.0,0.11251702868926224,0.05,7
Method3_ProbQ5,Q3,2015-04-30,73,1.0,1.0,0.27670696574897896,0.05000000000000002,3
Method3_ProbQ5,Q4,2015-04-30,73,1.0000000000000002,1.0000000000000002,0.2666861113263018,0.05000000000000001,5
Method3_ProbQ5,Q5,2015-04-30,73,1.0,0.9999999999999999,0.18204384415489108,0.05,6
Method1_Raw,Q1,2015-05-31,73,0.9999999999999999,1.0,0.5637821162329097,0.05,2
Method1_Raw,Q2,2015-05-31,73,0.9999999999999999,0.9999999999999998,0.21601594736926394,0.04999999999999999,6
Method1_Raw,Q3,2015-05-31,75,1.0,0.9999999999999999,0.1501567261142026,0.04999999999999999,4
Method1_Raw,Q4,2015-05-31,73,1.0,0.9999999999999998,0.19843708584216785,0.04999999999999999,5
Method1_Raw,Q5,2015-05-31,73,0.9999999999999999,1.0,0.19325864749147656,0.05,6
Method2_PostMean,Q1,2015-05-31,74,1.0,1.0,0.34719523970918115,0.05,4
Method2_PostMean,Q2,2015-05-31,72,1.0,1.0,0.14914776878050004,0.05,6
Method2_PostMean,Q3,2015-05-31,75,0.9999999999999999,0.9999999999999999,0.16170228936658715,0.05,5
Method2_PostMean,Q4,2015-05-31,73,1.0,0.9999999999999999,0.2344583680033441,0.04999999999999999,4
Method2_PostMean,Q5,2015-05-31,73,0.9999999999999999,1.0,0.17999895032876928,0.05000000000000002,7
Method3_ProbQ5,Q1,2015-05-31,73,1.0,1.0,0.26275538956816075,0.05000000000000001,6
Method3_ProbQ5,Q2,2015-05-31,75,0.9999999999999999,0.9999999999999999,0.10916455613747711,0.05,7
Method3_ProbQ5,Q3,2015-05-31,73,1.0,1.0,0.2535262530716717,0.05000000000000001,3
Method3_ProbQ5,Q4,2015-05-31,73,1.0,1.0,0.24773829789240884,0.05,5
Method3_ProbQ5,Q5,2015-05-31,73,1.0,1.0,0.18428081327419527,0.05,7
Method1_Raw,Q1,2015-06-30,73,1.0,1.0,0.5628523689270796,0.05,2
Method1_Raw,Q2,2015-06-30,73,1.0,1.0,0.2131100479277906,0.05000000000000001,6
Method1_Raw,Q3,2015-06-30,75,1.0,0.9999999999999998,0.14634753315774632,0.04999999999999999,4
Method1_Raw,Q4,2015-06-30,73,1.0000000000000002,1.0,0.1947840083579997,0.05,6
Method1_Raw,Q5,2015-06-30,73,1.0,1.0,0.19471765700872506,0.05000000000000001,6
Method2_PostMean,Q1,2015-06-30,74,1.0,1.0,0.35299016484949475,0.05,4
Method2_PostMean,Q2,2015-06-30,72,1.0,1.0,0.1540444033798722,0.05000000000000001,6
Method2_PostMean,Q3,2015-06-30,75,0.9999999999999999,1.0000000000000002,0.15816069837852703,0.05,4
Method2_PostMean,Q4,2015-06-30,73,1.0,0.9999999999999998,0.2278955598434079,0.04999999999999999,4
Method2_PostMean,Q5,2015-06-30,73,1.0,1.0,0.18147959874546526,0.05000000000000001,7
Method3_ProbQ5,Q1,2015-06-30,73,1.0,0.9999999999999999,0.26567263878843184,0.05,7
Method3_ProbQ5,Q2,2015-06-30,75,1.0,0.9999999999999999,0.11567956158341255,0.05,7
Method3_ProbQ5,Q3,2015-06-30,73,0.9999999999999999,1.0000000000000002,0.2461548075395961,0.05000000000000001,3
Method3_ProbQ5,Q4,2015-06-30,73,1.0,1.0,0.24248894121155296,0.05,5
Method3_ProbQ5,Q5,2015-06-30,73,0.9999999999999999,1.0,0.1856123291315063,0.05,7
Method1_Raw,Q1,2015-07-31,73,1.0000000000000002,0.9999999999999998,0.5554144328929052,0.04999999999999999,2
Method1_Raw,Q2,2015-07-31,73,1.0,1.0,0.2161061148719843,0.05,6
Method1_Raw,Q3,2015-07-31,75,1.0,1.0,0.14298149701248286,0.05,3
Method1_Raw,Q4,2015-07-31,74,1.0,1.0,0.18020569624859414,0.05,5
Method1_Raw,Q5,2015-07-31,73,0.9999999999999999,1.0,0.19819812458141375,0.05,6
Method2_PostMean,Q1,2015-07-31,74,1.0,0.9999999999999998,0.34446165548921365,0.04999999999999999,4
Method2_PostMean,Q2,2015-07-31,72,0.9999999999999999,1.0,0.15458277728132203,0.05,6
Method2_PostMean,Q3,2015-07-31,75,1.0000000000000002,1.0,0.1545829237217125,0.05,3
Method2_PostMean,Q4,2015-07-31,74,1.0000000000000002,1.0,0.20844891740570295,0.05,5
Method2_PostMean,Q5,2015-07-31,73,1.0,1.0,0.18488846275519474,0.05000000000000001,7
Method3_ProbQ5,Q1,2015-07-31,73,0.9999999999999999,1.0,0.2605129463415577,0.05,6
Method3_ProbQ5,Q2,2015-07-31,75,1.0,1.0,0.1237120225588415,0.05,6
Method3_ProbQ5,Q3,2015-07-31,74,0.9999999999999999,1.0,0.2152282784243468,0.05,4
Method3_ProbQ5,Q4,2015-07-31,73,1.0000000000000002,0.9999999999999998,0.23240424268801796,0.04999999999999999,5
Method3_ProbQ5,Q5,2015-07-31,73,0.9999999999999999,1.0,0.18888518878657076,0.05000000000000001,7
Method1_Raw,Q1,2015-08-31,73,1.0,1.0000000000000002,0.530525373896988,0.05,2
Method1_Raw,Q2,2015-08-31,73,1.0,0.9999999999999997,0.21895657252615808,0.04999999999999999,6
Method1_Raw,Q3,2015-08-31,75,1.0,1.0,0.14441817294395742,0.05,3
Method1_Raw,Q4,2015-08-31,74,1.0,1.0,0.16934265969056805,0.05000000000000001,5
Method1_Raw,Q5,2015-08-31,73,0.9999999999999999,1.0000000000000002,0.20748954810884693,0.05000000000000002,6
Method2_PostMean,Q1,2015-08-31,74,1.0,1.0,0.3279925390615771,0.05,4
Method2_PostMean,Q2,2015-08-31,72,1.0,1.0,0.15915659177377728,0.05000000000000001,7
Method2_PostMean,Q3,2015-08-31,75,1.0,0.9999999999999999,0.1553122787318645,0.04999999999999999,4
Method2_PostMean,Q4,2015-08-31,74,1.0,1.0,0.19463627159408872,0.05000000000000002,3
Method2_PostMean,Q5,2015-08-31,73,0.9999999999999998,1.0,0.1944870231599379,0.05000000000000001,7
Method3_ProbQ5,Q1,2015-08-31,73,1.0,1.0,0.24972610570201137,0.05000000000000001,6
Method3_ProbQ5,Q2,2015-08-31,75,0.9999999999999998,1.0,0.11418140900780958,0.05,8
Method3_ProbQ5,Q3,2015-08-31,74,0.9999999999999999,1.0,0.20967767879646457,0.05,4
Method3_ProbQ5,Q4,2015-08-31,73,1.0,1.0,0.21995043430573905,0.05,5
Method3_ProbQ5,Q5,2015-08-31,73,0.9999999999999999,0.9999999999999999,0.19813236160131056,0.05,7
Method1_Raw,Q1,2015-09-30,73,0.9999999999999999,0.9999999999999999,0.5240163751982037,0.04999999999999999,2
Method1_Raw,Q2,2015-09-30,73,1.0,1.0,0.21824998486350233,0.05,6
Method1_Raw,Q3,2015-09-30,75,0.9999999999999999,1.0,0.14061192100590547,0.05000000000000001,3
Method1_Raw,Q4,2015-09-30,74,1.0,1.0,0.1765182723114514,0.05,5
Method1_Raw,Q5,2015-09-30,73,0.9999999999999999,1.0000000000000002,0.21049778614440587,0.05000000000000002,6
Method2_PostMean,Q1,2015-09-30,74,0.9999999999999999,1.0,0.3287778228828118,0.05,4
Method2_PostMean,Q2,2015-09-30,72,1.0,0.9999999999999999,0.15358457993573169,0.05,7
Method2_PostMean,Q3,2015-09-30,75,1.0,1.0,0.15246393655286644,0.05000000000000001,3
Method2_PostMean,Q4,2015-09-30,74,1.0,0.9999999999999999,0.20028717134820248,0.05,3
Method2_PostMean,Q5,2015-09-30,73,1.0000000000000002,1.0,0.19751792771017052,0.05000000000000001,7
Method3_ProbQ5,Q1,2015-09-30,73,1.0,1.0,0.2519378789206611,0.05000000000000001,6
Method3_ProbQ5,Q2,2015-09-30,75,1.0,1.0,0.11864365442499823,0.05,6
Method3_ProbQ5,Q3,2015-09-30,74,1.0,0.9999999999999999,0.20024310463002212,0.04999999999999999,4
Method3_ProbQ5,Q4,2015-09-30,73,1.0,0.9999999999999998,0.22726708023483522,0.04999999999999999,5
Method3_ProbQ5,Q5,2015-09-30,73,0.9999999999999998,1.0000000000000002,0.2013171321669837,0.05000000000000002,7
Method1_Raw,Q1,2015-10-31,73,0.9999999999999998,1.0,0.5180392342414399,0.05,2
Method1_Raw,Q2,2015-10-31,73,1.0,1.0,0.2180442269146197,0.05,6
Method1_Raw,Q3,2015-10-31,75,1.0,1.0000000000000002,0.1313626178391709,0.05,3
Method1_Raw,Q4,2015-10-31,74,0.9999999999999998,0.9999999999999999,0.1666937180236122,0.05,5
Method1_Raw,Q5,2015-10-31,73,1.0,1.0,0.20909287613429722,0.05,6
Method2_PostMean,Q1,2015-10-31,74,1.0,1.0,0.32149879057500946,0.05,4
Method2_PostMean,Q2,2015-10-31,72,0.9999999999999999,1.0,0.1455157388901538,0.05000000000000001,6
