FormationYear,Sector,Method,PortfolioNum,Portfolio,n_firms,total_marketcap,avg_theta_obs,avg_theta_post_mean,avg_theta_conservative,avg_p_q5,avg_p_q1,avg_sigma_acc
2011,Communication Services,Method1_ObservedQuality,1,Q1,4,4261.68,-0.10587993873967394,-0.09142318192630633,-0.12086231508367987,0.05318500648803532,0.636891416552437,0.10337820388629257
2011,Communication Services,Method1_ObservedQuality,2,Q2,4,156898.42,0.13578078514089506,0.13411145312438427,0.12680559445956568,0.12856785342916421,0.17327853937977553,0.08182841222287608
2011,Communication Services,Method1_ObservedQuality,3,Q3,4,269723.11000000004,0.2130988289425924,0.21138604547390644,0.20945310227702554,0.11317476687952366,0.042333750701233644,0.0529526921105798
2011,Communication Services,Method1_ObservedQuality,4,Q4,4,226376.07,0.26397509202076963,0.2556414905120841,0.250284085502591,0.3093310442454826,0.12124786826884695,0.1064802192635543
2011,Communication Services,Method1_ObservedQuality,5,Q5,4,434330.9,0.5111405808590037,0.5010702741465849,0.5059122031356216,0.6722399227030028,0.007090883980117058,0.06483489640213097
2011,Communication Services,Method2_LatentQuality,1,Q1,4,4261.68,-0.10587993873967394,-0.09142318192630633,-0.12086231508367987,0.05318500648803532,0.636891416552437,0.10337820388629257
2011,Communication Services,Method2_LatentQuality,2,Q2,4,156898.42,0.13578078514089506,0.13411145312438427,0.12680559445956568,0.12856785342916421,0.17327853937977553,0.08182841222287608
2011,Communication Services,Method2_LatentQuality,3,Q3,4,238331.33000000002,0.21359142645221896,0.20852771032992728,0.2041154475361229,0.15288657436780195,0.09064485354899757,0.07976244418077262
2011,Communication Services,Method2_LatentQuality,4,Q4,4,257767.85,0.2634824945111431,0.2584998256560633,0.25562174024349366,0.2696192367572043,0.07293676542108302,0.07967046719336147
2011,Communication Services,Method2_LatentQuality,5,Q5,4,434330.9,0.5111405808590037,0.5010702741465849,0.5059122031356216,0.6722399227030028,0.007090883980117058,0.06483489640213097
2011,Communication Services,Method3_ConservativeQuality,1,Q1,4,4261.68,-0.10587993873967394,-0.09142318192630633,-0.12086231508367987,0.05318500648803532,0.636891416552437,0.10337820388629257
2011,Communication Services,Method3_ConservativeQuality,2,Q2,4,156898.42,0.13578078514089506,0.13411145312438427,0.12680559445956568,0.12856785342916421,0.17327853937977553,0.08182841222287608
2011,Communication Services,Method3_ConservativeQuality,3,Q3,4,218489.68000000002,0.21728721455209984,0.2096572970943577,0.20344655612609744,0.2353332993400985,0.13745252798240373,0.10739940665950806
2011,Communication Services,Method3_ConservativeQuality,4,Q4,4,277609.5,0.2597867064112622,0.25737023889163285,0.2562906316535191,0.1871725117849077,0.026129090987676847,0.052033504714626026
2011,Communication Services,Method3_ConservativeQuality,5,Q5,4,434330.9,0.5111405808590037,0.5010702741465849,0.5059122031356216,0.6722399227030028,0.007090883980117058,0.06483489640213097
2011,Communication Services,Method4_ProbabilisticQuality,1,Q1,4,4261.68,-0.10587993873967394,-0.09142318192630633,-0.12086231508367987,0.05318500648803532,0.636891416552437,0.10337820388629257
2011,Communication Services,Method4_ProbabilisticQuality,5,Q5,4,434330.9,0.5111405808590037,0.5010702741465849,0.5059122031356216,0.6722399227030028,0.007090883980117058,0.06483489640213097
2011,Consumer Discretionary,Method1_ObservedQuality,1,Q1,7,4678.889999999999,-0.17845335978605603,-0.13134667025910737,-0.19984882373039745,0.07327441666367442,0.6049304713164221,0.14201924105282338
2011,Consumer Discretionary,Method1_ObservedQuality,2,Q2,6,9803.04,0.12302203071771878,0.12260581622175022,0.1096483149461519,0.13047427517481727,0.21018581684143176,0.10464764360235505
2011,Consumer Discretionary,Method1_ObservedQuality,3,Q3,7,38211.39,0.1967546390396445,0.19349928686484158,0.18624706799348173,0.185436037128101,0.1378388474003449,0.09174882592918081
2011,Consumer Discretionary,Method1_ObservedQuality,4,Q4,6,90503.19,0.3376704429374385,0.33070795192167207,0.33083527146017205,0.46987296789126515,0.03799268669185394,0.07575348507725164
2011,Consumer Discretionary,Method1_ObservedQuality,5,Q5,7,322700.94,0.57421696860942,0.5415094763846448,0.5596080928412783,0.7519266250368124,0.028453960079241985,0.11978650623290885
2011,Consumer Discretionary,Method2_LatentQuality,1,Q1,7,4678.889999999999,-0.17845335978605603,-0.13134667025910737,-0.19984882373039745,0.07327441666367442,0.6049304713164221,0.14201924105282338
2011,Consumer Discretionary,Method2_LatentQuality,2,Q2,6,9803.04,0.12302203071771878,0.12260581622175022,0.1096483149461519,0.13047427517481727,0.21018581684143176,0.10464764360235505
2011,Consumer Discretionary,Method2_LatentQuality,3,Q3,7,38211.39,0.1967546390396445,0.19349928686484158,0.18624706799348173,0.185436037128101,0.1378388474003449,0.09174882592918081
2011,Consumer Discretionary,Method2_LatentQuality,4,Q4,6,75323.98,0.3382280617168166,0.32813863052488856,0.3291006142633119,0.4524603154025519,0.048101485992304904,0.09045265264573017
2011,Consumer Discretionary,Method2_LatentQuality,5,Q5,7,337880.14999999997,0.5737390096556673,0.5437117518676021,0.5610949418671585,0.7668517557414238,0.019789274964569732,0.10718721974564153
2011,Consumer Discretionary,Method3_ConservativeQuality,1,Q1,7,4678.889999999999,-0.17845335978605603,-0.13134667025910737,-0.19984882373039745,0.07327441666367442,0.6049304713164221,0.14201924105282338
2011,Consumer Discretionary,Method3_ConservativeQuality,2,Q2,6,8837.08,0.12433693781855654,0.12363648055086142,0.10883361016787467,0.15997318311596376,0.23716751961306626,0.11643639076965345
2011,Consumer Discretionary,Method3_ConservativeQuality,3,Q3,7,39177.35,0.195627575810355,0.19261586029703198,0.18694538637486222,0.16015125889283258,0.11471167359608678,0.0816441855000679
2011,Consumer Discretionary,Method3_ConservativeQuality,4,Q4,6,75323.98,0.3382280617168166,0.32813863052488856,0.3291006142633119,0.4524603154025519,0.048101485992304904,0.09045265264573017
2011,Consumer Discretionary,Method3_ConservativeQuality,5,Q5,7,337880.14999999997,0.5737390096556673,0.5437117518676021,0.5610949418671585,0.7668517557414238,0.019789274964569732,0.10718721974564153
2011,Consumer Discretionary,Method4_ProbabilisticQuality,1,Q1,6,2736.46,-0.2107295441609486,-0.15598676111423418,-0.23528588219236538,0.08535100910881739,0.6469291622635858,0.157650141545915
2011,Consumer Discretionary,Method4_ProbabilisticQuality,5,Q5,6,331610.88999999996,0.6009633740848467,0.5687338727796876,0.5881511668745009,0.7965498047865612,0.017563158590577152,0.1070371093320377
2011,Consumer Staples,Method1_ObservedQuality,1,Q1,5,149301.18,-0.10390307398892946,-0.09497876524082434,-0.11547914381313115,0.053779891274383984,0.6636278019021684,0.10076034668868998
2011,Consumer Staples,Method1_ObservedQuality,2,Q2,5,42416.61,0.10078698205183519,0.10173623423212744,0.09370612996644198,0.07435809222196835,0.21833115260994349,0.0786171316495135
2011,Consumer Staples,Method1_ObservedQuality,3,Q3,5,41269.58,0.2156756710691809,0.2050517831778471,0.19477239261641593,0.2787747584051051,0.1854472128174387,0.13941435456276213
2011,Consumer Staples,Method1_ObservedQuality,4,Q4,5,61056.97,0.27417824306847527,0.2617021353346417,0.2576300041980389,0.33785095798940545,0.13389604359846893,0.12224675499510149
2011,Consumer Staples,Method1_ObservedQuality,5,Q5,5,24998.85,0.346810084361687,0.32841161946577685,0.33193915295654364,0.46007138346954635,0.0651864627201316,0.1065920162994243
2011,Consumer Staples,Method2_LatentQuality,1,Q1,5,149301.18,-0.10390307398892946,-0.09497876524082434,-0.11547914381313115,0.053779891274383984,0.6636278019021684,0.10076034668868998
2011,Consumer Staples,Method2_LatentQuality,2,Q2,5,42416.61,0.10078698205183519,0.10173623423212744,0.09370612996644198,0.07435809222196835,0.21833115260994349,0.0786171316495135
2011,Consumer Staples,Method2_LatentQuality,3,Q3,5,41269.58,0.2156756710691809,0.2050517831778471,0.19477239261641593,0.2787747584051051,0.1854472128174387,0.13941435456276213
2011,Consumer Staples,Method2_LatentQuality,4,Q4,5,61056.97,0.27417824306847527,0.2617021353346417,0.2576300041980389,0.33785095798940545,0.13389604359846893,0.12224675499510149
2011,Consumer Staples,Method2_LatentQuality,5,Q5,5,24998.85,0.346810084361687,0.32841161946577685,0.33193915295654364,0.46007138346954635,0.0651864627201316,0.1065920162994243
2011,Consumer Staples,Method3_ConservativeQuality,1,Q1,5,149301.18,-0.10390307398892946,-0.09497876524082434,-0.11547914381313115,0.053779891274383984,0.6636278019021684,0.10076034668868998
2011,Consumer Staples,Method3_ConservativeQuality,2,Q2,5,42416.61,0.10078698205183519,0.10173623423212744,0.09370612996644198,0.07435809222196835,0.21833115260994349,0.0786171316495135
2011,Consumer Staples,Method3_ConservativeQuality,3,Q3,5,41269.58,0.2156756710691809,0.2050517831778471,0.19477239261641593,0.2787747584051051,0.1854472128174387,0.13941435456276213
2011,Consumer Staples,Method3_ConservativeQuality,4,Q4,5,61056.97,0.27417824306847527,0.2617021353346417,0.2576300041980389,0.33785095798940545,0.13389604359846893,0.12224675499510149
2011,Consumer Staples,Method3_ConservativeQuality,5,Q5,5,24998.85,0.346810084361687,0.32841161946577685,0.33193915295654364,0.46007138346954635,0.0651864627201316,0.1065920162994243
2011,Consumer Staples,Method4_ProbabilisticQuality,1,Q1,5,149301.18,-0.10390307398892946,-0.09497876524082434,-0.11547914381313115,0.053779891274383984,0.6636278019021684,0.10076034668868998
2011,Consumer Staples,Method4_ProbabilisticQuality,5,Q5,5,25516.010000000002,0.32643872582662475,0.29867986670327584,0.2978722303175268,0.484527646335875,0.16101358091840884,0.16997500425719628
2011,Energy,Method1_ObservedQuality,1,Q1,5,5606.46,-3.058844652192528,-2.5166249134029175,-3.07747906030325,0.003095613294724791,0.956849679768009,0.12555032883237116
2011,Energy,Method1_ObservedQuality,2,Q2,5,10936.0,-0.19494727208181448,-0.16892645682906532,-0.210085449860948,0.021796668268621,0.7447555234444205,0.11887313598370464
2011,Energy,Method1_ObservedQuality,3,Q3,5,27615.02,0.007919756835253982,0.009856997765974661,0.002908775209738479,0.031692813055553444,0.4685366244295454,0.06340875261620976
2011,Energy,Method1_ObservedQuality,4,Q4,5,97305.2,0.1748474265296416,0.17329813174554443,0.16571710269952275,0.17670759575823491,0.15672957635213955,0.09136638439684235
2011,Energy,Method1_ObservedQuality,5,Q5,5,475990.99,0.4593685629005784,0.4353654198717626,0.44548061670793765,0.63637758378525,0.04640411604181418,0.1175252380384991
2011,Energy,Method2_LatentQuality,1,Q1,5,5606.46,-3.058844652192528,-2.5166249134029175,-3.07747906030325,0.003095613294724791,0.956849679768009,0.12555032883237116
2011,Energy,Method2_LatentQuality,2,Q2,5,10936.0,-0.19494727208181448,-0.16892645682906532,-0.210085449860948,0.021796668268621,0.7447555234444205,0.11887313598370464
2011,Energy,Method2_LatentQuality,3,Q3,5,27615.02,0.007919756835253982,0.009856997765974661,0.002908775209738479,0.031692813055553444,0.4685366244295454,0.06340875261620976
2011,Energy,Method2_LatentQuality,4,Q4,5,97305.2,0.1748474265296416,0.17329813174554443,0.16571710269952275,0.17670759575823491,0.15672957635213955,0.09136638439684235
2011,Energy,Method2_LatentQuality,5,Q5,5,475990.99,0.4593685629005784,0.4353654198717626,0.44548061670793765,0.63637758378525,0.04640411604181418,0.1175252380384991
2011,Energy,Method3_ConservativeQuality,1,Q1,5,5606.46,-3.058844652192528,-2.5166249134029175,-3.07747906030325,0.003095613294724791,0.956849679768009,0.12555032883237116
2011,Energy,Method3_ConservativeQuality,2,Q2,5,10936.0,-0.19494727208181448,-0.16892645682906532,-0.210085449860948,0.021796668268621,0.7447555234444205,0.11887313598370464
2011,Energy,Method3_ConservativeQuality,3,Q3,5,27615.02,0.007919756835253982,0.009856997765974661,0.002908775209738479,0.031692813055553444,0.4685366244295454,0.06340875261620976
2011,Energy,Method3_ConservativeQuality,4,Q4,5,97305.2,0.1748474265296416,0.17329813174554443,0.16571710269952275,0.17670759575823491,0.15672957635213955,0.09136638439684235
2011,Energy,Method3_ConservativeQuality,5,Q5,5,475990.99,0.4593685629005784,0.4353654198717626,0.44548061670793765,0.63637758378525,0.04640411604181418,0.1175252380384991
2011,Energy,Method4_ProbabilisticQuality,1,Q1,5,8199.7,-3.0119611107693935,-2.4771419067698477,-3.027320397325068,0.0012916519994396773,0.9608448221327224,0.10389811797812273
2011,Energy,Method4_ProbabilisticQuality,5,Q5,5,469985.45,0.45774217722880745,0.4336629137972876,0.4435676284737127,0.6367838419175259,0.05136860827607385,0.11905079075165723
2011,Health Care,Method1_ObservedQuality,1,Q1,7,14582.56,-0.5398269138270065,-0.4342355908544167,-0.5689471540825685,0.03142745452670895,0.8250760465123349,0.1741933363410337
2011,Health Care,Method1_ObservedQuality,2,Q2,7,15299.95,0.0678866371005487,0.07972215094585562,0.026273221355938674,0.2337510757603316,0.40394549062056184,0.2224699172017419
2011,Health Care,Method1_ObservedQuality,3,Q3,6,7133.139999999999,0.24225727388240517,0.23039195198221393,0.21912597808182888,0.32859603973345797,0.16311552021795336,0.14658016821270572
2011,Health Care,Method1_ObservedQuality,4,Q4,7,25412.77,0.46781986837916706,0.3929195972559946,0.42819942507990805,0.6236124178902561,0.09708055856882654,0.20674291198888853
2011,Health Care,Method1_ObservedQuality,5,Q5,7,791583.92,0.8224075246037356,0.7748138057791367,0.8082711268166374,0.943594531813852,0.011540798186602684,0.10462544348230096
2011,Health Care,Method2_LatentQuality,1,Q1,7,14582.56,-0.5398269138270065,-0.4342355908544167,-0.5689471540825685,0.03142745452670895,0.8250760465123349,0.1741933363410337
2011,Health Care,Method2_LatentQuality,2,Q2,7,15299.95,0.0678866371005487,0.07972215094585562,0.026273221355938674,0.2337510757603316,0.40394549062056184,0.2224699172017419
2011,Health Care,Method2_LatentQuality,3,Q3,6,7133.139999999999,0.24225727388240517,0.23039195198221393,0.21912597808182888,0.32859603973345797,0.16311552021795336,0.14658016821270572
2011,Health Care,Method2_LatentQuality,4,Q4,7,25412.77,0.46781986837916706,0.3929195972559946,0.42819942507990805,0.6236124178902561,0.09708055856882654,0.20674291198888853
2011,Health Care,Method2_LatentQuality,5,Q5,7,791583.92,0.8224075246037356,0.7748138057791367,0.8082711268166374,0.943594531813852,0.011540798186602684,0.10462544348230096
2011,Health Care,Method3_ConservativeQuality,1,Q1,7,14582.56,-0.5398269138270065,-0.4342355908544167,-0.5689471540825685,0.03142745452670895,0.8250760465123349,0.1741933363410337
2011,Health Care,Method3_ConservativeQuality,2,Q2,7,15299.95,0.0678866371005487,0.07972215094585562,0.026273221355938674,0.2337510757603316,0.40394549062056184,0.2224699172017419
2011,Health Care,Method3_ConservativeQuality,3,Q3,6,7133.139999999999,0.24225727388240517,0.23039195198221393,0.21912597808182888,0.32859603973345797,0.16311552021795336,0.14658016821270572
2011,Health Care,Method3_ConservativeQuality,4,Q4,7,25412.77,0.46781986837916706,0.3929195972559946,0.42819942507990805,0.6236124178902561,0.09708055856882654,0.20674291198888853
2011,Health Care,Method3_ConservativeQuality,5,Q5,7,791583.92,0.8224075246037356,0.7748138057791367,0.8082711268166374,0.943594531813852,0.011540798186602684,0.10462544348230096
2011,Health Care,Method4_ProbabilisticQuality,1,Q1,6,14397.48,-0.5943888844947811,-0.48727079424171044,-0.618733849639086,0.013184672457075506,0.8562766040918802,0.15702963495726968
2011,Health Care,Method4_ProbabilisticQuality,5,Q5,6,769856.5700000001,0.8547523507000877,0.8168242048829396,0.8452023770455915,0.9797114012358575,0.0013385766997069837,0.08488646606634583
2011,Industrials,Method1_ObservedQuality,1,Q1,19,312876.86,-0.45140164508991126,-0.3994180825502102,-0.471180410835252,0.047776452150411014,0.6868191175676142,0.13330927207361212
2011,Industrials,Method1_ObservedQuality,2,Q2,18,64192.14,0.08871569302237609,0.09031249735488797,0.07748909481233261,0.1049954073322825,0.2808079609326883,0.09964341982625667
2011,Industrials,Method1_ObservedQuality,3,Q3,19,80515.42,0.1713442662698492,0.16830360611350131,0.1571524146775809,0.2073090162183159,0.19734156703045558,0.11412236026344295
2011,Industrials,Method1_ObservedQuality,4,Q4,18,326273.17,0.27907509543882303,0.2692838389186906,0.2669934303868023,0.3346277448366559,0.086570127092434,0.10204664286757115
2011,Industrials,Method1_ObservedQuality,5,Q5,19,637932.43,1.0043201758700888,0.9377647411838513,0.9866690681812462,0.7756351102355133,0.02649850628737099,0.12873804228426688
2011,Industrials,Method2_LatentQuality,1,Q1,19,311163.95,-0.4503343142292698,-0.40017761051791273,-0.4671090383594022,0.03514950851876479,0.6817696277573966,0.12169690061318815
2011,Industrials,Method2_LatentQuality,2,Q2,18,62818.04,0.08763539660107358,0.09111296577882404,0.07267744653577572,0.125883507110082,0.293530019708707,0.11500420408074946
2011,Industrials,Method2_LatentQuality,3,Q3,19,83602.43,0.17130037412412585,0.16830479557431696,0.15763944583215345,0.20014723374467838,0.19033858010549748,0.11118240979855798
