Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,firm_idx_y,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_acc
2010,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,81.43,25.69,35.0,0.0,0.0,0.5,157.49,-22.81,53.49,5.6,88.38000000000001,0.0,0.0,118.13,0.0,81.72,-0.3427579784982647,-4.139999999999986,-29.969999999999995,2.8299999999999983,0.0,0.0,23.00000000000001,212.25,184.87,0.12441174879645162,-22.81,-24.08,-10.809999999999995,-0.13025369178341537,-0.12338399956726347,-0.05847352193433221,0.0027046032347054685,-29.56,-0.1598961432357873,True,6,556,556,0.13673919757348746,0.13021592400018905,0.04597254290327765,0.0738519768638998,0.2221866146847757,8000,0.13673919757348746
2011,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,47.24,34.78,22.89,0.0,0.0,0.22,107.61,-29.56,51.25,6.16,107.48,0.0,0.0,80.85,0.0,59.23,-0.7716759431045144,-34.190000000000005,9.09,-12.11,0.0,0.0,-31.17,157.49,132.55,-0.23515654470011316,-29.56,-22.81,-2.240000000000002,-0.172086005281026,-0.22301018483591095,-0.016899283289324798,0.0016597510373443983,-32.51,-0.2452659373821199,True,6,556,556,0.1689789376841567,0.16186043312230194,0.05077667069469396,0.09932571466142398,0.2611152218494075,8000,0.1689789376841567
2012,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,30.04,16.92,18.82,0.0,0.0,0.06,80.83,-32.51,44.13,4.6,75.0,0.0,0.0,58.62,0.0,78.19,-0.6050835892186966,-17.200000000000003,-17.86,-4.07,0.0,0.0,4.729999999999997,107.61,94.22,0.05020165569942684,-32.51,-29.56,-7.119999999999997,-0.3137338144767565,-0.34504351517724474,-0.07556781999575458,0.0006368074718743367,-6.77,-0.07185310974315431,True,6,556,556,0.16316050207858462,0.1571981248859812,0.04655224366742006,0.09785956452641609,0.24951551801937888,8000,0.16316050207858462
2013,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,32.61,19.71,11.87,0.0,0.0,0.2,89.46,-6.77,51.81,0.99,61.37,0.0,0.0,70.82,0.0,209.25,-0.148969217735103,2.5700000000000003,2.789999999999999,-6.950000000000001,0.0,0.0,6.730000000000002,80.83,85.145,0.07904163485818314,-6.77,-32.51,7.68,-0.3818192495155323,-0.07951142169240707,0.09019907217100241,0.0023489341711198544,-0.4,-0.004697868342239709,True,6,556,556,0.16525689312076866,0.15929355637045461,0.04515656133333325,0.10252494133093044,0.24685167725353446,8000,0.16525689312076866
2014,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,28.09,16.54,13.0,0.0,0.0,1.24,84.51,-0.4,51.48,2.77,67.57000000000001,0.0,0.0,65.99,0.0,166.66,-0.2858008789210489,-4.52,-3.1700000000000017,1.1300000000000008,0.0,0.0,-2.4799999999999986,89.46,86.985,-0.028510662757946757,-0.4,-6.77,-0.3300000000000054,-0.07782951083520147,-0.0045984939932172215,-0.0037937575444042695,0.014255331378973387,35.0,0.4023682244065069,True,6,556,556,0.12751259400014758,0.12260721822241777,0.038003643398467644,0.07451309281031279,0.19609967377613902,8000,0.12751259400014758
2015,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,140.2,18.98,345.95,218.04,4.3,3.65,454.58,35.0,630.33,447.47,159.76,0.0,10.42,42.33,0.0,34.55,0.2995511457595092,112.10999999999999,2.4400000000000013,332.95,218.04,4.3,-0.9400000000000119,84.51,269.545,-0.0034873583260680474,35.0,-0.4,578.85,-0.0014839822664119164,0.12984844831104267,2.1475078372813443,0.013541338181008736,-30.87,-0.11452633141033965,True,6,556,556,0.11427197435784663,0.10949380729283945,0.03249715381724294,0.06906883964251367,0.17476766795886603,8000,0.11427197435784663
2016,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,191.07,81.69,235.46,113.72,9.34,3.16,508.41,-30.87,573.5,405.21,156.11,0.0,5.91,235.11,25.19,634.32,0.0240875912408759,50.870000000000005,62.709999999999994,-110.48999999999998,-104.32,5.04,-0.6300000000000026,454.58,481.495,-0.0013084248019190284,-30.87,35.0,-56.83000000000004,0.07269026677327906,-0.06411281529403214,-0.11802822459215577,0.006562892657244624,-34.67,-0.07200490140084528,True,6,556,556,0.08431067776393462,0.08067178887839085,0.027664262046822832,0.045917580353469524,0.13508435870085175,8000,0.08431067776393462
2017,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,231.42,35.28,259.11,67.6,4.59,9.12,765.48,-34.67,789.47,559.66,205.78,0.0,2.93,449.74,0.37,489.94,0.0468774299615651,40.349999999999994,-46.41,23.650000000000006,-46.120000000000005,-4.75,12.23999999999998,508.41,636.945,0.019216729858935983,-34.67,-30.87,215.97000000000003,-0.04846572310011068,-0.05443170132429016,0.3390716623884323,0.014318347738030753,27.35,0.042939343271397055,True,6,556,556,0.05588710700989874,0.05243103446185987,0.02157258143924528,0.0275357975224822,0.09627767215810118,8000,0.05588710700989874
2018,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,225.34,39.74,240.89,51.75,3.47,9.38,773.7,27.35,1064.11,769.7,273.22,0.0,3.39,513.78,0.0,524.89,0.0346451788703332,-6.079999999999984,4.460000000000001,-18.220000000000027,-15.849999999999994,-1.1199999999999997,-9.289999999999951,765.48,769.59,-0.01207136267363135,27.35,-34.67,274.6399999999999,-0.04504996166790109,0.03553840356553489,0.35686534388440583,0.012188308060135917,51.08,0.06637300380722203,True,6,556,556,0.0552788758254195,0.05167292636993942,0.02250769357390624,0.02577680335427305,0.09703343990105222,8000,0.0552788758254195
2019,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,224.89,44.59,308.89,46.42,0.94,75.2,817.19,51.08,1132.06,852.72,268.56,0.0,4.01,456.27,-0.3,551.88,0.0148474680351775,-0.45000000000001705,4.850000000000001,68.0,-5.329999999999998,-2.5300000000000002,-81.16000000000003,773.7,795.445,-0.1020309386569782,51.08,27.35,67.95000000000005,0.03438326974209405,0.0642156277303899,0.08542388222944394,0.09453827731647066,71.12,0.08940907290887491,True,6,556,556,0.04840232441621629,0.04494636566553126,0.020327136692530685,0.021946263381621194,0.08702182203515392,8000,0.04840232441621629
2020,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,292.04,27.2,444.99,85.5,-0.75,133.38,1199.13,71.12,1142.87,764.58,369.98,0.0,6.949999999999999,562.57,0.88,943.97,0.0024137013044633,67.15000000000003,-17.390000000000004,136.10000000000002,39.08,-1.69,-14.169999999999987,817.19,1008.1600000000001,-0.014055308681161708,71.12,51.08,10.809999999999945,0.05066656086335502,0.0705443580384066,0.01072250436438655,0.13230042850341214,128.93,0.12788644659577844,True,6,556,556,0.03707934341985529,0.03317674097407117,0.01891343943226891,0.014322850504571372,0.07361829778796632,8000,0.03707934341985529
2021,TECH.OL,Techstep ASA,Software & IT Services,Information Technology,355.89,50.35,603.72,74.55,0.65,148.78,1314.66,128.93,1305.09,845.31,498.4,0.0,9.27,554.31,1.27,765.15,-0.0861982072788798,63.849999999999966,23.150000000000002,158.73000000000002,-10.950000000000003,1.4,-127.58000000000004,1199.13,1256.895,-0.1015041033658341,128.93,71.12,162.22000000000003,0.05658388329971876,0.10257817876592715,0.1290640825208152,0.11837106520433291,123.74,0.09844895556112483,True,6,556,556,0.04580705211325761,0.04203049857611478,0.020885063506639535,0.019768222787004932,0.0848445042611875,8000,0.04580705211325761
2010,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,32208.0,13606.0,42963.0,8741.0,4532.0,55805.0,172731.0,26465.0,94843.0,26239.0,56578.0,0.0,0.0,87867.0,8351.0,152956.23,0.1249870086678168,1035.0,2127.0,3460.0,2571.0,949.0,-1032.0,166031.0,169381.0,-0.006092773097336773,26465.0,30622.0,4095.0,0.1807876916537274,0.15624538761726522,0.02417626534262993,0.3294643436985258,27093.0,0.15995300535479187,True,0,558,558,0.01002077110365155,0.008772334607759079,0.005238006305504413,0.004291631358547069,0.019663337814834092,8000,0.01002077110365155
2011,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,34317.0,12899.0,47589.0,10767.0,3876.0,49620.0,166558.0,27093.0,98516.0,27541.0,87421.0,387.0,0.0,83069.0,2910.0,153536.2,-0.1867781667616511,2109.0,-707.0,4626.0,2026.0,-656.0,-440.0,172731.0,169644.5,-0.002593659092985626,27093.0,26465.0,3673.0,0.15600269976332862,0.1597045586505899,0.02165115874667319,0.2924940095316972,24002.0,0.1414841035223659,True,0,558,558,0.007950304709080522,0.007117915696355398,0.003740704003782197,0.0038833982161277495,0.014707209360231198,8000,0.007950304709080522
2012,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,29941.0,8805.0,43933.0,10246.0,3696.0,43596.0,167868.0,24002.0,101718.0,29187.0,25953.0,204.0,2385.0,73355.0,3057.0,170335.97,0.5810213055541015,-4376.0,-4094.0,-3656.0,-521.0,-180.0,2673.0,166558.0,167213.0,0.015985599205803377,24002.0,27093.0,3202.0,0.16202687590079717,0.1435414710578723,0.019149228827902137,0.2607213553970086,36990.0,0.22121485769647098,True,0,558,558,0.01257383616948746,0.011254569339296834,0.005769976208011583,0.006250101169116525,0.02284045384073866,8000,0.01257383616948746
2013,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,34830.0,11978.0,44362.0,7264.0,2566.0,49547.0,180971.0,36990.0,99138.0,26575.0,51502.0,342.0,2014.0,73365.0,3672.0,213427.18,0.2516842556174306,4889.0,3173.0,429.0,-2982.0,-1130.0,-2825.0,167868.0,174419.5,-0.016196583524204576,36990.0,24002.0,-2580.0,0.137610760264764,0.21207491134878842,-0.014791924068123116,0.28406800845089,33851.0,0.1940780703992386,True,0,558,558,0.009873776515731642,0.008776997246818739,0.004847487407834851,0.004753624441696454,0.018651221450202947,8000,0.009873776515731642
2014,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,38035.0,12350.0,52605.0,7434.0,2684.0,59562.0,193755.0,33851.0,111443.0,30830.0,58653.0,530.0,1803.0,63755.0,4750.0,221375.35,0.3019779578132983,3205.0,372.0,8243.0,170.0,118.0,-5122.0,180971.0,187363.0,-0.02733730779289401,33851.0,36990.0,12305.0,0.19742425131963087,0.18067067670778114,0.06567465294641951,0.3178962762124859,37107.0,0.1980487075890117,True,0,558,558,0.012459574057421699,0.010983519162560726,0.006357155644211701,0.0053550700092812745,0.024591972523766877,8000,0.012459574057421699
2015,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,42313.0,13956.0,64978.0,12566.0,3392.0,69211.0,204909.0,37107.0,128175.0,35147.0,68121.0,511.0,2309.0,58467.0,4660.0,216699.44,0.366071570009663,4278.0,1606.0,12373.0,5132.0,708.0,-3861.0,193755.0,199332.0,-0.019369694780567093,37107.0,33851.0,16732.0,0.16982220616860313,0.1861567635903919,0.083940360805089,0.34721469708827485,39778.0,0.1995565187727008,True,0,558,558,0.015488356292217252,0.013900283530489579,0.007290029820621245,0.007127909304637349,0.0292515966605971,8000,0.015488356292217252
2016,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,52991.0,23085.0,77618.0,25905.0,3439.0,72016.0,206319.0,39778.0,125395.0,32547.0,67911.0,0.0,2229.0,50879.0,4517.0,188497.83,0.4099212939562423,10678.0,9129.0,12640.0,13339.0,47.0,2295.0,204909.0,205614.0,0.011161691324520703,39778.0,37107.0,-2780.0,0.18046922874901514,0.19345958932757498,-0.013520480122948826,0.3502485239331952,40723.0,0.19805557987296585,True,0,558,558,0.019651540727562717,0.017905566052472628,0.008745605462921193,0.009080688354708818,0.03582573521164649,8000,0.019651540727562717
2017,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,53468.0,22546.0,76683.0,22625.0,4438.0,75557.0,201765.0,40723.0,112069.0,26928.0,61230.0,512.0,2600.0,57496.0,4839.0,257029.21,0.3500922435229004,477.0,-539.0,-935.0,-3280.0,999.0,-330.0,206319.0,204042.0,-0.0016173140823948012,40723.0,39778.0,-13326.0,0.19495005930151635,0.1995814587192833,-0.06531008321816097,0.3703012124954666,36394.0,0.1783652385293224,True,0,558,558,0.019589770283793932,0.017671736044718632,0.00884709841459948,0.009122242996182488,0.03636879129827815,8000,0.019589770283793932
2018,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,44264.0,18492.0,67456.0,15686.0,5541.0,73361.0,191272.0,36394.0,105923.0,23939.0,61049.0,372.0,2130.0,49446.0,5009.0,246469.22,0.3521623358736571,-9204.0,-4054.0,-9227.0,-6939.0,1103.0,-1759.0,201765.0,196518.5,-0.008950811246778293,36394.0,40723.0,-6146.0,0.20722222080872793,0.18519376038388244,-0.031274409279533476,0.3733032767907347,34222.0,0.1741413658256093,True,0,558,558,0.020557287824648218,0.018664558299853605,0.00894885711593493,0.00982200131392786,0.03749387718128228,8000,0.020557287824648218
2019,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,46858.0,13867.0,73032.0,14761.0,4863.0,83179.0,248899.0,34222.0,113666.0,27912.0,60745.0,280.0,4561.0,38054.0,5286.0,227115.02,0.478264882325796,2594.0,-4625.0,5576.0,-925.0,-678.0,40.0,191272.0,220085.5,0.00018174754811198376,34222.0,36394.0,7743.0,0.16536300664968842,0.1554941147872077,0.03518178162577725,0.3779394826101674,43820.0,0.1991044389566782,True,0,558,558,0.02100327311938986,0.019073671045377168,0.009612106847262327,0.00979063372497551,0.039071156772006795,8000,0.02100327311938986
2020,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,50065.0,20577.0,60536.0,7296.0,3988.0,79367.0,256529.0,43820.0,115839.0,29037.0,65997.0,0.0,2931.0,38324.0,5594.0,204180.93,0.4069857461633043,3207.0,6710.0,-12496.0,-7465.0,-875.0,653.0,248899.0,252714.0,0.002583948653418489,43820.0,34222.0,2173.0,0.1354179032424005,0.1733975957010692,0.00859865302278465,0.31405858005492376,42272.0,0.16727209414595154,True,0,558,558,0.017333628722025502,0.015738941463145716,0.007812159906793131,0.008419861454431021,0.031767214314359644,8000,0.017333628722025502
2021,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,43843.0,15223.0,62167.0,9276.0,5149.0,72767.0,225740.0,42272.0,97153.0,25591.0,54078.0,187.0,2485.0,26294.0,5206.0,193964.88,0.4820952380952381,-6222.0,-5354.0,1631.0,1980.0,1161.0,642.0,256529.0,241134.5,0.002662414544579892,42272.0,43820.0,-18686.0,0.18172430738861506,0.17530465362691774,-0.07749202208725836,0.30176934449446263,39222.0,0.16265611100858648,True,0,558,558,0.014431385484367776,0.012989744969746943,0.0064238468652243206,0.007035588887157427,0.026902815861768892,8000,0.014431385484367776
2010,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,6851.88,754.86,9067.88,2183.02,0.0,15133.66,36515.31,8070.59,33750.33,0.0,27889.29,0.0,0.0,25050.97,2.6,33230.32,0.233940312697951,474.46000000000004,-306.68999999999994,2599.029999999999,2094.83,-178.81,98.14000000000112,32960.77,34738.03999999999,0.0028251449995452,8070.59,7504.12,1294.4800000000032,0.21602024754419077,0.23232715489993108,0.03726404828827428,0.43565094634009294,8369.21,0.24092349482008774,True,0,559,559,0.040211865073301836,0.03716460449717915,0.016874989611027624,0.01929441361622593,0.0711130668553818,8000,0.040211865073301836
2011,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,8382.93,890.27,9831.13,182.22,36.44,15518.96,40664.27,8369.21,35412.39,20059.34,9384.05,0.0,442.21,18611.47,2.6,32016.88,0.2969146457491563,1531.0500000000002,135.40999999999997,763.25,-2000.8,36.44,-1331.9699999999998,36515.31,38589.78999999999,-0.034516124601870084,8369.21,8070.59,1662.0599999999977,0.20913796110318303,0.21687627737803186,0.0430699415570802,0.4021519681760383,7458.9,0.19328687717657964,True,0,559,559,0.04319353029825493,0.04005500157731111,0.016749540221051462,0.022358644434170846,0.07470999549707162,8000,0.04319353029825493
2012,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,9440.3,1432.14,12486.92,2222.26,15.41,15476.18,42107.29,7458.9,26420.27,16247.32,8334.64,0.0,444.32,17485.28,2.57,27549.64,0.0797119142719088,1057.369999999999,541.8700000000001,2655.790000000001,2040.0400000000002,-21.029999999999998,-121.28000000000179,40664.27,41385.78,-0.00293047515354312,7458.9,8369.21,-8992.119999999999,0.2022242905655034,0.18022857126288305,-0.21727559562729032,0.3739492163733534,5246.34,0.12676673002176111,True,0,559,559,0.04487336856752076,0.041430835330148685,0.017686949674131043,0.023277977102863667,0.07818069956064434,8000,0.04487336856752076
2013,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,9256.79,1270.43,10826.92,1446.67,75.4,11071.02,37561.54,5246.34,23246.17,13517.92,7095.61,0.0,0.0,20346.66,1.88,25611.76,0.1293773410770501,-183.5099999999984,-161.71000000000004,-1660.0,-775.5900000000001,59.99000000000001,922.6000000000015,42107.29,39834.415,0.023160877346887144,5246.34,7458.9,-3174.100000000002,0.1872476349909996,0.13170370394544517,-0.07968235506910298,0.277926009456898,4205.27,0.10556876509922389,True,0,559,559,0.042168935352300714,0.0391699710117559,0.016036925402105336,0.02220370198070542,0.07277876791377096,8000,0.042168935352300714
2014,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,7541.49,144.73,10261.72,2391.46,278.92,10675.79,38194.38,4205.27,23841.78,13816.38,7179.63,0.0,0.0,21738.82,1.92,33658.27,0.1308957284802633,-1715.300000000001,-1125.7,-565.2000000000007,944.79,203.52,1123.9099999999996,37561.54,37877.96,0.029671872508445534,4205.27,5246.34,595.6100000000006,0.13850640319594826,0.11102155448709489,0.015724447673528368,0.2818470160483828,3374.1,0.08907818689285273,True,0,559,559,0.03825274110358055,0.035412632742941014,0.014816668749795422,0.020068693988653227,0.06568982744148091,8000,0.03825274110358055
2015,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,8292.97,111.98,12487.6,5051.76,88.96,12131.77,37832.23,3374.1,25677.16,15664.83,7659.36,0.0,0.0,18734.54,0.0,33186.86,0.1255952908371382,751.4799999999996,-32.749999999999986,2225.880000000001,2660.3,-189.96000000000004,1028.6899999999987,38194.38,38013.305,0.02706131445292638,3374.1,4205.27,1835.380000000001,0.1106262662507246,0.08876102722454678,0.04828256843228972,0.3191453623935093,4926.47,0.12959857081619186,True,0,559,559,0.025668701906748144,0.023713226502366576,0.010152101770528487,0.013389739152542934,0.044733582421602656,8000,0.025668701906748144
2016,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,9032.73,243.72,11555.26,2793.75,103.37,13633.03,38385.09,4926.47,20807.65,12176.249999999998,5819.07,0.0,320.12,17519.24,-263.63,29373.11,0.1444289712157381,739.7600000000002,131.74,-932.3400000000001,-2258.01,14.41000000000001,-703.2399999999998,37832.23,38108.66,-0.018453548353576318,4926.47,3374.1,-4869.509999999998,0.08853893052130407,0.12927429093544615,-0.12777961754624798,0.35774099640344215,5550.56,0.14565088355245237,True,0,559,559,0.023227003324537462,0.021215839288315563,0.009923135735614583,0.01129978011098002,0.0418709620290504,8000,0.023227003324537462
2017,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,8225.31,802.52,7899.1,539.35,344.22,8697.62,39749.67,5550.56,20786.52,11522.35,5965.01,0.0,304.06,17257.14,-114.07,42484.08,0.1747119973260333,-807.4200000000001,558.8,-3656.16,-2254.4,240.85000000000002,276.38999999999965,38385.09,39067.38,0.007074700171856922,5550.56,4926.47,-21.13000000000102,0.1261018783445422,0.14207658665618222,-0.0005408604313880536,0.22263125912206044,4832.18,0.123688355861079,True,0,559,559,0.015344272061336692,0.01369532687765489,0.007955190763698404,0.005882770446193205,0.0298469411710228,8000,0.015344272061336692
