Ticker,FiscalYear,PeriodEndDate,AnnouncementDate
NKT.CO,2025,2025-12-31,2026-02-25
NLFSK.CO,2017,2017-12-31,2018-02-28
NLFSK.CO,2018,2018-12-31,2019-03-01
NLFSK.CO,2019,2019-12-31,2020-02-25
NLFSK.CO,2020,2020-12-31,2021-03-03
NLFSK.CO,2021,2021-12-31,2022-02-25
NLFSK.CO,2022,2022-12-31,2023-02-23
NLFSK.CO,2023,2023-12-31,2024-02-15
NLFSK.CO,2024,2024-12-31,2025-02-20
NLFSK.CO,2025,2025-12-31,2026-02-19
NLG1V.HE,2011,2011-12-31,2012-02-24
NLG1V.HE,2017,2017-12-31,2018-03-08
NLG1V.HE,2018,2018-12-31,2019-03-08
NLG1V.HE,2019,2019-12-31,2020-03-06
NLG1V.HE,2020,2020-12-31,2021-03-05
NLG1V.HE,2021,2021-12-31,2022-03-03
NLG1V.HE,2022,2022-12-31,2023-03-01
NLG1V.HE,2023,2023-12-31,2024-02-29
NLG1V.HE,2024,2024-12-31,2025-02-27
NLG1V.HE,2025,2025-12-31,2026-02-26
NMAN.ST,2011,2011-12-31,2012-02-15
NMAN.ST,2012,2012-12-31,2013-02-12
NMAN.ST,2013,2013-12-31,2014-02-12
NMAN.ST,2014,2014-12-31,2015-02-11
NMAN.ST,2015,2015-12-31,2016-02-10
NMAN.ST,2016,2016-12-31,2017-02-10
NMAN.ST,2017,2017-12-31,2018-02-15
NMAN.ST,2018,2018-12-31,2019-02-19
NMAN.ST,2019,2019-12-31,2020-02-14
NMAN.ST,2020,2020-12-31,2021-02-12
NMAN.ST,2021,2021-12-31,2022-02-15
NMAN.ST,2022,2022-12-31,2023-02-16
NMAN.ST,2023,2023-12-31,2024-02-15
NMAN.ST,2024,2024-12-31,2025-02-13
NMAN.ST,2025,2025-12-31,2026-02-12
NNIT.CO,2015,2015-12-31,2016-01-27
NNIT.CO,2016,2016-12-31,2017-01-25
NNIT.CO,2017,2017-12-31,2018-01-25
NNIT.CO,2018,2018-12-31,2019-01-29
NNIT.CO,2019,2019-12-31,2020-01-20
NNIT.CO,2020,2020-12-31,2021-01-29
NNIT.CO,2021,2021-12-31,2022-01-28
NNIT.CO,2022,2022-12-31,2023-03-23
NNIT.CO,2024,2024-12-31,2025-02-18
NNIT.CO,2025,2025-12-31,2026-02-05
NOBI.ST,2011,2011-12-31,2012-02-14
NOBI.ST,2012,2012-12-31,2013-02-13
NOBI.ST,2013,2013-12-31,2014-02-13
NOBI.ST,2014,2014-12-31,2015-02-13
NOBI.ST,2015,2015-12-31,2016-02-05
NOBI.ST,2016,2016-12-31,2017-02-07
NOBI.ST,2017,2017-12-31,2018-02-06
NOBI.ST,2018,2018-12-31,2019-02-06
NOBI.ST,2019,2019-12-31,2020-02-04
NOBI.ST,2020,2020-12-31,2021-02-04
NOBI.ST,2021,2021-12-31,2022-02-01
NOBI.ST,2022,2022-12-31,2023-02-09
NOBI.ST,2023,2023-12-31,2024-02-20
NOBI.ST,2024,2024-12-31,2025-02-04
NOBI.ST,2025,2025-12-31,2026-02-05
NOD.OL,2011,2011-12-31,2012-02-09
NOD.OL,2012,2012-12-31,2013-02-12
NOD.OL,2013,2013-12-31,2014-02-11
NOD.OL,2014,2014-12-31,2015-02-10
NOD.OL,2015,2015-12-31,2016-02-12
NOD.OL,2016,2016-12-31,2017-02-10
NOD.OL,2017,2017-12-31,2018-02-15
NOD.OL,2018,2018-12-31,2019-02-05
NOD.OL,2019,2019-12-31,2020-02-07
NOD.OL,2020,2020-12-31,2021-02-04
NOD.OL,2021,2021-12-31,2022-02-03
NOD.OL,2022,2022-12-31,2023-02-07
NOD.OL,2023,2023-12-31,2024-02-06
NOD.OL,2024,2024-12-31,2025-02-05
NOD.OL,2025,2025-12-31,2026-02-05
NOHOP.HE,2013,2013-12-31,2014-03-05
NOHOP.HE,2014,2014-12-31,2015-02-20
NOHOP.HE,2015,2015-12-31,2016-02-23
NOHOP.HE,2016,2016-12-31,2017-02-21
NOHOP.HE,2017,2017-12-31,2018-02-20
NOHOP.HE,2018,2018-12-31,2019-02-14
NOHOP.HE,2019,2019-12-31,2020-03-05
NOHOP.HE,2020,2020-12-31,2021-02-18
NOHOP.HE,2021,2021-12-31,2022-02-17
NOHOP.HE,2022,2022-12-31,2023-02-16
NOHOP.HE,2023,2023-12-31,2024-02-15
NOHOP.HE,2024,2024-12-31,2025-02-12
NOHOP.HE,2025,2025-12-31,2026-02-11
NOKIA.HE,2011,2011-12-31,2012-01-26
NOKIA.HE,2012,2012-12-31,2013-01-24
NOKIA.HE,2013,2013-12-31,2014-01-23
NOKIA.HE,2014,2014-12-31,2015-01-29
NOKIA.HE,2015,2015-12-31,2016-02-11
NOKIA.HE,2016,2016-12-31,2017-02-02
NOKIA.HE,2017,2017-12-31,2018-02-01
NOKIA.HE,2018,2018-12-31,2019-01-31
NOKIA.HE,2019,2019-12-31,2020-02-06
NOKIA.HE,2020,2020-12-31,2021-02-04
NOKIA.HE,2021,2021-12-31,2022-02-03
NOKIA.HE,2022,2022-12-31,2023-01-26
NOKIA.HE,2023,2023-12-31,2024-01-25
NOKIA.HE,2024,2024-12-31,2025-01-30
NOKIA.HE,2025,2025-12-31,2026-01-29
NOL.OL,2019,2019-12-31,2020-02-28
NOL.OL,2020,2020-12-31,2021-02-26
NOL.OL,2021,2021-12-31,2022-02-15
NOL.OL,2022,2022-12-31,2023-02-28
NOL.OL,2023,2023-12-31,2024-02-28
NOL.OL,2024,2024-12-31,2025-02-25
NOL.OL,2025,2025-12-31,2026-02-27
NOLAb.ST,2011,2011-12-31,2012-02-01
NOLAb.ST,2012,2012-12-31,2013-02-05
NOLAb.ST,2013,2013-12-31,2014-02-04
NOLAb.ST,2014,2014-12-31,2015-02-05
NOLAb.ST,2015,2015-12-31,2016-02-04
NOLAb.ST,2016,2016-12-31,2017-02-08
NOLAb.ST,2017,2017-12-31,2018-02-07
NOLAb.ST,2018,2018-12-31,2019-02-12
NOLAb.ST,2019,2019-12-31,2020-02-10
NOLAb.ST,2020,2020-12-31,2021-02-10
NOLAb.ST,2021,2021-12-31,2022-02-07
NOLAb.ST,2022,2022-12-31,2023-02-08
NOLAb.ST,2023,2023-12-31,2024-02-06
NOLAb.ST,2024,2024-12-31,2025-02-07
NOLAb.ST,2025,2025-12-31,2026-02-05
NOM.OL,2011,2011-12-31,2012-03-01
NOM.OL,2012,2012-12-30,2013-02-26
NOM.OL,2013,2013-12-31,2014-02-28
NOM.OL,2014,2014-12-31,2015-03-03
NOM.OL,2015,2015-12-31,2016-02-19
NOM.OL,2016,2016-12-31,2017-02-21
NOM.OL,2017,2017-12-31,2018-02-16
NOM.OL,2018,2018-12-31,2019-02-19
NOM.OL,2019,2019-12-31,2020-02-11
NOM.OL,2020,2020-12-31,2021-02-16
NOM.OL,2024,2024-12-31,2025-02-11
NORBT.OL,2019,2019-12-31,2020-02-14
NORBT.OL,2020,2020-12-31,2021-02-10
NORBT.OL,2021,2021-12-31,2022-02-15
NORBT.OL,2022,2022-12-31,2023-02-15
NORBT.OL,2023,2023-12-31,2024-02-15
NORBT.OL,2024,2024-12-31,2025-02-13
NORBT.OL,2025,2025-12-31,2026-02-11
NORBb.ST,2021,2021-12-31,2022-02-17
NORBb.ST,2022,2022-12-31,2023-02-16
NORBb.ST,2023,2023-12-31,2024-02-13
NORBb.ST,2024,2024-12-31,2025-02-13
NORBb.ST,2025,2025-12-31,2026-02-12
NORCO.OL,2023,2023-12-31,2024-02-20
NORCO.OL,2024,2024-12-31,2025-02-18
NORCO.OL,2025,2025-12-31,2026-02-12
NORTHM.CO,2011,2011-12-31,2012-02-09
NORTHM.CO,2012,2012-12-31,2013-02-07
NORTHM.CO,2013,2013-12-31,2014-02-07
NORTHM.CO,2019,2019-12-31,2020-02-06
NORTHM.CO,2020,2020-12-31,2021-02-10
NORTHM.CO,2021,2021-12-31,2022-02-09
NORTHM.CO,2022,2022-12-31,2023-02-08
NORTHM.CO,2023,2023-12-31,2024-02-29
NORTHM.CO,2024,2024-12-31,2025-03-14
NORTHM.CO,2025,2025-12-31,2026-02-23
NOTE.ST,2024,2024-12-31,2025-01-27
NOTE.ST,2025,2025-12-31,2026-01-26
NOVOb.CO,2011,2011-12-31,2012-02-02
NOVOb.CO,2012,2012-12-31,2013-01-31
NOVOb.CO,2013,2013-12-31,2014-01-30
NOVOb.CO,2014,2014-12-31,2015-01-30
NOVOb.CO,2015,2015-12-31,2016-02-03
NOVOb.CO,2016,2016-12-31,2017-02-02
NOVOb.CO,2017,2017-12-31,2018-02-01
NOVOb.CO,2018,2018-12-31,2019-02-01
NOVOb.CO,2019,2019-12-31,2020-02-05
NOVOb.CO,2020,2020-12-31,2021-02-03
NOVOb.CO,2021,2021-12-31,2022-02-02
NOVOb.CO,2022,2022-12-31,2023-02-01
NOVOb.CO,2023,2023-12-31,2024-01-31
NOVOb.CO,2024,2024-12-31,2025-02-05
NOVOb.CO,2025,2025-12-31,2026-02-03
NP3.ST,2015,2015-12-31,2016-02-23
NP3.ST,2016,2016-12-31,2017-02-23
NP3.ST,2017,2017-12-31,2018-02-23
NP3.ST,2018,2018-12-31,2019-02-22
NP3.ST,2019,2019-12-31,2020-02-21
NP3.ST,2020,2020-12-31,2021-02-19
NP3.ST,2021,2021-12-31,2022-02-11
NP3.ST,2022,2022-12-31,2023-02-10
NP3.ST,2023,2023-12-31,2024-02-09
NP3.ST,2024,2024-12-31,2025-02-07
NP3.ST,2025,2025-12-31,2026-02-06
NRC.OL,2011,2011-12-31,2012-02-29
NRC.OL,2012,2012-12-31,2013-02-08
NRC.OL,2013,2013-12-31,2014-02-27
NRC.OL,2014,2014-12-31,2015-02-25
NRC.OL,2015,2015-12-31,2016-02-29
NRC.OL,2016,2016-12-31,2017-02-15
NRC.OL,2017,2017-12-31,2018-02-13
NRC.OL,2018,2018-12-31,2019-02-12
NRC.OL,2019,2019-12-31,2020-02-12
NRC.OL,2020,2020-12-31,2021-02-17
NRC.OL,2021,2021-12-31,2022-02-16
NRC.OL,2022,2022-12-31,2023-02-21
NRC.OL,2023,2023-12-31,2024-02-27
NRC.OL,2024,2024-12-31,2025-02-12
NRC.OL,2025,2025-12-31,2026-02-17
NSISb.CO,2011,2011-12-31,2012-01-19
NSISb.CO,2012,2012-12-31,2013-01-21
NSISb.CO,2013,2013-12-31,2014-01-21
NSISb.CO,2014,2014-12-31,2015-01-20
NSISb.CO,2015,2015-12-31,2016-01-19
NSISb.CO,2016,2016-12-31,2017-01-18
NSISb.CO,2017,2017-12-31,2018-02-07
NSISb.CO,2018,2018-12-31,2019-01-24
NSISb.CO,2019,2019-12-31,2020-01-23
NSISb.CO,2020,2020-12-31,2021-02-02
NSISb.CO,2021,2021-12-31,2022-02-01
NSISb.CO,2022,2022-12-31,2023-01-26
NSISb.CO,2023,2023-12-31,2024-02-01
NSISb.CO,2024,2024-12-31,2025-02-26
NSISb.CO,2025,2025-12-31,2026-02-25
NSKOG.OL,2019,2019-12-31,2020-02-06
NSKOG.OL,2020,2020-12-31,2021-02-04
NSKOG.OL,2021,2021-12-31,2022-02-04
NSKOG.OL,2022,2022-12-31,2023-01-27
NSKOG.OL,2023,2023-12-31,2024-02-08
NSKOG.OL,2024,2024-12-31,2025-02-07
NSKOG.OL,2025,2025-12-31,2026-02-05
NTGNT.CO,2011,2011-12-31,2012-02-28
NTGNT.CO,2012,2012-12-31,2013-02-08
NTGNT.CO,2019,2019-12-31,2020-03-20
NTGNT.CO,2020,2020-12-31,2021-03-11
NTGNT.CO,2021,2021-12-31,2022-03-09
NTGNT.CO,2022,2022-12-31,2023-03-08
NTGNT.CO,2023,2023-12-31,2024-02-29
NTGNT.CO,2024,2024-12-31,2025-03-05
NTGNT.CO,2025,2025-12-31,2026-03-04
NYFO.ST,2018,2018-12-31,2019-02-12
NYFO.ST,2019,2019-12-31,2020-02-13
NYFO.ST,2020,2020-12-31,2021-02-15
NYFO.ST,2021,2021-12-31,2022-02-17
NYFO.ST,2022,2022-12-31,2023-02-16
NYFO.ST,2023,2023-12-31,2024-02-21
NYFO.ST,2024,2024-12-31,2025-02-20
NYFO.ST,2025,2025-12-31,2026-02-09
NYKD.OL,2020,2020-12-31,2021-04-21
NYKD.OL,2021,2021-12-31,2022-05-09
NYKD.OL,2022,2022-12-31,2023-02-28
NYKD.OL,2023,2023-12-31,2024-02-28
NYKD.OL,2024,2024-12-31,2025-02-26
NYKD.OL,2025,2025-12-31,2026-02-25
OCS.IC,2023,2023-12-31,2024-03-18
OCS.IC,2024,2024-12-31,2025-03-11
OCS.IC,2025,2025-12-31,2026-03-03
ODF.OL,2011,2011-12-31,2012-02-08
ODF.OL,2012,2012-12-31,2013-02-14
ODF.OL,2013,2013-12-31,2014-02-13
ODF.OL,2014,2014-12-31,2015-02-12
ODF.OL,2015,2015-12-31,2016-02-10
ODF.OL,2016,2016-12-31,2017-02-17
ODF.OL,2017,2017-12-31,2018-02-15
ODF.OL,2018,2018-12-31,2019-02-14
ODF.OL,2019,2019-12-31,2020-02-11
ODF.OL,2020,2020-12-31,2021-02-11
ODF.OL,2021,2021-12-31,2022-02-09
ODF.OL,2022,2022-12-31,2023-02-08
ODF.OL,2023,2023-12-31,2024-02-08
ODF.OL,2024,2024-12-31,2025-02-06
ODF.OL,2025,2025-12-31,2026-02-12
ODLO.OL,2013,2013-12-31,2014-02-28
ODLO.OL,2014,2014-12-31,2015-02-25
ODLO.OL,2015,2015-12-31,2016-02-29
ODLO.OL,2016,2016-12-31,2017-02-28
ODLO.OL,2017,2017-12-31,2018-02-28
ODLO.OL,2018,2018-12-31,2019-02-21
ODLO.OL,2019,2019-12-31,2020-02-27
ODLO.OL,2020,2020-12-31,2021-02-25
ODLO.OL,2021,2021-12-31,2022-02-24
ODLO.OL,2022,2022-12-31,2023-02-16
ODLO.OL,2023,2023-12-31,2024-02-15
ODLO.OL,2024,2024-12-31,2025-02-13
ODLO.OL,2025,2025-12-31,2026-02-25
OEMb.ST,2012,2012-12-31,2013-02-19
OEMb.ST,2025,2025-12-31,2026-02-18
OET.OL,2019,2019-12-31,2020-02-28
OET.OL,2020,2020-12-31,2021-02-12
OET.OL,2021,2021-12-31,2022-02-25
OET.OL,2022,2022-12-31,2023-02-24
OET.OL,2023,2023-12-31,2024-02-29
OET.OL,2024,2024-12-31,2025-02-19
OET.OL,2025,2025-12-31,2026-02-19
OKEA.OL,2019,2019-12-31,2020-02-13
OKEA.OL,2020,2020-12-31,2021-02-05
OKEA.OL,2021,2021-12-31,2022-02-11
OKEA.OL,2022,2022-12-31,2023-01-31
OKEA.OL,2023,2023-12-31,2024-02-08
OKEA.OL,2024,2024-12-31,2025-01-30
OKEA.OL,2025,2025-12-31,2026-02-03
OLVAS.HE,2011,2011-12-31,2012-02-23
OLVAS.HE,2012,2012-12-31,2013-02-21
OLVAS.HE,2013,2013-12-31,2014-02-27
OLVAS.HE,2014,2014-12-31,2015-02-25
OLVAS.HE,2015,2015-12-31,2016-02-25
OLVAS.HE,2016,2016-12-31,2017-02-23
OLVAS.HE,2017,2017-12-31,2018-02-22
OLVAS.HE,2018,2018-12-31,2019-02-28
OLVAS.HE,2019,2019-12-31,2020-02-27
OLVAS.HE,2020,2020-12-31,2021-02-23
OLVAS.HE,2021,2021-12-31,2022-02-10
OLVAS.HE,2022,2022-12-31,2023-02-10
OLVAS.HE,2023,2023-12-31,2024-02-09
OLVAS.HE,2024,2024-12-31,2025-02-11
OLVAS.HE,2025,2025-12-31,2026-03-11
ONCIN.OL,2017,2017-12-31,2018-02-13
ONCIN.OL,2018,2018-12-31,2019-02-12
ONCIN.OL,2019,2019-12-31,2020-02-11
ONCIN.OL,2020,2020-12-31,2021-02-10
ONCIN.OL,2021,2021-12-31,2022-02-16
ONCIN.OL,2022,2022-12-31,2023-02-16
ONCIN.OL,2023,2023-12-31,2024-02-14
ONCIN.OL,2024,2024-12-31,2025-02-26
ONCIN.OL,2025,2025-12-31,2026-04-22
ONCO.ST,2017,2017-12-31,2018-02-22
ONCO.ST,2018,2018-12-31,2019-02-22
ONCO.ST,2019,2019-12-31,2020-02-20
ONCO.ST,2020,2020-12-31,2021-02-18
ONCO.ST,2021,2021-12-31,2022-02-17
ONCO.ST,2022,2022-12-31,2023-02-16
ONCO.ST,2023,2023-12-31,2024-02-27
ONCO.ST,2024,2024-12-31,2025-02-27
ONCO.ST,2025,2025-12-31,2026-02-19
OPTOMED.HE,2019,2019-12-31,2020-03-19
OPTOMED.HE,2020,2020-12-31,2021-02-18
OPTOMED.HE,2021,2021-12-31,2022-02-17
OPTOMED.HE,2022,2022-12-31,2023-02-17
OPTOMED.HE,2023,2023-12-31,2024-02-15
OPTOMED.HE,2024,2024-12-31,2025-02-13
OPTOMED.HE,2025,2025-12-31,2026-02-10
ORIOLA.HE,2011,2011-12-31,2012-02-09
ORIOLA.HE,2012,2012-12-31,2013-02-07
ORIOLA.HE,2013,2013-12-31,2014-02-07
ORIOLA.HE,2014,2014-12-31,2015-02-06
ORIOLA.HE,2015,2015-12-31,2016-02-05
ORIOLA.HE,2016,2016-12-31,2017-02-13
ORIOLA.HE,2017,2017-12-31,2018-02-13
ORIOLA.HE,2018,2018-12-31,2019-02-22
ORIOLA.HE,2019,2019-12-31,2020-02-07
ORIOLA.HE,2020,2020-12-31,2021-02-18
ORIOLA.HE,2021,2021-12-31,2022-02-18
ORIOLA.HE,2022,2022-12-31,2023-02-16
ORIOLA.HE,2023,2023-12-31,2024-02-16
ORIOLA.HE,2024,2024-12-31,2025-03-04
ORIOLA.HE,2025,2025-12-31,2026-02-25
ORK.OL,2011,2011-12-31,2012-02-09
ORK.OL,2012,2012-12-31,2013-02-07
ORK.OL,2013,2013-12-31,2014-02-06
ORK.OL,2014,2014-12-31,2015-02-05
ORK.OL,2015,2015-12-31,2016-02-11
ORK.OL,2016,2016-12-31,2017-02-09
ORK.OL,2017,2017-12-31,2018-02-08
ORK.OL,2018,2018-12-31,2019-02-06
ORK.OL,2019,2019-12-31,2020-02-06
ORK.OL,2020,2020-12-31,2021-02-11
ORK.OL,2021,2021-12-31,2022-02-10
ORK.OL,2022,2022-12-31,2023-02-14
ORK.OL,2023,2023-12-31,2024-02-08
ORK.OL,2024,2024-12-31,2025-02-13
ORK.OL,2025,2025-12-31,2026-02-12
ORRON.ST,2011,2011-12-31,2012-02-08
ORRON.ST,2012,2012-12-31,2013-02-06
ORRON.ST,2013,2013-12-31,2014-02-05
ORRON.ST,2014,2014-12-31,2015-02-04
ORRON.ST,2015,2015-12-31,2016-02-03
ORRON.ST,2016,2016-12-31,2017-02-01
ORRON.ST,2017,2017-12-31,2018-02-01
ORRON.ST,2018,2018-12-31,2019-01-30
ORRON.ST,2019,2019-12-31,2020-01-31
ORRON.ST,2020,2020-12-31,2021-01-28
ORRON.ST,2021,2021-12-31,2022-02-01
ORRON.ST,2022,2022-12-31,2023-02-15
ORRON.ST,2023,2023-12-31,2024-02-14
ORRON.ST,2024,2024-12-31,2025-02-12
ORRON.ST,2025,2025-12-31,2026-02-18
ORSTED.CO,2016,2016-12-31,2017-02-02
ORSTED.CO,2017,2017-12-31,2018-02-01
ORSTED.CO,2018,2018-12-31,2019-01-31
ORSTED.CO,2019,2019-12-31,2020-01-30
ORSTED.CO,2020,2020-12-31,2021-02-03
ORSTED.CO,2021,2021-12-31,2022-02-02
ORSTED.CO,2022,2022-12-31,2023-02-01
ORSTED.CO,2023,2023-12-31,2024-02-07
ORSTED.CO,2024,2024-12-31,2025-02-06
ORSTED.CO,2025,2025-12-31,2026-02-06
ORTHEX.HE,2021,2021-12-31,2022-03-09
ORTHEX.HE,2022,2022-12-31,2023-03-08
ORTHEX.HE,2023,2023-12-31,2024-03-05
ORTHEX.HE,2024,2024-12-31,2025-03-12
ORTHEX.HE,2025,2025-12-31,2026-03-05
ORX.ST,2011,2011-12-31,2012-01-31
ORX.ST,2012,2012-12-31,2013-01-31
ORX.ST,2013,2013-12-31,2014-01-30
ORX.ST,2014,2014-12-31,2015-01-29
ORX.ST,2015,2015-12-31,2016-01-28
ORX.ST,2016,2016-12-31,2017-01-26
ORX.ST,2017,2017-12-31,2018-01-25
ORX.ST,2018,2018-12-31,2019-01-30
ORX.ST,2019,2019-12-31,2020-01-30
ORX.ST,2020,2020-12-31,2021-01-28
ORX.ST,2021,2021-12-31,2022-01-27
ORX.ST,2022,2022-12-31,2023-01-26
ORX.ST,2023,2023-12-31,2024-02-08
ORX.ST,2024,2024-12-31,2025-02-06
ORX.ST,2025,2025-12-31,2026-02-05
OTL.OL,2022,2022-12-31,2023-02-17
OTL.OL,2023,2023-12-31,2024-02-16
OTL.OL,2024,2024-12-31,2025-02-14
OTL.OL,2025,2025-12-31,2026-02-26
OTOVO.OL,2020,2020-12-31,2021-02-18
OTOVO.OL,2021,2021-12-31,2022-01-20
OTOVO.OL,2022,2022-12-31,2023-01-25
OTOVO.OL,2023,2023-12-31,2024-02-08
OTOVO.OL,2024,2024-12-31,2025-02-24
OTOVO.OL,2025,2025-12-31,2026-03-02
OUT1V.HE,2011,2011-12-31,2012-02-01
OUT1V.HE,2012,2012-12-31,2013-02-14
OUT1V.HE,2013,2013-12-31,2014-02-13
OUT1V.HE,2014,2014-12-31,2015-02-12
OUT1V.HE,2015,2015-12-31,2016-02-11
OUT1V.HE,2016,2016-12-31,2017-02-02
OUT1V.HE,2017,2017-12-31,2018-01-31
OUT1V.HE,2018,2018-12-31,2019-02-07
OUT1V.HE,2019,2019-12-31,2020-02-05
OUT1V.HE,2020,2020-12-31,2021-02-04
OUT1V.HE,2021,2021-12-31,2022-02-08
OUT1V.HE,2022,2022-12-31,2023-02-09
OUT1V.HE,2023,2023-12-31,2024-02-08
OUT1V.HE,2024,2024-12-31,2025-02-13
OUT1V.HE,2025,2025-12-31,2026-02-12
OVARO.HE,2013,2013-12-31,2014-02-07
OVARO.HE,2014,2014-12-31,2015-02-12
OVARO.HE,2015,2015-12-31,2016-02-18
OVARO.HE,2016,2016-12-31,2017-03-02
OVARO.HE,2017,2017-12-31,2018-02-27
OVARO.HE,2018,2018-12-31,2019-02-15
OVARO.HE,2019,2019-12-31,2020-02-20
OVARO.HE,2020,2020-12-31,2021-03-18
OVARO.HE,2021,2021-12-31,2022-02-28
OVARO.HE,2022,2022-12-31,2023-02-23
OVARO.HE,2023,2023-12-31,2024-02-22
OVARO.HE,2024,2024-12-31,2025-02-27
OVARO.HE,2025,2025-12-31,2026-02-26
OVZON.ST,2018,2018-12-31,2019-02-20
OVZON.ST,2019,2019-12-31,2020-02-19
OVZON.ST,2020,2020-12-31,2021-02-19
OVZON.ST,2021,2021-12-31,2022-02-18
OVZON.ST,2022,2022-12-31,2023-02-21
OVZON.ST,2023,2023-12-31,2024-02-21
OVZON.ST,2024,2024-12-31,2025-02-21
OVZON.ST,2025,2025-12-31,2026-02-19
PAALb.CO,2011,2011-09-30,2011-12-21
PAALb.CO,2012,2012-09-30,2012-12-19
PAALb.CO,2014,2014-09-30,2014-12-19
PAALb.CO,2015,2015-09-30,2015-12-21
PAALb.CO,2016,2016-09-30,2016-12-21
PAALb.CO,2017,2017-09-30,2017-12-21
PAALb.CO,2018,2018-09-30,2018-12-20
PAALb.CO,2019,2019-09-30,2019-12-18
PAALb.CO,2020,2020-09-30,2020-12-21
PAALb.CO,2021,2021-09-30,2021-12-22
PAALb.CO,2022,2022-09-30,2022-12-16
PAALb.CO,2023,2023-09-30,2023-12-19
PAALb.CO,2024,2024-09-30,2024-12-19
PAALb.CO,2025,2025-09-30,2025-12-16
PACT.ST,2011,2011-12-31,2012-01-31
PACT.ST,2012,2012-12-31,2013-02-14
PACT.ST,2013,2013-12-31,2014-02-13
PACT.ST,2014,2014-12-31,2015-02-12
PACT.ST,2017,2017-12-31,2018-02-08
PACT.ST,2018,2018-12-31,2019-02-06
PACT.ST,2019,2019-12-31,2020-02-06
PACT.ST,2020,2020-12-31,2021-02-11
PACT.ST,2021,2021-12-31,2022-02-10
PACT.ST,2022,2022-12-31,2023-02-09
PACT.ST,2023,2023-12-31,2024-02-08
PACT.ST,2024,2024-12-31,2025-02-11
PACT.ST,2025,2025-12-31,2026-02-10
PAMPALO.HE,2023,2023-12-31,2024-02-15
PAMPALO.HE,2024,2024-12-31,2025-02-13
PAMPALO.HE,2025,2025-12-31,2026-02-05
PANDXb.ST,2015,2015-12-31,2016-02-18
PANDXb.ST,2016,2016-12-31,2017-02-16
PANDXb.ST,2017,2017-12-31,2018-02-15
PANDXb.ST,2018,2018-12-31,2019-02-14
PANDXb.ST,2019,2019-12-31,2020-02-12
PANDXb.ST,2020,2020-12-31,2021-02-11
PANDXb.ST,2021,2021-12-31,2022-02-10
PANDXb.ST,2022,2022-12-31,2023-02-09
PANDXb.ST,2023,2023-12-31,2024-02-08
PANDXb.ST,2024,2024-12-31,2025-02-06
PANDXb.ST,2025,2025-12-31,2026-02-05
PCELL.ST,2015,2015-12-31,2016-03-08
PCELL.ST,2016,2016-12-31,2017-03-07
PCELL.ST,2017,2017-12-31,2018-02-28
PCELL.ST,2018,2018-12-31,2019-02-27
PCELL.ST,2019,2019-12-31,2020-02-27
PCELL.ST,2020,2020-12-31,2021-02-25
PCELL.ST,2021,2021-12-31,2022-02-11
PCELL.ST,2022,2022-12-31,2023-02-09
PCELL.ST,2024,2024-12-31,2025-02-13
PCELL.ST,2025,2025-12-31,2026-02-04
PEABb.ST,2011,2011-12-31,2012-02-15
PEABb.ST,2012,2012-12-31,2013-02-14
PEABb.ST,2013,2013-12-31,2014-02-13
PEABb.ST,2014,2014-12-31,2015-02-12
PEABb.ST,2015,2015-12-31,2016-02-16
PEABb.ST,2016,2016-12-31,2017-02-10
PEABb.ST,2017,2017-12-31,2018-02-13
PEABb.ST,2018,2018-12-31,2019-02-08
PEABb.ST,2019,2019-12-31,2020-02-05
PEABb.ST,2020,2020-12-31,2021-02-04
PEABb.ST,2021,2021-12-31,2022-02-04
PEABb.ST,2022,2022-12-31,2023-02-03
PEABb.ST,2023,2023-12-31,2024-02-02
PEABb.ST,2024,2024-12-31,2025-02-06
PEABb.ST,2025,2025-12-31,2026-02-04
PENR.OL,2011,2011-12-31,2012-02-16
PENR.OL,2012,2012-12-31,2013-02-21
PENR.OL,2013,2013-12-31,2014-02-20
PENR.OL,2014,2014-12-31,2015-02-12
PENR.OL,2015,2015-12-31,2016-02-25
PENR.OL,2016,2016-12-31,2017-02-23
PENR.OL,2017,2017-12-31,2018-02-28
PENR.OL,2018,2018-12-31,2019-02-26
PENR.OL,2019,2019-12-31,2020-02-26
PENR.OL,2020,2020-12-31,2021-02-25
PENR.OL,2021,2021-12-31,2022-02-23
PENR.OL,2022,2022-12-31,2023-02-22
PENR.OL,2023,2023-12-31,2024-02-22
PENR.OL,2024,2024-12-31,2025-02-25
PENR.OL,2025,2025-12-31,2026-02-24
PEXIP.OL,2020,2020-12-31,2021-02-11
PEXIP.OL,2021,2021-12-31,2022-02-10
PEXIP.OL,2022,2022-12-31,2023-02-14
PEXIP.OL,2023,2023-12-31,2024-02-14
PEXIP.OL,2024,2024-12-31,2025-02-13
PEXIP.OL,2025,2025-12-31,2026-02-12
PHO.OL,2011,2011-12-31,2012-02-16
PHO.OL,2012,2012-12-31,2013-02-28
PHO.OL,2013,2013-12-31,2014-02-27
PHO.OL,2015,2015-12-31,2016-02-10
PHO.OL,2016,2016-12-31,2017-02-15
PHO.OL,2017,2017-12-31,2018-02-27
PHO.OL,2018,2018-12-31,2019-02-27
PHO.OL,2019,2019-12-31,2020-02-27
PHO.OL,2020,2020-12-31,2021-03-03
PHO.OL,2021,2021-12-31,2022-02-23
PHO.OL,2022,2022-12-31,2023-02-23
PHO.OL,2023,2023-12-31,2024-02-21
