Ticker,ExDate,DPS_UNADJUSTED,DPS_ADJUSTED_GROSS,AdjustmentFactor,DPS_LOCAL,Currency,AdjustmentBasis,SplitFallbackSource,SplitFallbackEventCount,SplitFallbackEvents,InstrumentCurrency
AFGA.OL,2013-05-16,2.4,,1.0,2.4,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2013-05-16,2.1,,1.0,2.1,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2014-05-16,3.4,,1.0,3.4,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2014-05-16,2.6,,1.0,2.6,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2015-05-15,5.0,,1.0,5.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2015-11-16,3.0,,1.0,3.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2016-05-13,3.4,,0.974721,3.3140514,NOK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,NOK
AFGA.OL,2016-05-13,1.6,,1.0,1.6,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2016-11-16,3.0,,1.0,3.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2017-05-15,1.25,,0.992236,1.240295,NOK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,NOK
AFGA.OL,2017-05-15,3.75,,1.0,3.75,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2017-11-13,3.5,,1.0,3.5,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2018-05-11,3.75,,0.971805,3.64426875,NOK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,NOK
AFGA.OL,2018-05-11,1.25,,1.0,1.25,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2018-11-12,3.5,,1.0,3.5,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2019-05-16,5.0,,1.0,5.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2019-12-12,3.5,,1.0,3.5,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2020-05-18,6.0,,1.0,6.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2020-11-16,3.5,,1.0,3.5,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2021-05-12,6.5,,1.0,6.5,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2021-11-15,4.0,,1.0,4.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2022-05-16,6.5,,1.0,6.5,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2022-11-15,4.0,,1.0,4.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2023-05-15,6.5,,1.0,6.5,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2024-05-16,3.5,,1.0,3.5,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2025-05-16,5.0,,1.0,5.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2025-11-18,4.0,,1.0,4.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFGA.OL,2026-05-15,6.5,,1.0,6.5,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFK.OL,2004-03-24,40.0,,0.04,1.6,NOK,yahoo_split_events,yahoo,1,2020-11-20:25,NOK
AFK.OL,2005-04-08,50.0,,0.04,2.0,NOK,yahoo_split_events,yahoo,1,2020-11-20:25,NOK
AFK.OL,2006-04-28,45.0,,0.04,1.8,NOK,yahoo_split_events,yahoo,1,2020-11-20:25,NOK
AFK.OL,2007-04-26,50.0,,0.04,2.0,NOK,yahoo_split_events,yahoo,1,2020-11-20:25,NOK
AFK.OL,2008-05-16,50.0,,0.04,2.0,NOK,yahoo_split_events,yahoo,1,2020-11-20:25,NOK
AFK.OL,2009-05-14,50.0,,0.04,2.0,NOK,yahoo_split_events,yahoo,1,2020-11-20:25,NOK
AFK.OL,2010-05-27,50.0,,0.04,2.0,NOK,yahoo_split_events,yahoo,1,2020-11-20:25,NOK
AFK.OL,2011-05-26,55.0,,0.04,2.2,NOK,yahoo_split_events,yahoo,1,2020-11-20:25,NOK
AFK.OL,2011-05-26,25.0,,0.04,1.0,NOK,yahoo_split_events,yahoo,1,2020-11-20:25,NOK
AFK.OL,2012-05-24,55.0,,0.04,2.2,NOK,yahoo_split_events,yahoo,1,2020-11-20:25,NOK
AFK.OL,2013-05-24,55.0,,0.04,2.2,NOK,yahoo_split_events,yahoo,1,2020-11-20:25,NOK
AFK.OL,2013-05-24,20.0,,0.04,0.8,NOK,yahoo_split_events,yahoo,1,2020-11-20:25,NOK
AFK.OL,2014-05-23,60.0,,0.04,2.4,NOK,yahoo_split_events,yahoo,1,2020-11-20:25,NOK
AFK.OL,2014-12-12,250.0,,0.04,10.0,NOK,yahoo_split_events,yahoo,1,2020-11-20:25,NOK
AFK.OL,2015-05-22,93.0,,0.04,3.72,NOK,yahoo_split_events,yahoo,1,2020-11-20:25,NOK
AFK.OL,2016-05-20,96.0,,0.04,3.84,NOK,yahoo_split_events,yahoo,1,2020-11-20:25,NOK
AFK.OL,2017-05-18,95.0,,0.04,3.8000000000000003,NOK,yahoo_split_events,yahoo,1,2020-11-20:25,NOK
AFK.OL,2017-12-21,420.0,,0.88169,370.3098,NOK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,NOK
AFK.OL,2019-04-26,56.0,,0.04,2.24,NOK,yahoo_split_events,yahoo,1,2020-11-20:25,NOK
AFK.OL,2020-05-08,56.0,,0.04,2.24,NOK,yahoo_split_events,yahoo,1,2020-11-20:25,NOK
AFK.OL,2020-08-24,14.0,,0.04,0.56,NOK,yahoo_split_events,yahoo,1,2020-11-20:25,NOK
AFK.OL,2020-11-17,16.0,,0.04,0.64,NOK,yahoo_split_events,yahoo,1,2020-11-20:25,NOK
AFK.OL,2021-02-16,0.7,,1.0,0.7,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFK.OL,2021-05-07,0.8,,1.0,0.8,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFK.OL,2021-05-07,29.2,,1.0,29.2,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFK.OL,2021-08-25,0.7883950617,,1.0,0.7883950617,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFK.OL,2021-11-17,0.85,,1.0,0.85,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFK.OL,2022-02-14,0.9,,1.0,0.9,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFK.OL,2022-05-10,0.95,,1.0,0.95,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFK.OL,2022-08-23,0.95,,1.0,0.95,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFK.OL,2022-11-15,0.95,,1.0,0.95,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFK.OL,2023-02-14,0.95,,1.0,0.95,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFK.OL,2023-05-09,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFK.OL,2023-08-22,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFK.OL,2023-11-14,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFK.OL,2024-02-13,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFK.OL,2024-05-22,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFK.OL,2024-08-27,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFK.OL,2024-11-12,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFK.OL,2025-02-18,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFK.OL,2025-05-20,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AFRY.ST,2004-05-12,2.6,,0.125,0.325,SEK,yahoo_split_events,yahoo,3,2006-05-02:2;2010-05-31:2;2014-06-13:2,SEK
AFRY.ST,2005-04-29,2.6,,0.125,0.325,SEK,yahoo_split_events,yahoo,3,2006-05-02:2;2010-05-31:2;2014-06-13:2,SEK
AFRY.ST,2006-04-28,5.0,,0.125,0.625,SEK,yahoo_split_events,yahoo,3,2006-05-02:2;2010-05-31:2;2014-06-13:2,SEK
AFRY.ST,2007-05-09,3.0,,0.25,0.75,SEK,yahoo_split_events,yahoo,2,2010-05-31:2;2014-06-13:2,SEK
AFRY.ST,2008-04-24,6.5,,0.25,1.625,SEK,yahoo_split_events,yahoo,2,2010-05-31:2;2014-06-13:2,SEK
AFRY.ST,2009-05-06,6.5,,0.25,1.625,SEK,yahoo_split_events,yahoo,2,2010-05-31:2;2014-06-13:2,SEK
AFRY.ST,2010-05-06,8.0,,0.25,2.0,SEK,yahoo_split_events,yahoo,2,2010-05-31:2;2014-06-13:2,SEK
AFRY.ST,2011-05-03,4.0,,0.5,2.0,SEK,yahoo_split_events,yahoo,1,2014-06-13:2,SEK
AFRY.ST,2012-05-08,5.0,,0.5,2.5,SEK,yahoo_split_events,yahoo,1,2014-06-13:2,SEK
AFRY.ST,2013-04-29,5.5,,0.5,2.75,SEK,yahoo_split_events,yahoo,1,2014-06-13:2,SEK
AFRY.ST,2014-05-06,6.5,,0.5,3.25,SEK,yahoo_split_events,yahoo,1,2014-06-13:2,SEK
AFRY.ST,2015-04-30,3.5,,1.0,3.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
AFRY.ST,2016-04-28,3.75,,1.0,3.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
AFRY.ST,2017-04-26,4.5,,1.0,4.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
AFRY.ST,2018-04-26,5.0,,1.0,5.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
AFRY.ST,2019-05-16,5.0,,1.0,5.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
AFRY.ST,2021-06-04,5.0,,1.0,5.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
AFRY.ST,2022-04-29,5.5,,1.0,5.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
AFRY.ST,2023-04-28,5.5,,1.0,5.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
AFRY.ST,2024-04-24,5.5,,1.0,5.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
AFRY.ST,2025-04-25,6.0,,1.0,6.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
AFRY.ST,2026-04-29,6.0,,1.0,6.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
AKAST.OL,2006-03-16,5.0,,0.2,1.0,NOK,yahoo_split_events,yahoo,1,2007-03-30:5,NOK
AKAST.OL,2007-03-30,30.0,,1.0,30.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKAST.OL,2007-03-30,10.0,,1.0,10.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKAST.OL,2008-04-04,3.0,,1.0,3.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKAST.OL,2009-04-03,1.6,,1.0,1.6,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKAST.OL,2010-04-09,2.6,,1.0,2.6,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKAST.OL,2011-05-09,2.75,,1.0,2.75,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKAST.OL,2012-04-16,3.9,,1.0,3.9,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKAST.OL,2013-04-15,4.0,,1.0,4.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKAST.OL,2014-04-11,4.1,,1.0,4.1,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKAST.OL,2025-07-14,0.35,,0.971683,0.34008904999999995,NOK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,NOK
AKAST.OL,2025-10-31,0.4,,0.965096,0.3860384,NOK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,NOK
AKAST.OL,2026-02-16,0.4,,0.969466,0.38778640000000003,NOK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,NOK
AKBM.OL,2024-09-09,45.0,,1.0,45.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2016-11-29,0.185,,1.0,0.185,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2017-02-09,0.185,,1.0,0.185,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2017-05-10,0.185,,1.0,0.185,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2017-08-01,0.185,,1.0,0.185,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2017-11-01,0.185,,1.0,0.185,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2018-02-06,0.3124,,1.0,0.3124,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2018-05-09,0.3124,,1.0,0.3124,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2018-08-01,0.3124,,1.0,0.3124,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2018-11-01,0.3124,,1.0,0.3124,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2019-02-11,0.5207,,1.0,0.5207,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2019-05-08,0.5207,,1.0,0.5207,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2019-08-01,0.5207,,1.0,0.5207,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2019-10-31,0.5207,,1.0,0.5207,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2020-02-13,0.5901,,1.0,0.5901,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2020-05-08,0.1967,,1.0,0.1967,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2020-07-31,0.1967,,1.0,0.1967,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2020-11-02,0.1967,,1.0,0.1967,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2021-02-10,0.3124,,1.0,0.3124,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2021-05-03,0.3124,,1.0,0.3124,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2021-07-20,0.3124,,1.0,0.3124,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2021-11-02,0.4165,,1.0,0.4165,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2022-02-15,0.475,,1.0,0.475,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2022-05-03,0.475,,1.0,0.475,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2022-08-16,0.525,,1.0,0.525,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2022-10-31,0.525,,1.0,0.525,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2023-02-15,0.55,,1.0,0.55,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2023-05-03,0.55,,1.0,0.55,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2023-07-18,0.55,,1.0,0.55,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2023-11-01,0.55,,1.0,0.55,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2024-02-13,0.6,,1.0,0.6,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2024-04-29,0.6,,1.0,0.6,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2024-07-17,0.6,,1.0,0.6,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2024-11-04,0.6,,1.0,0.6,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2025-02-17,0.63,,1.0,0.63,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2025-05-12,0.63,,1.0,0.63,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2025-07-18,0.63,,1.0,0.63,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2025-10-27,0.63,,1.0,0.63,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKRBP.OL,2026-02-16,0.6615,,1.0,0.6615,USD,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKSOA.OL,2015-04-10,1.45,,1.0,1.45,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKSOA.OL,2022-04-08,0.2,,1.0,0.2,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKSOA.OL,2023-04-14,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKSOA.OL,2024-04-12,2.0,,1.0,2.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKSOA.OL,2024-11-25,21.0,,1.0,21.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKSOA.OL,2025-04-29,3.3,,1.0,3.3,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKSOA.OL,2026-04-17,3.6,,1.0,3.6,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKSOA.OL,2026-04-17,5.0,,0.894737,4.473685,NOK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,NOK
AKVA.OL,2008-05-06,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKVA.OL,2014-11-25,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKVA.OL,2015-11-12,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKVA.OL,2016-08-26,0.75,,1.0,0.75,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKVA.OL,2017-03-03,0.5,,1.0,0.5,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKVA.OL,2017-08-25,0.75,,1.0,0.75,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKVA.OL,2018-03-09,0.75,,1.0,0.75,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKVA.OL,2018-09-18,0.75,,1.0,0.75,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKVA.OL,2019-02-25,0.75,,1.0,0.75,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKVA.OL,2019-08-23,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKVA.OL,2020-02-24,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKVA.OL,2021-04-07,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKVA.OL,2022-03-03,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKVA.OL,2025-04-08,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKVA.OL,2025-10-28,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
AKVA.OL,2026-04-14,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
ALFA.ST,2004-04-28,4.0,,0.25,1.0,SEK,yahoo_split_events,yahoo,1,2008-06-05:4,SEK
ALFA.ST,2005-04-28,4.75,,0.25,1.1875,SEK,yahoo_split_events,yahoo,1,2008-06-05:4,SEK
ALFA.ST,2006-04-28,5.1,,0.25,1.275,SEK,yahoo_split_events,yahoo,1,2008-06-05:4,SEK
ALFA.ST,2007-04-24,6.25,,0.25,1.5625,SEK,yahoo_split_events,yahoo,1,2008-06-05:4,SEK
ALFA.ST,2008-04-23,9.0,,0.25,2.25,SEK,yahoo_split_events,yahoo,1,2008-06-05:4,SEK
ALFA.ST,2009-04-21,2.25,,1.0,2.25,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALFA.ST,2010-04-27,2.5,,1.0,2.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALFA.ST,2011-04-28,3.0,,1.0,3.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALFA.ST,2012-04-24,3.25,,1.0,3.25,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALFA.ST,2013-04-24,3.5,,1.0,3.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALFA.ST,2014-04-29,3.75,,1.0,3.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALFA.ST,2015-04-24,4.0,,1.0,4.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALFA.ST,2016-04-26,4.25,,1.0,4.25,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALFA.ST,2017-04-27,4.25,,1.0,4.25,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALFA.ST,2018-04-24,4.25,,1.0,4.25,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALFA.ST,2019-04-25,5.0,,1.0,5.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALFA.ST,2021-04-28,5.5,,1.0,5.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALFA.ST,2022-04-27,6.0,,1.0,6.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALFA.ST,2023-04-26,6.0,,1.0,6.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALFA.ST,2024-04-26,7.5,,1.0,7.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALFA.ST,2025-04-30,8.5,,1.0,8.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALFA.ST,2026-04-23,9.0,,1.0,9.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIFb.ST,2017-05-30,1.5,,0.25,0.375,SEK,yahoo_split_events,yahoo,1,2020-05-27:4,SEK
ALIFb.ST,2018-06-01,2.2,,0.25,0.55,SEK,yahoo_split_events,yahoo,1,2020-05-27:4,SEK
ALIFb.ST,2019-05-10,2.2,,0.25,0.55,SEK,yahoo_split_events,yahoo,1,2020-05-27:4,SEK
ALIFb.ST,2020-11-20,0.5,,1.0,0.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIFb.ST,2021-05-06,1.5,,1.0,1.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIFb.ST,2022-05-06,2.0,,1.0,2.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIFb.ST,2023-05-05,1.2,,1.0,1.2,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIFb.ST,2024-05-10,0.5,,1.0,0.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIFb.ST,2025-05-09,0.75,,1.0,0.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIFb.ST,2026-05-07,1.5,,1.0,1.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIG.ST,2016-05-12,2.0,,1.0,2.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIG.ST,2017-05-12,1.6,,1.0,1.6,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIG.ST,2018-05-17,2.3,,1.0,2.3,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIG.ST,2019-05-10,2.75,,1.0,2.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIG.ST,2020-05-08,1.75,,1.0,1.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIG.ST,2021-05-07,1.0,,1.0,1.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIG.ST,2021-05-07,2.0,,1.0,2.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIG.ST,2022-05-06,3.3,,1.0,3.3,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIG.ST,2023-05-05,1.82,,1.0,1.82,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIG.ST,2024-04-30,2.5,,1.0,2.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIG.ST,2025-05-02,3.0,,1.0,3.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIG.ST,2026-05-07,3.3,,1.0,3.3,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIVsdb.ST,2004-05-04,0.2,,1.0,0.2,USD,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIVsdb.ST,2004-08-10,0.2,,1.0,0.2,USD,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIVsdb.ST,2004-11-09,0.2,,1.0,0.2,USD,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIVsdb.ST,2005-02-01,0.25,,1.0,0.25,USD,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIVsdb.ST,2005-05-02,0.3,,1.0,0.3,USD,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIVsdb.ST,2005-08-09,0.3,,1.0,0.3,USD,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIVsdb.ST,2005-11-08,0.32,,1.0,0.32,USD,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIVsdb.ST,2006-01-31,0.32,,1.0,0.32,USD,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIVsdb.ST,2006-05-02,0.32,,1.0,0.32,USD,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIVsdb.ST,2006-08-08,0.35,,1.0,0.35,USD,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIVsdb.ST,2006-11-07,0.37,,1.0,0.37,USD,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIVsdb.ST,2007-01-30,0.37,,1.0,0.37,USD,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIVsdb.ST,2007-05-08,0.39,,1.0,0.39,USD,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIVsdb.ST,2007-08-07,0.39,,1.0,0.39,USD,yahoo_no_later_split_verified_1,yahoo,0,,SEK
ALIVsdb.ST,2007-11-06,0.39,,1.0,0.39,USD,yahoo_no_later_split_verified_1,yahoo,0,,SEK
