Ticker,Year,FormationYear,PROF,PROF_w,sigma_acc,sigma_mean,sigma_raw,MarketCap,theta_obs,theta_post_mean,theta_conservative,theta_post_sd,theta_post_sd_between,theta_conservative_sd_between,p_q5,p_q5_sd_mc,p_median,p_median_sd_mc,p_q1,p_q1_sd_mc,lambda_i,mu_t,var_obs_t,obs_var_i,tau2_t,q5_cutoff_obs,median_cutoff_obs,q1_cutoff_obs,n_sigma_draws_used,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,firm_idx_y,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_measure,sigma_scale_mean,sigma_scale_median,sigma_scale_std,sigma_scale_q05,sigma_scale_q95,sigma_scale_n_draws,sigma_acc_measure
HEX.OL,2021,2022,-0.0300146370863588,-0.0300146370863588,0.082769274276819,0.082769274276819,0.082769274276819,5052.96,-0.0300146370863588,0.004810062789565497,-0.04694136722512802,0.144298797274187,0.0,0.0,0.005106634319127168,0.0,0.07450942651629844,0.0,0.6687795895253273,0.0,0.8307326986123078,0.17572326734304614,0.17419007707847048,0.025064792717993577,0.1230133801630452,0.3406202639762613,0.1782093562965676,0.0329783880822713,1,Hexagon Composites ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2814.22,600.21,1180.59,13.64,47.2,1010.63,6515.25,-344.7,3542.89,1695.5,2000.41,105.0,56.56,3106.29,378.01,-218.7800000000002,-1049.67,241.5999999999999,13.64,-71.2,531.73,6164.94,6340.094999999999,0.0838678284789108,-344.7,229.2,462.50999999999976,0.0361508778653947,-0.0543682705069876,0.0729500110014124,0.159402974245654,98.59,0.0155502401777891,True,5,247,247,0.0744947528195119,0.0632378148091321,0.0372966903617973,0.1464981228654724,8000,student_t_residual_sd,0.0382683291690344,0.0360932685210633,0.0148464778166515,0.0183918278107886,0.0659651259148257,8000,student_t_residual_sd
HHDC.CO,2021,2022,0.2260616085026938,0.2260616085026938,0.0622761175883881,0.0622761175883881,0.0622761175883881,5569.31,0.2260616085026938,0.22085560603981044,0.21571958621321755,0.11279215928201872,0.0,0.0,0.15489530004444363,0.0,0.6643088276156325,0.0,0.04346218809592138,0.0,0.8965797771052375,0.17572326734304614,0.17419007707847048,0.014189558498158058,0.1230133801630452,0.3406202639762613,0.1782093562965676,0.0329783880822713,1,H+H International A/S,Construction Materials,Industrials,1359.95,671.9,666.51,0.0,30.97,2298.45,4578.06,620.48,4127.41,2890.55,660.1,0.0,24.6,2294.41,148.11,123.75,-5.330000000000041,108.95000000000005,0.0,-11.270000000000003,8.859999999999985,4095.78,4336.92,0.0020429244717449,620.48,611.53,308.5999999999999,0.1410055984431347,0.143069274969333,0.0711564889368491,0.5299728839821809,428.88,0.098890456821892,True,5,248,248,0.0548670032752949,0.0540616885818113,0.026672758688004,0.1143753163924644,8000,student_t_residual_sd,0.0287222932485599,0.0265775286583595,0.0122109479756283,0.0129935726826202,0.0518672871945705,8000,student_t_residual_sd
HIAB.HE,2021,2022,0.1118005444299241,0.1118005444299241,0.0500713988479467,0.0500713988479467,0.0500713988479467,16493.88,0.1118005444299241,0.11623636788529343,0.10486119132790106,0.09239227679978272,0.0,0.0,0.00663182064126,0.0,0.23614127219100256,0.0,0.19679500888470214,0.0,0.9306064689797696,0.17572326734304614,0.17419007707847048,0.009172870699691254,0.1230133801630452,0.3406202639762613,0.1782093562965676,0.0329783880822713,1,Hiab Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,22188.45,4893.61,13911.95,0.0,376.43,4099.7,40319.24,571.09,33685.97,26238.48,6555.31,1055.8,216.44,15460.73,27.03,2688.0800000000017,-185.2400000000007,474.1500000000015,-1047.62,149.1,1500.650000000001,40731.41,40525.325,0.0370299312837096,571.09,2573.57,-1308.1800000000003,0.0635052279037861,0.0140921756950746,-0.0322805554304623,0.1011639018317558,1619.04,0.0399513143941473,True,5,249,249,0.0436734722707682,0.0385069247847504,0.0226408187443803,0.0924037470230333,8000,student_t_residual_sd,0.0229694248183114,0.0211027345907885,0.0094944834376694,0.0113169748018246,0.0415385675555187,8000,student_t_residual_sd
HKFOODS.HE,2021,2022,-0.0165911378896486,-0.0165911378896486,0.078241093655512,0.078241093655512,0.078241093655512,1534.32,-0.0165911378896486,0.013030642705213667,-0.03199392613061307,0.13764988359808536,0.0,0.0,0.00472855097277769,0.0,0.078506658275181,0.0,0.6406187207630514,0.0,0.8459721175903553,0.17572326734304614,0.17419007707847048,0.022397298989635713,0.1230133801630452,0.3406202639762613,0.1782093562965676,0.0329783880822713,1,HKFoods Oyj,Food & Tobacco,Consumer Staples,2999.44,272.31,3821.38,1209.38,22.03,4602.28,9867.32,554.83,16719.01,11307.92,5266.799999999999,0.0,199.17,3086.54,221.25,-19.799999999999727,-217.98,379.9500000000003,287.48000000000013,11.55,117.26000000000016,10223.71,10045.515,0.0116728709279713,554.83,683.07,-2379.040000000001,0.067997509336256,0.0552316133120103,-0.2368260860692558,0.4581427632132349,190.77,0.0189905644459243,True,2,250,250,0.0695008620383087,0.0558063556134275,0.0384020120640786,0.1367560538423096,8000,student_t_residual_sd,0.0360361216745497,0.0337219452801506,0.0131179989281797,0.0194451716634731,0.0601950147019026,8000,student_t_residual_sd
HMb.ST,2021,2022,-0.1571579662072718,-0.1571579662072718,0.0611420785950117,0.0611420785950117,0.0611420785950117,265199.05,-0.1571579662072718,-0.12384939197238697,-0.16716410980378366,0.11094546165588456,0.0,0.0,3.6168588983809258e-06,0.0,0.0012521870157267134,0.0,0.9567156306252915,0.0,0.8999385640348814,0.17572326734304614,0.17419007707847048,0.013677484168308475,0.1230133801630452,0.3406202639762613,0.1782093562965676,0.0329783880822713,1,H & M Hennes & Mauritz AB,Specialty Retailers,Consumer Discretionary,79101.59,27511.2,61266.53,436.64,1443.11,159557.16,180044.09,44928.65,200347.8,96241.29,111220.54,0.0,2332.08,60105.83,0.0,11295.479999999996,10351.66,2902.3099999999977,-7758.23,-328.8700000000001,-10045.590000000002,180902.41,180473.25,-0.0556624873769381,44928.65,26320.43,10280.76999999999,0.1458411703673536,0.2489490824817528,0.0569656167880835,0.8841042093495851,23586.98,0.1306951584237553,True,1,252,252,0.0536076083730781,0.0491022859096354,0.026921050352232,0.111772494823305,8000,student_t_residual_sd,0.0281337154649783,0.0259126393233617,0.0117883698629401,0.0134254956645443,0.0501995130470457,8000,student_t_residual_sd
HUH1V.HE,2021,2022,0.1722177264523455,0.1722177264523455,0.0537254926387437,0.0537254926387437,0.0537254926387437,41956.13,0.1722177264523455,0.17249487969287614,0.16431157875154873,0.09861855569533055,0.0,0.0,0.04385388982313421,0.0,0.4757769242140413,0.0,0.07899000310959403,0.0,0.9209385229920322,0.17572326734304614,0.17419007707847048,0.010560552398042274,0.1230133801630452,0.3406202639762613,0.1782093562965676,0.0329783880822713,1,Huhtamaki Oyj,Containers & Packaging,Materials,16149.52,1789.05,13237.18,3988.57,550.63,16760.22,45474.15,2263.01,36326.99,30285.87,3281.2100000000005,261.16,267.25,15224.46,765.88,2184.7700000000004,-1516.1899999999998,3413.66,1593.71,-147.08000000000004,1733.9300000000003,37670.26,41572.205,0.0417088773616891,2263.01,4595.97,921.0699999999996,0.1105539145686402,0.0544356499733415,0.0221559092186714,0.4031592743276427,3244.14,0.0780362744771416,True,7,256,256,0.0473843405221166,0.0454277347174879,0.0246336132880542,0.0951757789177143,8000,student_t_residual_sd,0.0246435986561909,0.022891422652148,0.0097479809524779,0.0123152213824285,0.042906135228107,8000,student_t_residual_sd
HUMAN.ST,2021,2022,0.1494855929852492,0.1494855929852492,0.0480562820515955,0.0480562820515955,0.0480562820515955,3763.91,0.1494855929852492,0.15117194666739392,0.14305837059065613,0.08891762209025353,0.0,0.0,0.01579461372528479,0.0,0.37333326375679676,0.0,0.09505014127612832,0.0,0.9357277760540693,0.17572326734304614,0.17419007707847048,0.00844940560760728,0.1230133801630452,0.3406202639762613,0.1782093562965676,0.0329783880822713,1,Humana AB,Healthcare Providers & Services,Health Care,1713.76,677.12,1626.07,213.37,0.0,5902.18,8770.46,690.52,8206.07,1348.97,6346.98,0.0,138.3,2487.33,0.0,-112.54999999999995,-115.42999999999996,-632.5400000000002,-635.57,0.0,-0.1499999999998635,8399.55,8585.005,-1.7472325292747482e-05,690.52,676.52,225.9799999999996,0.0788025167137351,0.080433267074393,0.026322640464391,0.6874987259762808,601.44,0.070057035493864,True,4,257,257,0.0404526092417973,0.0398157673575065,0.0201750265946074,0.0954345418065018,8000,student_t_residual_sd,0.0220373328682221,0.0195930883787466,0.0105433744007527,0.0101642207481936,0.0419608383252958,8000,student_t_residual_sd
HUSCO.CO,2021,2022,0.1798944092037348,0.1798944092037348,0.0371867466520428,0.0371867466520428,0.0371867466520428,3188.48,0.1798944092037348,0.17972963083822358,0.17594397138563522,0.06971059525842234,0.0,0.0,0.010566052848827279,0.0,0.5096423418668325,0.0,0.017536546046753358,0.0,0.960495621819004,0.17572326734304614,0.17419007707847048,0.0050594370040755,0.1230133801630452,0.3406202639762613,0.1782093562965676,0.0329783880822713,1,HusCompagniet A/S,Homebuilding & Construction Supplies,Consumer Discretionary,1838.16,74.62,1211.92,0.0,60.59,27.91,4817.34,353.26,5896.98,4701.26,710.78,0.0,28.35,2538.1,0.0,145.75,-35.08,107.97000000000004,-0.63,10.040000000000006,82.26999999999997,4797.97,4807.655000000001,0.017112292791392,353.26,203.3,719.2699999999995,0.0422867281450104,0.0734786501943254,0.1496093209683306,0.0058053250493223,364.37,0.0757895481268934,True,1,258,258,0.0304531152156781,0.0299542603202224,0.0139911338096632,0.07927408593724,8000,student_t_residual_sd,0.0171890817951358,0.0146837467377693,0.0097221817794572,0.0069135719811049,0.0355635875699708,8000,student_t_residual_sd
ICP1V.HE,2021,2022,0.2410545541173669,0.2410545541173669,0.1223451836473757,0.1223451836473757,0.1223451836473757,4596.99,0.2410545541173669,0.22092922796336736,0.21024951850935858,0.19466462329309014,0.0,0.0,0.30450992514813624,0.0,0.626591150654991,0.0,0.14255834963604413,0.0,0.691949643919917,0.17572326734304614,0.17419007707847048,0.05476455677781431,0.1230133801630452,0.3406202639762613,0.1782093562965676,0.0329783880822713,1,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1024.89,92.6,601.69,57.61,0.0,101.27,1296.37,98.25,1725.32,1290.86,276.53,0.0,6.15,629.65,0.0,477.22000000000014,51.74999999999999,295.9800000000001,36.09,0.0,165.58000000000004,800.01,1048.19,0.1579675440521279,98.25,50.5,583.3599999999999,0.0481782882874288,0.0937330064205916,0.5565403218882071,0.0966141634627309,-8.16,-0.0077848481668399,True,5,262,262,0.1124597423345907,0.0815957506284572,0.063882081366325,0.1963488014570461,8000,student_t_residual_sd,0.056593085613578,0.0546858469169976,0.0173559918131126,0.0316885933310651,0.0887098172420631,8000,student_t_residual_sd
INVEST.HE,2021,2022,0.0380358663114821,0.0380358663114821,0.0912067478089977,0.0912067478089977,0.0912067478089977,212.09,0.0380358663114821,0.06534515425284385,0.018201598443283146,0.15620116304069023,0.0,0.0,0.026363773158515347,0.0,0.1847552043257905,0.0,0.4870853111012431,0.0,0.8016573213180105,0.17572326734304614,0.17419007707847048,0.030435452513737478,0.1230133801630452,0.3406202639762613,0.1782093562965676,0.0329783880822713,1,Investors House Oyj,Real Estate Operations,Real Estate,187.09,174.19,72.67,30.7,5.71,260.19,630.4,21.8,99.22,67.69,10.58,0.0,7.1,359.37,4.76,141.19,140.87,-53.67,-13.709999999999996,-8.55,31.73,730.18,680.29,0.0466418733187317,21.8,29.93,-2.280000000000001,0.0439959429067015,0.0320451572123653,-0.0033515118552382,0.3824692410589602,-5.64,-0.0082905819576945,True,8,266,266,0.0833911925328596,0.0603847010886793,0.0481450891690018,0.1483287094281178,8000,student_t_residual_sd,0.0420839533737931,0.0402357917010565,0.0129898055740306,0.024292717662079,0.06633371776378,8000,student_t_residual_sd
IRLABa.ST,2021,2022,0.2347832789496672,0.2347832789496672,0.1443793959652375,0.1443793959652375,0.1443793959652375,2218.17,0.2347832789496672,0.2121803145095059,0.19651209710379813,0.216976207029594,0.0,0.0,0.3128522996604719,0.0,0.6028526853359378,0.0,0.1761652379274839,0.0,0.6172881815413095,0.17572326734304614,0.17419007707847048,0.07626692981452891,0.1230133801630452,0.3406202639762613,0.1782093562965676,0.0329783880822713,1,IRLAB Therapeutics AB,Pharmaceuticals,Health Care,410.6,391.56,67.62,0.0,0.0,8.13,460.3,128.92,208.24,0.0,116.49,0.0,0.37,389.21,0.0,114.32000000000004,102.31,45.78,0.0,0.0,-33.76999999999995,386.43,423.365,-0.0797656868187024,128.92,-91.31,208.24,-0.2156767800833796,0.3045126545652096,0.4918687184816884,0.0192032879430278,-135.5,-0.3200547990504647,True,4,268,268,0.1268878508794551,0.1055799737281416,0.0668993250452084,0.2644750789619462,8000,student_t_residual_sd,0.0665980147620781,0.0615626428030965,0.0268777282655637,0.0332070571512143,0.1179907062396106,8000,student_t_residual_sd
ISS.CO,2021,2022,0.1800913252458338,0.1800913252458338,0.0256217431823452,0.0256217431823452,0.0256217431823452,31249.99,0.1800913252458338,0.18000767228262154,0.1781762186910679,0.04853696845438103,0.0,0.0,0.0004709088905479053,0.0,0.5154646844187525,0.0,0.0012189436557488143,0.0,0.9808489344523409,0.17572326734304614,0.17419007707847048,0.002401835006383492,0.1230133801630452,0.3406202639762613,0.1782093562965676,0.0329783880822713,1,ISS A/S,Professional & Commercial Services,Industrials,21938.32,4615.76,22472.87,1195.68,234.29,4545.74,58780.9,4402.11,97531.21,70232.91,24784.96,0.0,624.5799999999999,10210.41,277.38,-1108.7000000000007,755.1100000000001,-845.880000000001,-631.8599999999999,34.359999999999985,-1615.4299999999998,61394.41,60087.655,-0.0268845572355919,4402.11,-519.44,-4273.0899999999965,-0.0086447041409753,0.0732614710958515,-0.0711142746376106,0.0756518123398225,4523.55,0.0752825185139942,True,5,270,270,0.020284427302816,0.0258573410909765,0.0072980246996693,0.0580480121096112,8000,student_t_residual_sd,0.0119092785691208,0.0098234815085379,0.0078728674206618,0.0035036576097749,0.027303299277828,8000,student_t_residual_sd
JBTM.IC,2021,2022,0.1773708171506468,0.1773708171506468,0.0563448849303812,0.0563448849303812,0.0563448849303812,42961.84,0.1773708171506468,0.17722867090235975,0.16874308112523118,0.10302072469366783,0.0,0.0,0.05652552584830772,0.0,0.4967528375843049,0.0,0.0805194207504632,0.0,0.913722639745844,0.17572326734304614,0.17419007707847048,0.011615417255460175,0.1230133801630452,0.3406202639762613,0.1782093562965676,0.0329783880822713,1,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6329.38,693.97,4842.8,0.0,0.0,2356.67,18858.67,1503.21,12039.43,7895.93,3064.0,189.08,96.26,6609.43,0.0,1044.54,286.52000000000004,918.4100000000004,-20.59,0.0,-180.9800000000004,15490.83,17174.75,-0.0105375624099332,1503.21,2371.53,-4220.629999999999,0.1380823592774276,0.0875244181138007,-0.2457462262915034,0.1372171356206058,1298.92,0.0756296307078705,True,5,274,274,0.0496416270109014,0.0415596250435479,0.0254446159976535,0.102589391834555,8000,student_t_residual_sd,0.0259388658287002,0.0240455647896717,0.0105664500583535,0.0128667546530195,0.0456557577193913,8000,student_t_residual_sd
JM.ST,2021,2022,0.2573797361595137,0.2573797361595137,0.1579495066399518,0.1579495066399518,0.1579495066399518,27766.91,0.2573797361595137,0.22259811192740675,0.214784673286684,0.22890527871248878,0.0,0.0,0.35806112268229706,0.0,0.635278004778236,0.0,0.1634630953697207,0.0,0.5740493712717027,0.17572326734304614,0.17419007707847048,0.09127721280552,0.1230133801630452,0.3406202639762613,0.1782093562965676,0.0329783880822713,1,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,23194.65,3878.6,11489.67,7280.78,58.46,7.79,23763.63,-963.12,15684.54,12462.45,1034.28,0.0,85.19,8169.33,0.0,-459.6299999999974,707.3600000000001,334.46999999999935,581.1899999999996,-84.6,-1004.8699999999972,24108.51,23936.07,-0.0419814113177308,-963.12,-726.67,-989.0099999999984,-0.0303587848798904,-0.0402371817930011,-0.0413188129880969,0.0003254502514406,-1816.68,-0.0758971710894896,True,1,277,277,0.1446528114419353,0.1071411477223583,0.0862677310085554,0.2500625068391131,8000,student_t_residual_sd,0.0727610741268646,0.0701792439491355,0.0207922247056543,0.0436322561333876,0.1108068469617193,8000,student_t_residual_sd
JOMA.ST,2021,2022,0.0140643511513061,0.0140643511513061,0.0311545695222603,0.0311545695222603,0.0311545695222603,6541.12,0.0140643511513061,0.018600183302396926,0.011258547266223154,0.05874958893291585,0.0,0.0,1.361002688327062e-08,0.0,0.0026032084035624292,0.0,0.6262521778635519,0.0,0.9719419611491705,0.17572326734304614,0.17419007707847048,0.0035511525767502705,0.1230133801630452,0.3406202639762613,0.1782093562965676,0.0329783880822713,1,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,298.71,221.65,3384.35,3139.03,0.0,15494.83,16120.12,121.37,408.8,131.3,119.77,0.0,85.79,5011.59,103.47,253.39,215.38,2586.48,2444.9500000000003,0.0,-103.51999999999975,8415.42,12267.77,-0.0084383714399601,121.37,118.62,107.90000000000003,0.0096692389896452,0.0098934036096209,0.008795404543776,1.2630518831050794,-4.37,-0.0003562179597432,True,8,278,278,0.0253814891853901,0.0261719663440352,0.009714390849769,0.0687590486615925,8000,student_t_residual_sd,0.014521119980975,0.0121695394282897,0.0090168557520372,0.0047108417590094,0.0324564775600297,8000,student_t_residual_sd
KAMUX.HE,2021,2022,0.2467941145897314,0.2467941145897314,0.0994208835683558,0.0994208835683558,0.0994208835683558,4595.27,0.2467941145897314,0.23064717743237056,0.22407462019378702,0.16717660725234498,0.0,0.0,0.28731707022872044,0.0,0.6591899348430771,0.0,0.10045184999682732,0.0,0.7728050560405562,0.17572326734304614,0.17419007707847048,0.036164382975954694,0.1230133801630452,0.3406202639762613,0.1782093562965676,0.0329783880822713,1,Kamux Oyj,Specialty Retailers,Consumer Discretionary,1520.74,9.01,689.79,130.15,16.02,60.07,2247.58,74.18,9525.56,8510.41,744.8499999999999,0.0,9.14,1058.21,0.0,248.9300000000001,-108.32,258.17,-25.94999999999999,14.97,88.10000000000008,2004.09,2125.835,0.0414425390493618,74.18,109.38,1760.8799999999992,0.0514527232828512,0.0348945237988837,0.8283239291854726,0.0282571319034638,263.45,0.123927774262819,True,1,283,283,0.0893273987539963,0.0722910884470467,0.0478173452533981,0.1737478122164606,8000,student_t_residual_sd,0.0458161253196756,0.0428823755106764,0.0166563024956477,0.0239636419390226,0.0762158655909711,8000,student_t_residual_sd
KARNO.ST,2021,2022,0.2097977737963633,0.2097977737963633,0.0516337572708988,0.0516337572708988,0.0516337572708988,7056.54,0.2097977737963633,0.20729437121710262,0.2024509246712251,0.09506633181264336,0.0,0.0,0.0843925521724902,0.0,0.6301601932823367,0.0,0.031445733204686986,0.0,0.926531508748618,0.17572326734304614,0.17419007707847048,0.009754236481949636,0.1230133801630452,0.3406202639762613,0.1782093562965676,0.0329783880822713,1,Karnov Group AB (publ),Professional & Commercial Services,Industrials,1154.62,927.0,816.06,0.0,12.58,6.01,4405.61,314.85,880.01,139.03,280.55,0.0,20.14,2092.28,6.36,384.8999999999999,349.64,128.95999999999992,0.0,1.5199999999999996,-92.18000000000004,3851.83,4128.719999999999,-0.0223265321939971,314.85,387.89,90.48000000000002,0.0939492142843302,0.0762585014241702,0.0219147823054118,0.0014556569590575,262.19,0.0635039431106977,True,5,284,284,0.044672589972996,0.0379802627367255,0.0213260996449055,0.0989494462476385,8000,student_t_residual_sd,0.0238636642162981,0.0215973192919665,0.0109755488432752,0.0105274853591647,0.0447931384998894,8000,student_t_residual_sd
KCRA.HE,2021,2022,0.4156697840126327,0.4156697840126327,0.0321434649878563,0.0321434649878563,0.0321434649878563,27886.4,0.4156697840126327,0.40851612070657173,0.4126884265812549,0.060559628062596384,0.0,0.0,0.8923765950085263,0.0,0.9999559273761264,0.0,1.314183617118623e-10,0.0,0.9701864256862216,0.17572326734304614,0.17419007707847048,0.0037801688974219336,0.1230133801630452,0.3406202639762613,0.1782093562965676,0.0329783880822713,1,Konecranes Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,18447.16,2430.79,15876.21,4184.8,230.26,7012.04,38502.16,1711.23,32372.07,15575.82,10748.01,0.0,386.14,13529.52,92.11,-2251.6899999999987,-3603.49,818.789999999999,925.6600000000004,36.44999999999999,1495.1200000000024,42077.6,40289.880000000005,0.037109070565611,1711.23,4365.42,-1715.9700000000012,0.1083502854811183,0.0424729485419167,-0.0425905959511421,0.1740397340473587,673.25,0.0167101515318486,True,5,287,287,0.027895681666165,0.0232153679088851,0.013354181796204,0.0623203617381467,8000,student_t_residual_sd,0.0148856168704311,0.0133851148618916,0.0070498294117476,0.0065606864375839,0.0278797708819392,8000,student_t_residual_sd
