Method,FormationYear,HoldDate,Quintile,ew_ret,n_firms
M2,2016,2017-03-01,1,0.024344315451923868,84
M2,2016,2017-03-01,2,-0.005225022473597409,81
M2,2016,2017-03-01,3,0.008734604702921183,80
M2,2016,2017-03-01,4,0.004861841668838343,83
M2,2016,2017-03-01,5,0.004211730848607612,80
M2,2016,2017-03-01,Q5-Q1,-0.020132584603316257,164
M2,2016,2017-04-01,1,0.031542553241727826,84
M2,2016,2017-04-01,2,0.026029455992032786,81
M2,2016,2017-04-01,3,0.04257982671505811,80
M2,2016,2017-04-01,4,0.04114318883228689,83
M2,2016,2017-04-01,5,0.0444202353942091,80
M2,2016,2017-04-01,Q5-Q1,0.012877682152481272,164
M2,2016,2017-05-01,1,-0.02027066469668625,84
M2,2016,2017-05-01,2,0.004470250605554946,81
M2,2016,2017-05-01,3,0.0050715365066058725,80
M2,2016,2017-05-01,4,0.005857172223281255,83
M2,2016,2017-05-01,5,0.020420384310658245,80
M2,2016,2017-05-01,Q5-Q1,0.04069104900734449,164
M2,2016,2017-06-01,1,0.008993800498755025,84
M2,2016,2017-06-01,2,-0.008895068476492199,81
M2,2016,2017-06-01,3,-0.004766283423144978,80
M2,2016,2017-06-01,4,-0.013033840650546831,83
M2,2016,2017-06-01,5,-0.027898124369995114,80
M2,2016,2017-06-01,Q5-Q1,-0.03689192486875014,164
M2,2017,2017-07-01,1,0.006530894781166665,86
M2,2017,2017-07-01,2,0.020788658701996608,81
M2,2017,2017-07-01,3,-0.010321754393896695,86
M2,2017,2017-07-01,4,-0.01520791026325543,84
M2,2017,2017-07-01,5,-0.010213367548601101,83
M2,2017,2017-07-01,Q5-Q1,-0.016744262329767765,169
M2,2017,2017-08-01,1,0.005594199824682151,86
M2,2017,2017-08-01,2,-0.02093634000224999,81
M2,2017,2017-08-01,3,-0.017286691812037253,86
M2,2017,2017-08-01,4,-0.003212114550890701,84
M2,2017,2017-08-01,5,-0.018070528084646622,83
M2,2017,2017-08-01,Q5-Q1,-0.023664727909328772,169
M2,2017,2017-09-01,1,0.024288016277791168,86
M2,2017,2017-09-01,2,0.054901270962009814,81
M2,2017,2017-09-01,3,0.031524380978499335,86
M2,2017,2017-09-01,4,0.02025818330520239,84
M2,2017,2017-09-01,5,0.029973554821291888,83
M2,2017,2017-09-01,Q5-Q1,0.0056855385435007205,169
M2,2017,2017-10-01,1,0.003090852134985007,86
M2,2017,2017-10-01,2,-0.01779554615727487,81
M2,2017,2017-10-01,3,-0.001773172589810735,86
M2,2017,2017-10-01,4,-0.0015008191352990853,84
M2,2017,2017-10-01,5,0.00985094582181593,83
M2,2017,2017-10-01,Q5-Q1,0.006760093686830922,169
M2,2017,2017-11-01,1,-0.034778234183453036,86
M2,2017,2017-11-01,2,-0.03293802990518719,81
M2,2017,2017-11-01,3,-0.042143615268767726,86
M2,2017,2017-11-01,4,-0.028858889372288782,84
M2,2017,2017-11-01,5,-0.04150401540165185,83
M2,2017,2017-11-01,Q5-Q1,-0.006725781218198813,169
M2,2017,2017-12-01,1,0.013107226143401906,86
M2,2017,2017-12-01,2,3.2671985558996446e-05,81
M2,2017,2017-12-01,3,0.00033868518935311335,86
M2,2017,2017-12-01,4,0.01275199539897747,84
M2,2017,2017-12-01,5,0.009001217942808743,83
M2,2017,2017-12-01,Q5-Q1,-0.004106008200593163,169
M2,2017,2018-01-01,1,0.04945511224265754,86
M2,2017,2018-01-01,2,0.02415950323814314,81
M2,2017,2018-01-01,3,0.016586092947257613,86
M2,2017,2018-01-01,4,0.022640847006323288,84
M2,2017,2018-01-01,5,0.021102688634297512,83
M2,2017,2018-01-01,Q5-Q1,-0.02835242360836003,169
M2,2017,2018-02-01,1,-0.0011809941389310176,86
M2,2017,2018-02-01,2,-0.024469458553776354,81
M2,2017,2018-02-01,3,-0.015171105441877207,86
M2,2017,2018-02-01,4,0.0067775274783451744,84
M2,2017,2018-02-01,5,-0.00930278821949305,83
M2,2017,2018-02-01,Q5-Q1,-0.008121794080562033,169
M2,2017,2018-03-01,1,-0.020625630352030605,86
M2,2017,2018-03-01,2,-0.028060047257475126,81
M2,2017,2018-03-01,3,-0.004553308974766051,86
M2,2017,2018-03-01,4,-0.017976007427037897,84
M2,2017,2018-03-01,5,-0.01848823552226234,83
M2,2017,2018-03-01,Q5-Q1,0.0021373948297682653,169
M2,2017,2018-04-01,1,0.03519470759411353,86
M2,2017,2018-04-01,2,0.021549259763473314,81
M2,2017,2018-04-01,3,0.04374603902295612,86
M2,2017,2018-04-01,4,0.043275483793751006,84
M2,2017,2018-04-01,5,0.04098618762766196,83
M2,2017,2018-04-01,Q5-Q1,0.0057914800335484296,169
M2,2017,2018-05-01,1,-0.010393469267012677,86
M2,2017,2018-05-01,2,0.02122029688876427,81
M2,2017,2018-05-01,3,0.015425587949430195,86
M2,2017,2018-05-01,4,0.024218756679027346,84
M2,2017,2018-05-01,5,0.01818986861875498,83
M2,2017,2018-05-01,Q5-Q1,0.028583337885767654,169
M2,2017,2018-06-01,1,-0.013321378656968195,86
M2,2017,2018-06-01,2,-0.008982049309181067,81
M2,2017,2018-06-01,3,-0.027855291387838602,86
M2,2017,2018-06-01,4,-0.009156626057769077,84
M2,2017,2018-06-01,5,0.015872223972985173,83
M2,2017,2018-06-01,Q5-Q1,0.029193602629953366,169
M2,2018,2018-07-01,1,0.019233832187473335,90
M2,2018,2018-07-01,2,0.03246484356891968,90
M2,2018,2018-07-01,3,0.030951107889606606,90
M2,2018,2018-07-01,4,0.029046063518536617,92
M2,2018,2018-07-01,5,0.03100862097155691,90
M2,2018,2018-07-01,Q5-Q1,0.011774788784083574,180
M2,2018,2018-08-01,1,0.0012759623077624324,90
M2,2018,2018-08-01,2,-0.006153846526063501,90
M2,2018,2018-08-01,3,5.955742946735695e-06,90
M2,2018,2018-08-01,4,0.02147951221249681,92
M2,2018,2018-08-01,5,0.019244388117960778,90
M2,2018,2018-08-01,Q5-Q1,0.017968425810198346,180
M2,2018,2018-09-01,1,0.028755409251459016,90
M2,2018,2018-09-01,2,-0.004143733235176708,90
M2,2018,2018-09-01,3,-0.013115908805635578,90
M2,2018,2018-09-01,4,0.004179837366297092,92
M2,2018,2018-09-01,5,-0.008348922038985003,90
M2,2018,2018-09-01,Q5-Q1,-0.03710433129044402,180
M2,2018,2018-10-01,1,-0.06673643675899507,90
M2,2018,2018-10-01,2,-0.06848764669658565,90
M2,2018,2018-10-01,3,-0.06047063633646784,90
M2,2018,2018-10-01,4,-0.06773388118088244,92
M2,2018,2018-10-01,5,-0.07527532014488626,90
M2,2018,2018-10-01,Q5-Q1,-0.008538883385891191,180
M2,2018,2018-11-01,1,-0.07337326621505899,90
M2,2018,2018-11-01,2,-0.01965097392322993,90
M2,2018,2018-11-01,3,-0.01626480741918705,90
M2,2018,2018-11-01,4,-0.004095631803426187,92
M2,2018,2018-11-01,5,-0.02427673231773131,90
M2,2018,2018-11-01,Q5-Q1,0.04909653389732768,180
M2,2018,2018-12-01,1,-0.09776223803499076,90
M2,2018,2018-12-01,2,-0.05651742045254476,90
M2,2018,2018-12-01,3,-0.05437416076331838,90
M2,2018,2018-12-01,4,-0.056780735084464455,92
M2,2018,2018-12-01,5,-0.0521665852581381,90
M2,2018,2018-12-01,Q5-Q1,0.04559565277685266,180
M2,2018,2019-01-01,1,0.08693049888932923,90
M2,2018,2019-01-01,2,0.09328172032583512,90
M2,2018,2019-01-01,3,0.05781596336331993,90
M2,2018,2019-01-01,4,0.07547673567711935,92
M2,2018,2019-01-01,5,0.07406195597921178,90
M2,2018,2019-01-01,Q5-Q1,-0.01286854291011745,180
M2,2018,2019-02-01,1,0.0009668363120042255,90
M2,2018,2019-02-01,2,0.006838697208545847,90
M2,2018,2019-02-01,3,0.03803844610550437,90
M2,2018,2019-02-01,4,0.04328493862489904,92
M2,2018,2019-02-01,5,0.04509542267840917,90
M2,2018,2019-02-01,Q5-Q1,0.044128586366404945,180
M2,2018,2019-03-01,1,-0.009283549656724238,90
M2,2018,2019-03-01,2,-0.006366518138201286,90
M2,2018,2019-03-01,3,-0.00870755857249317,90
M2,2018,2019-03-01,4,-0.000790000004336357,92
M2,2018,2019-03-01,5,0.01363174355591404,90
M2,2018,2019-03-01,Q5-Q1,0.02291529321263828,180
M2,2018,2019-04-01,1,0.029987944516113304,90
M2,2018,2019-04-01,2,0.0397909131312197,90
M2,2018,2019-04-01,3,0.053534252256962,90
M2,2018,2019-04-01,4,0.061819402301935396,92
M2,2018,2019-04-01,5,0.04374436934266533,90
M2,2018,2019-04-01,Q5-Q1,0.013756424826552028,180
M2,2018,2019-05-01,1,-0.09147471789984031,90
M2,2018,2019-05-01,2,-0.008077947704415443,90
M2,2018,2019-05-01,3,-0.029823393564520403,90
M2,2018,2019-05-01,4,-0.040129147657109905,92
M2,2018,2019-05-01,5,-0.051757471708429315,90
M2,2018,2019-05-01,Q5-Q1,0.039717246191410996,180
M2,2018,2019-06-01,1,0.017551005510998363,90
M2,2018,2019-06-01,2,0.03015391596577521,90
M2,2018,2019-06-01,3,0.037820147960832315,90
M2,2018,2019-06-01,4,0.03863151350559786,92
M2,2018,2019-06-01,5,0.038477223457064086,90
M2,2018,2019-06-01,Q5-Q1,0.020926217946065723,180
M2,2019,2019-07-01,1,0.016510709166404503,94
M2,2019,2019-07-01,2,0.028157050866190872,93
M2,2019,2019-07-01,3,0.008582462221133945,94
M2,2019,2019-07-01,4,-0.01223654793369164,97
M2,2019,2019-07-01,5,-0.007659359481849353,94
M2,2019,2019-07-01,Q5-Q1,-0.024170068648253856,188
M2,2019,2019-08-01,1,-0.03020347064584287,94
M2,2019,2019-08-01,2,-0.048858372873933645,93
M2,2019,2019-08-01,3,-0.006922922629051048,94
M2,2019,2019-08-01,4,-0.02982685909185768,97
M2,2019,2019-08-01,5,-0.023181282138081582,94
M2,2019,2019-08-01,Q5-Q1,0.0070221885077612865,188
M2,2019,2019-09-01,1,0.06611480105470918,94
M2,2019,2019-09-01,2,0.042144881793013324,93
M2,2019,2019-09-01,3,0.018130096130218872,94
M2,2019,2019-09-01,4,0.027209877187253186,97
M2,2019,2019-09-01,5,0.017011575624178564,94
M2,2019,2019-09-01,Q5-Q1,-0.04910322543053062,188
M2,2019,2019-10-01,1,0.0045501627450401224,94
M2,2019,2019-10-01,2,0.011391759686369938,93
M2,2019,2019-10-01,3,0.004103603913291819,94
M2,2019,2019-10-01,4,0.01381078435482206,97
M2,2019,2019-10-01,5,0.040721033914494525,94
M2,2019,2019-10-01,Q5-Q1,0.0361708711694544,188
M2,2019,2019-11-01,1,0.045192153791909606,94
M2,2019,2019-11-01,2,0.049464914194776964,93
M2,2019,2019-11-01,3,0.04007718704041133,94
M2,2019,2019-11-01,4,0.03497179488980674,97
M2,2019,2019-11-01,5,0.038359941724880664,94
M2,2019,2019-11-01,Q5-Q1,-0.006832212067028942,188
M2,2019,2019-12-01,1,0.02769863840788063,94
M2,2019,2019-12-01,2,0.030275928631312614,93
M2,2019,2019-12-01,3,0.04059227681640546,94
M2,2019,2019-12-01,4,0.047096984604383385,97
M2,2019,2019-12-01,5,0.050951566788593326,94
M2,2019,2019-12-01,Q5-Q1,0.023252928380712697,188
M2,2019,2020-01-01,1,0.03206206105887935,94
M2,2019,2020-01-01,2,0.05385426392821814,93
M2,2019,2020-01-01,3,0.03602780946792248,94
M2,2019,2020-01-01,4,0.016935844446149758,97
M2,2019,2020-01-01,5,0.011411135130916157,94
M2,2019,2020-01-01,Q5-Q1,-0.020650925927963193,188
M2,2019,2020-02-01,1,-0.1333212101234322,94
M2,2019,2020-02-01,2,-0.07454340885354604,93
M2,2019,2020-02-01,3,-0.07166440053362595,94
M2,2019,2020-02-01,4,-0.07935370980638702,97
M2,2019,2020-02-01,5,-0.09529702559347573,94
M2,2019,2020-02-01,Q5-Q1,0.03802418452995647,188
M2,2019,2020-03-01,1,-0.1952805867517643,94
M2,2019,2020-03-01,2,-0.1732799758024674,93
M2,2019,2020-03-01,3,-0.19201722984378164,94
M2,2019,2020-03-01,4,-0.1884537067666372,97
M2,2019,2020-03-01,5,-0.1727536627255285,94
M2,2019,2020-03-01,Q5-Q1,0.022526924026235795,188
M2,2019,2020-04-01,1,0.20613145488843515,94
M2,2019,2020-04-01,2,0.13541255701803695,93
M2,2019,2020-04-01,3,0.11011628540394285,94
M2,2019,2020-04-01,4,0.1318545344299185,97
M2,2019,2020-04-01,5,0.1202023249392861,94
M2,2019,2020-04-01,Q5-Q1,-0.08592912994914904,188
M2,2019,2020-05-01,1,0.04459001972272845,94
M2,2019,2020-05-01,2,0.07047858581744529,93
M2,2019,2020-05-01,3,0.0581965077005565,94
M2,2019,2020-05-01,4,0.07634791756763097,97
M2,2019,2020-05-01,5,0.0993565152005975,94
M2,2019,2020-05-01,Q5-Q1,0.054766495477869055,188
M2,2019,2020-06-01,1,0.049361413127919244,94
M2,2019,2020-06-01,2,0.03149441973753666,93
M2,2019,2020-06-01,3,0.02743559357940537,94
M2,2019,2020-06-01,4,0.01881648962015494,97
M2,2019,2020-06-01,5,0.01644657546680241,94
M2,2019,2020-06-01,Q5-Q1,-0.03291483766111683,188
M2,2020,2020-07-01,1,0.07644295537664167,97
M2,2020,2020-07-01,2,0.03688947763614859,96
M2,2020,2020-07-01,3,0.05744830212371722,98
M2,2020,2020-07-01,4,0.05007646580238511,99
M2,2020,2020-07-01,5,0.05813893564659165,100
M2,2020,2020-07-01,Q5-Q1,-0.018304019730050018,197
M2,2020,2020-08-01,1,0.060707871857153685,97
M2,2020,2020-08-01,2,0.05782954479360625,96
M2,2020,2020-08-01,3,0.07184711520000925,98
M2,2020,2020-08-01,4,0.06848476736647287,99
M2,2020,2020-08-01,5,0.06664304226326487,100
M2,2020,2020-08-01,Q5-Q1,0.005935170406111183,197
M2,2020,2020-09-01,1,0.030025864701748787,97
M2,2020,2020-09-01,2,0.0307463741880967,96
M2,2020,2020-09-01,3,0.029627783339034815,98
M2,2020,2020-09-01,4,0.024425491323113148,99
M2,2020,2020-09-01,5,0.014384055711540902,100
M2,2020,2020-09-01,Q5-Q1,-0.015641808990207885,197
M2,2020,2020-10-01,1,-0.045693817929933746,97
M2,2020,2020-10-01,2,-0.032649325175591194,96
M2,2020,2020-10-01,3,-0.03091034633475694,98
M2,2020,2020-10-01,4,-0.036712681344739144,99
M2,2020,2020-10-01,5,-0.05051904632930072,100
M2,2020,2020-10-01,Q5-Q1,-0.004825228399366971,197
M2,2020,2020-11-01,1,0.12032005792100345,97
M2,2020,2020-11-01,2,0.1360301935225113,96
M2,2020,2020-11-01,3,0.15461954215582696,98
M2,2020,2020-11-01,4,0.12645659788727015,99
M2,2020,2020-11-01,5,0.11330092483957038,100
M2,2020,2020-11-01,Q5-Q1,-0.0070191330814330655,197
M2,2020,2020-12-01,1,0.15684379463885945,97
M2,2020,2020-12-01,2,0.08165004085234094,96
M2,2020,2020-12-01,3,0.0834819036690367,98
M2,2020,2020-12-01,4,0.06099159130087759,99
M2,2020,2020-12-01,5,0.07640113748333746,100
M2,2020,2020-12-01,Q5-Q1,-0.08044265715552198,197
M2,2020,2021-01-01,1,0.012993583549255765,97
M2,2020,2021-01-01,2,0.00811638846651925,96
M2,2020,2021-01-01,3,0.01002913040107609,98
M2,2020,2021-01-01,4,0.003461113381592304,99
M2,2020,2021-01-01,5,0.007862577422586402,100
M2,2020,2021-01-01,Q5-Q1,-0.005131006126669363,197
M2,2020,2021-02-01,1,0.07461128337983601,97
M2,2020,2021-02-01,2,0.051281924122810824,96
M2,2020,2021-02-01,3,0.05665610967732416,98
M2,2020,2021-02-01,4,0.04488124040094845,99
M2,2020,2021-02-01,5,0.05067921398581502,100
M2,2020,2021-02-01,Q5-Q1,-0.02393206939402099,197
M2,2020,2021-03-01,1,0.02590894588301653,97
M2,2020,2021-03-01,2,0.0437162979576606,96
M2,2020,2021-03-01,3,0.06358452727867392,98
M2,2020,2021-03-01,4,0.049214276739110614,99
M2,2020,2021-03-01,5,0.042660134115564755,100
M2,2020,2021-03-01,Q5-Q1,0.016751188232548224,197
M2,2020,2021-04-01,1,0.037867772410969516,97
M2,2020,2021-04-01,2,0.0430330515415894,96
M2,2020,2021-04-01,3,0.05298104073213871,98
M2,2020,2021-04-01,4,0.06944976518285874,99
M2,2020,2021-04-01,5,0.05877040140905028,100
M2,2020,2021-04-01,Q5-Q1,0.020902628998080763,197
M2,2020,2021-05-01,1,-0.03604283489682852,97
M2,2020,2021-05-01,2,-0.0029535838960276215,96
M2,2020,2021-05-01,3,0.014263851891631995,98
M2,2020,2021-05-01,4,0.015574091022857062,99
M2,2020,2021-05-01,5,0.013434086753378746,100
M2,2020,2021-05-01,Q5-Q1,0.04947692165020726,197
M2,2020,2021-06-01,1,0.012175293140856773,97
M2,2020,2021-06-01,2,0.004272838104398025,96
M2,2020,2021-06-01,3,0.00941431424408349,98
M2,2020,2021-06-01,4,-0.0038707428718100863,99
M2,2020,2021-06-01,5,0.008323857962034512,100
M2,2020,2021-06-01,Q5-Q1,-0.003851435178822261,197
M2,2021,2021-07-01,1,0.010766874815951039,105
M2,2021,2021-07-01,2,0.033551611405086626,102
M2,2021,2021-07-01,3,0.04188825181286237,103
M2,2021,2021-07-01,4,0.06469823151536966,104
M2,2021,2021-07-01,5,0.057803033039584444,104
M2,2021,2021-07-01,Q5-Q1,0.047036158223633405,209
M2,2021,2021-08-01,1,0.02794986157831095,105
M2,2021,2021-08-01,2,0.015535215578732846,102
M2,2021,2021-08-01,3,0.015097640784512482,103
M2,2021,2021-08-01,4,0.027880258054622874,104
M2,2021,2021-08-01,5,0.04167061774641217,104
M2,2021,2021-08-01,Q5-Q1,0.013720756168101218,209
M2,2021,2021-09-01,1,-0.03009231893197414,105
M2,2021,2021-09-01,2,-0.05272766733529649,102
M2,2021,2021-09-01,3,-0.05986724736733221,103
M2,2021,2021-09-01,4,-0.051772403834716825,104
M2,2021,2021-09-01,5,-0.07052504516696269,104
M2,2021,2021-09-01,Q5-Q1,-0.040432726234988545,209
M2,2021,2021-10-01,1,-0.005780963723257343,105
M2,2021,2021-10-01,2,0.02146413381658044,102
M2,2021,2021-10-01,3,0.04507888636368168,103
M2,2021,2021-10-01,4,0.05011824074187732,104
M2,2021,2021-10-01,5,0.04483434922473706,104
M2,2021,2021-10-01,Q5-Q1,0.0506153129479944,209
M2,2021,2021-11-01,1,-0.0017392593150552262,105
M2,2021,2021-11-01,2,-0.02006316036693178,102
M2,2021,2021-11-01,3,0.0009968837972138599,103
M2,2021,2021-11-01,4,-0.013495051639646287,104
M2,2021,2021-11-01,5,-0.003825624903338577,104
M2,2021,2021-11-01,Q5-Q1,-0.0020863655882833506,209
M2,2021,2021-12-01,1,0.023579508501949172,105
M2,2021,2021-12-01,2,0.0221849500782782,102
M2,2021,2021-12-01,3,0.035629543085596474,103
M2,2021,2021-12-01,4,0.04709067292230992,104
M2,2021,2021-12-01,5,0.04549870785338403,104
M2,2021,2021-12-01,Q5-Q1,0.021919199351434857,209
M2,2021,2022-01-01,1,-0.022000404103409452,105
M2,2021,2022-01-01,2,-0.038505751626041564,102
M2,2021,2022-01-01,3,-0.0651034472468834,103
M2,2021,2022-01-01,4,-0.06892333618725267,104
M2,2021,2022-01-01,5,-0.103168571891561,104
M2,2021,2022-01-01,Q5-Q1,-0.08116816778815156,209
M2,2021,2022-02-01,1,-0.02620452187702223,105
M2,2021,2022-02-01,2,-0.030448991578297276,102
M2,2021,2022-02-01,3,-0.06201283045596854,103
M2,2021,2022-02-01,4,-0.0543202509934756,104
M2,2021,2022-02-01,5,-0.05191445504870176,104
M2,2021,2022-02-01,Q5-Q1,-0.025709933171679532,209
M2,2021,2022-03-01,1,0.05558448307444189,105
M2,2021,2022-03-01,2,0.04060278744558582,102
M2,2021,2022-03-01,3,0.04400343211772164,103
M2,2021,2022-03-01,4,0.03798248327645547,104
M2,2021,2022-03-01,5,0.014189142900418969,104
M2,2021,2022-03-01,Q5-Q1,-0.04139534017402292,209
M2,2021,2022-04-01,1,-0.045079978686368635,105
M2,2021,2022-04-01,2,-0.046197815528069466,102
M2,2021,2022-04-01,3,-0.04107994083440836,103
M2,2021,2022-04-01,4,-0.02785199634212005,104
M2,2021,2022-04-01,5,-0.028797138051116097,104
M2,2021,2022-04-01,Q5-Q1,0.016282840635252538,209
M2,2021,2022-05-01,1,0.03513408345183916,105
M2,2021,2022-05-01,2,0.003501951243208585,102
M2,2021,2022-05-01,3,-0.013323112689276445,103
M2,2021,2022-05-01,4,-0.024785183017134442,104
M2,2021,2022-05-01,5,-0.006777407846204891,104
M2,2021,2022-05-01,Q5-Q1,-0.04191149129804405,209
M2,2021,2022-06-01,1,-0.08362449434572859,105
M2,2021,2022-06-01,2,-0.10320238790970952,102
M2,2021,2022-06-01,3,-0.11377985395625255,103
M2,2021,2022-06-01,4,-0.0886749584606962,104
M2,2021,2022-06-01,5,-0.09944044753269882,104
M2,2021,2022-06-01,Q5-Q1,-0.015815953186970225,209
M2,2022,2022-07-01,1,0.07845854530210634,111
M2,2022,2022-07-01,2,0.08417958687762434,110
M2,2022,2022-07-01,3,0.07995887386743138,109
M2,2022,2022-07-01,4,0.0886150134276947,111
M2,2022,2022-07-01,5,0.10125845857677505,111
M2,2022,2022-07-01,Q5-Q1,0.02279991327466871,222
M2,2022,2022-08-01,1,-0.04206534224382092,111
M2,2022,2022-08-01,2,-0.0037977874280559513,110
M2,2022,2022-08-01,3,-0.057250511698163205,109
M2,2022,2022-08-01,4,-0.062038534341790845,111
M2,2022,2022-08-01,5,-0.07296015605954688,111
M2,2022,2022-08-01,Q5-Q1,-0.03089481381572596,222
M2,2022,2022-09-01,1,-0.14655477313471407,111
M2,2022,2022-09-01,2,-0.0956306378855846,110
M2,2022,2022-09-01,3,-0.130108484223266,109
M2,2022,2022-09-01,4,-0.11594482756810026,111
M2,2022,2022-09-01,5,-0.11919708907203624,111
M2,2022,2022-09-01,Q5-Q1,0.02735768406267783,222
M2,2022,2022-10-01,1,0.06595699096757181,111
M2,2022,2022-10-01,2,0.049390191103735666,110
M2,2022,2022-10-01,3,0.09111166022980205,109
M2,2022,2022-10-01,4,0.05903359320208725,111
M2,2022,2022-10-01,5,0.06518452897668017,111
M2,2022,2022-10-01,Q5-Q1,-0.0007724619908916347,222
M2,2022,2022-11-01,1,0.015092915511224452,111
M2,2022,2022-11-01,2,0.0353612564061026,110
M2,2022,2022-11-01,3,0.03656366690577205,109
M2,2022,2022-11-01,4,0.047279910304517656,111
M2,2022,2022-11-01,5,0.06747194367269095,111
M2,2022,2022-11-01,Q5-Q1,0.0523790281614665,222
M2,2022,2022-12-01,1,-0.009986241282791639,111
M2,2022,2022-12-01,2,-0.002888736782077204,110
M2,2022,2022-12-01,3,-0.013579338015566465,109
M2,2022,2022-12-01,4,-0.006690551090563914,111
M2,2022,2022-12-01,5,-0.02232906629990526,111
M2,2022,2022-12-01,Q5-Q1,-0.01234282501711362,222
M2,2022,2023-01-01,1,0.11771389664315736,111
M2,2022,2023-01-01,2,0.05127889646799976,110
M2,2022,2023-01-01,3,0.07384272819035814,109
M2,2022,2023-01-01,4,0.05001266480720335,111
M2,2022,2023-01-01,5,0.050329874473858394,111
M2,2022,2023-01-01,Q5-Q1,-0.06738402216929897,222
M2,2022,2023-02-01,1,-0.00325396321856803,111
M2,2022,2023-02-01,2,-0.012699975005401275,110
M2,2022,2023-02-01,3,0.010948580366102764,109
M2,2022,2023-02-01,4,0.0176380814662167,111
M2,2022,2023-02-01,5,0.020539877998625927,111
M2,2022,2023-02-01,Q5-Q1,0.023793841217193957,222
M2,2022,2023-03-01,1,-0.047607195136737494,111
M2,2022,2023-03-01,2,-0.04350069624768905,110
M2,2022,2023-03-01,3,-0.03009533967665994,109
M2,2022,2023-03-01,4,-0.012361854454533236,111
M2,2022,2023-03-01,5,-0.0021563491290013527,111
M2,2022,2023-03-01,Q5-Q1,0.04545084600773614,222
M2,2022,2023-04-01,1,-7.644145563774892e-05,111
M2,2022,2023-04-01,2,0.02035766591685887,110
M2,2022,2023-04-01,3,-0.0012040662056186308,109
M2,2022,2023-04-01,4,0.004524154903320632,111
M2,2022,2023-04-01,5,0.02074296494376558,111
M2,2022,2023-04-01,Q5-Q1,0.02081940639940333,222
M2,2022,2023-05-01,1,-0.03291593610993411,111
M2,2022,2023-05-01,2,-0.06132008948846892,110
M2,2022,2023-05-01,3,-0.03459771262496828,109
M2,2022,2023-05-01,4,-0.03913976693522112,111
M2,2022,2023-05-01,5,-0.03137166546897164,111
M2,2022,2023-05-01,Q5-Q1,0.001544270640962471,222
M2,2022,2023-06-01,1,0.014331666293479397,111
M2,2022,2023-06-01,2,-0.0384325486229266,110
M2,2022,2023-06-01,3,-0.019366194751346218,109
M2,2022,2023-06-01,4,-0.004827724573492023,111
M2,2022,2023-06-01,5,0.002906930428925079,111
M2,2022,2023-06-01,Q5-Q1,-0.011424735864554319,222
M2,2023,2023-07-01,1,0.040343886549243715,115
M2,2023,2023-07-01,2,0.03273448662951813,113
M2,2023,2023-07-01,3,0.03451803037552931,114
M2,2023,2023-07-01,4,0.0059526177932193326,114
M2,2023,2023-07-01,5,-0.011144966715851697,116
M2,2023,2023-07-01,Q5-Q1,-0.05148885326509541,231
M2,2023,2023-08-01,1,-0.0517877314627329,115
M2,2023,2023-08-01,2,-0.03735345627762281,113
M2,2023,2023-08-01,3,-0.036023660523689015,114
M2,2023,2023-08-01,4,-0.04149257174474739,114
M2,2023,2023-08-01,5,-0.03924155611098359,116
M2,2023,2023-08-01,Q5-Q1,0.01254617535174931,231
M2,2023,2023-09-01,1,-0.02603944170083081,115
M2,2023,2023-09-01,2,-0.029226198252791498,113
M2,2023,2023-09-01,3,-0.03218726432286265,114
M2,2023,2023-09-01,4,-0.028170167931102854,114
M2,2023,2023-09-01,5,-0.02460116872125626,116
M2,2023,2023-09-01,Q5-Q1,0.0014382729795745508,231
M2,2023,2023-10-01,1,-0.05277544831674758,115
M2,2023,2023-10-01,2,-0.06351059261114603,113
M2,2023,2023-10-01,3,-0.06154187965075048,114
M2,2023,2023-10-01,4,-0.04446677505421837,114
M2,2023,2023-10-01,5,-0.026957116100711363,116
M2,2023,2023-10-01,Q5-Q1,0.02581833221603622,231
M2,2023,2023-11-01,1,0.06422078809305218,115
M2,2023,2023-11-01,2,0.050930782504016094,113
M2,2023,2023-11-01,3,0.07419369028100467,114
M2,2023,2023-11-01,4,0.046958747018214,114
M2,2023,2023-11-01,5,0.05979294204891226,116
M2,2023,2023-11-01,Q5-Q1,-0.00442784604413992,231
M2,2023,2023-12-01,1,0.07897993544493738,115
M2,2023,2023-12-01,2,0.09099235550001236,113
M2,2023,2023-12-01,3,0.07220463268684775,114
M2,2023,2023-12-01,4,0.06879320705713168,114
M2,2023,2023-12-01,5,0.06720830023622502,116
M2,2023,2023-12-01,Q5-Q1,-0.011771635208712355,231
M2,2023,2024-01-01,1,-0.004867742260729498,115
M2,2023,2024-01-01,2,-0.0076187529659331775,113
M2,2023,2024-01-01,3,0.03444224830125271,114
M2,2023,2024-01-01,4,0.015318085221996888,114
M2,2023,2024-01-01,5,-0.002805261829355601,116
M2,2023,2024-01-01,Q5-Q1,0.0020624804313738973,231
M2,2023,2024-02-01,1,-0.008526435404856716,115
M2,2023,2024-02-01,2,-0.026068738386901442,113
M2,2023,2024-02-01,3,-0.016334703511452837,114
M2,2023,2024-02-01,4,0.009263942445738648,114
M2,2023,2024-02-01,5,0.014418746064254912,116
M2,2023,2024-02-01,Q5-Q1,0.022945181469111627,231
M2,2023,2024-03-01,1,0.02830310918455628,115
M2,2023,2024-03-01,2,0.05869987053842827,113
M2,2023,2024-03-01,3,0.04199674086241305,114
M2,2023,2024-03-01,4,0.03298247382123513,114
