FormationYear,Exchange,Method,PortfolioNum,Portfolio,n_firms,total_marketcap,avg_theta_obs,avg_theta_post_mean,avg_p_q5,avg_sigma_acc
2023,Oslo,Method1_Raw,2,Q2,25,109145.31,-0.04654850109184728,-0.07945509784545765,0.4241503458538665,0.05256301621242561
2023,Oslo,Method1_Raw,3,Q3,26,395196.27999999997,0.09400568099779469,0.027168427254782378,0.44793848246348394,0.05012960109447065
2023,Oslo,Method1_Raw,4,Q4,25,647579.84,0.23614650131804577,0.1471690315207505,0.47338214970001957,0.045334787069713445
2023,Oslo,Method1_Raw,5,Q5,26,1642313.85,0.8245662974720855,0.5247796839868459,0.5449555399842368,0.057671710912143036
2023,Oslo,Method2_PostMean,1,Q1,26,57083.82,-7.329532117954835,-6.473693491869828,0.384689041834002,0.06794740223684621
2023,Oslo,Method2_PostMean,2,Q2,25,124745.26,-0.03603290680959827,-0.08979300508524152,0.4350437148252091,0.06098758808111565
2023,Oslo,Method2_PostMean,3,Q3,26,288182.83999999997,0.10283914005675908,0.02239818715139693,0.4406919689156885,0.04994134873840258
2023,Oslo,Method2_PostMean,4,Q4,25,658853.56,0.22718683463797013,0.1512467651857182,0.46759330981632485,0.0386318689747454
2023,Oslo,Method2_PostMean,5,Q5,26,1725349.16,0.812357901588419,0.5366696464913425,0.5448518290599392,0.05078312617325421
2023,Oslo,Method3_ProbQ5,1,Q1,26,86644.06999999999,-7.2295264397444265,-6.385056976741457,0.35618606026709193,0.03920828090596688
2023,Oslo,Method3_ProbQ5,2,Q2,25,187047.5,-0.08251237080930242,-0.08508519267892785,0.43663108770198555,0.048120787463440375
2023,Oslo,Method3_ProbQ5,3,Q3,26,384204.64,0.03868875470255442,-0.019650328732764615,0.4585942895966229,0.06438667137859724
2023,Oslo,Method3_ProbQ5,4,Q4,25,485462.13,0.22486876466926822,0.09861970521459915,0.4759636333998614,0.06349579707487144
2023,Oslo,Method3_ProbQ5,5,Q5,26,1710856.3,0.8234233144710672,0.5361578468286767,0.5458777818109984,0.05354122536158236
2023,Stockholm,Method1_Raw,1,Q1,48,950766.9700000001,-0.3566273476285751,-0.2586530288668531,0.426995997027002,0.08658523566467181
2023,Stockholm,Method1_Raw,2,Q2,47,526724.69,0.04099334064035294,0.005849161261623757,0.3911921894816767,0.035036821369703805
2023,Stockholm,Method1_Raw,3,Q3,47,837481.4,0.12834280338193946,0.07957965055038174,0.4397830773848899,0.03606785041054762
2023,Stockholm,Method1_Raw,4,Q4,47,1847317.48,0.2201513714948414,0.1514252491589623,0.4732749145552253,0.039316011831833114
2023,Stockholm,Method1_Raw,5,Q5,47,3889460.59,0.4150399262978878,0.2841844937744117,0.5067563633257632,0.04665387273325754
2023,Stockholm,Method2_PostMean,1,Q1,48,922431.29,-0.3526647054373127,-0.2617763186071948,0.4306235632245056,0.09133707469617992
2023,Stockholm,Method2_PostMean,2,Q2,47,456237.72,0.07025737306666893,-0.000633863999771736,0.4241721865957209,0.04822232984499401
2023,Stockholm,Method2_PostMean,3,Q3,47,815932.93,0.12283149599683277,0.07086405820417213,0.4123208071032262,0.03390291237905701
2023,Stockholm,Method2_PostMean,4,Q4,47,1475199.64,0.21986408326245324,0.1473656282435423,0.465603329173779,0.0381296727082628
2023,Stockholm,Method2_PostMean,5,Q5,47,4381949.55,0.38752753576181986,0.30663247501097723,0.5052054734178041,0.03196669942340296
2023,Stockholm,Method3_ProbQ5,1,Q1,48,1476322.4,-0.22102353691755627,-0.12673281380408366,0.3496150985877166,0.028524861433255503
2023,Stockholm,Method3_ProbQ5,2,Q2,47,665420.02,-0.0018283375888423499,-0.015414433175393243,0.4461061348930687,0.04889662650776376
2023,Stockholm,Method3_ProbQ5,3,Q3,47,506390.86,0.039356000887815004,-0.012075193753848076,0.46182836858740267,0.07403280008528036
2023,Stockholm,Method3_ProbQ5,4,Q4,47,1081638.3,0.2235342719058018,0.11305489863499812,0.47476931720999277,0.05487432917313942
2023,Stockholm,Method3_ProbQ5,5,Q5,47,4321979.55,0.40497650843729166,0.30074625489041135,0.5073300245908293,0.038566501921881574
2024,Copenhagen,Method1_Raw,1,Q1,17,335504.88,-0.40940533058402384,-0.1589828131517365,0.2248058566338562,0.057139214678278975
2024,Copenhagen,Method1_Raw,2,Q2,17,69335.70999999999,0.04569918108103042,0.07209983416751531,0.28171895530038293,0.05052254865391362
2024,Copenhagen,Method1_Raw,3,Q3,16,474501.48000000004,0.11830856740261789,0.12603731449337366,0.33997508463564785,0.047383547220822796
2024,Copenhagen,Method1_Raw,4,Q4,17,596750.57,0.21989943956772057,0.21258873314190224,0.41267732513616096,0.036104577630591106
2024,Copenhagen,Method1_Raw,5,Q5,17,6287821.699999999,0.50206933158408,0.4181242652169771,0.6063880827137086,0.06428025390459437
2024,Copenhagen,Method2_PostMean,1,Q1,17,336427.88,-0.4083779223337635,-0.16023147926445408,0.2071777686475298,0.054396277471971774
2024,Copenhagen,Method2_PostMean,2,Q2,17,77818.36,0.050754979591382775,0.0720162338189076,0.2703092024165075,0.040887115872106715
2024,Copenhagen,Method2_PostMean,3,Q3,16,465095.83,0.11184516021946697,0.12745284760853176,0.3708277905602373,0.06053556533319404
2024,Copenhagen,Method2_PostMean,4,Q4,17,530767.34,0.2311233087707211,0.20639701448941417,0.4163560685990189,0.05500006363763982
2024,Copenhagen,Method2_PostMean,5,Q5,17,6353804.93,0.4908454623810794,0.4243159838694652,0.6027093392508507,0.045384767897545655
2024,Copenhagen,Method3_ProbQ5,1,Q1,17,375760.89,-0.23760992726342428,-0.11192230409366946,0.14216295291800507,0.02987642050149061
2024,Copenhagen,Method3_ProbQ5,2,Q2,17,279656.62,-0.039783012478103064,0.06879137525917738,0.294287512991291,0.03916154453428936
2024,Copenhagen,Method3_ProbQ5,3,Q3,16,329188.38999999996,0.0531404108185639,0.0934771944916567,0.37965855108915914,0.05998289497972216
2024,Copenhagen,Method3_ProbQ5,4,Q4,17,458421.12,0.19694330039789895,0.19558514657154283,0.4444811881675557,0.07030690077901014
2024,Copenhagen,Method3_ProbQ5,5,Q5,17,6320887.319999999,0.5000469966009569,0.42202062046275274,0.6073094208098345,0.056843519397153264
2024,Helsinki,Method1_Raw,1,Q1,23,98474.02,-0.14945498407599506,-0.08588362050781949,0.23010901515014104,0.04409025427688133
2024,Helsinki,Method1_Raw,2,Q2,22,302056.27,0.035728566774910576,0.05937140763408894,0.26963562641788247,0.04129591386541645
2024,Helsinki,Method1_Raw,3,Q3,22,238387.78,0.10911974696636051,0.11845166096025435,0.32917880661528914,0.04046235655948827
2024,Helsinki,Method1_Raw,4,Q4,22,1049436.43,0.23703283417411658,0.2250089067748319,0.444994280237853,0.04280537642999148
2024,Helsinki,Method1_Raw,5,Q5,22,626531.5800000001,0.7209638598748952,0.5805349119562598,0.6504379811817071,0.052938601316332684
2024,Helsinki,Method2_PostMean,1,Q1,23,97886.84,-0.14652479957820025,-0.08659631193751631,0.21962432620208183,0.04136360166572499
2024,Helsinki,Method2_PostMean,2,Q2,22,303528.91000000003,0.033744183640540076,0.05994888442992266,0.277470603849882,0.04252275109571037
2024,Helsinki,Method2_PostMean,3,Q3,22,237502.31999999998,0.10804075539849099,0.11861927065910366,0.33230509490171517,0.04208611069540326
2024,Helsinki,Method2_PostMean,4,Q4,22,1033033.6699999999,0.24261277314373061,0.22222591938549716,0.44284736299334254,0.049492773028793825
2024,Helsinki,Method2_PostMean,5,Q5,22,642934.3400000001,0.7153839209052812,0.5833178993455945,0.6525848984262176,0.04625120471753033
2024,Helsinki,Method3_ProbQ5,1,Q1,23,461617.61000000004,-0.06638306069146414,-0.03770801058785665,0.14854823287059474,0.023406084197899506
2024,Helsinki,Method3_ProbQ5,2,Q2,22,387769.9,0.005700186187353689,0.040146069715404714,0.2975805101031932,0.03976414492989287
2024,Helsinki,Method3_ProbQ5,3,Q3,22,192745.22999999998,0.06458922072118191,0.09494970297354494,0.37827502574513794,0.056270850793073396
2024,Helsinki,Method3_ProbQ5,4,Q4,22,629819.0,0.23032376007445654,0.21458780492002053,0.4510743507431632,0.056840407358758734
2024,Helsinki,Method3_ProbQ5,5,Q5,22,642934.3400000001,0.7153839209052812,0.5833178993455945,0.6525848984262176,0.04625120471753033
2024,Oslo,Method1_Raw,1,Q1,27,58145.55,-1.2188487015138583,-0.7410343038299148,0.23269638600214085,0.07153345764697264
2024,Oslo,Method1_Raw,2,Q2,26,239736.30000000002,-0.0180352303224441,0.024462364772009478,0.2835468232160112,0.051461001553035186
2024,Oslo,Method1_Raw,3,Q3,26,507398.54000000004,0.07048773808329077,0.0913556639662865,0.3267398318354331,0.05017596799229073
2024,Oslo,Method1_Raw,4,Q4,26,531770.75,0.22916097844317002,0.21491071448336424,0.4295717059306549,0.04759559273342822
2024,Oslo,Method1_Raw,5,Q5,26,1488176.83,0.9490542085142262,0.6961566377647139,0.6530644664990706,0.05738523761331344
2024,Oslo,Method2_PostMean,1,Q1,27,122466.3,-1.2032781616056722,-0.7481341475484112,0.20687521216192556,0.0592967580254025
2024,Oslo,Method2_PostMean,2,Q2,26,226173.1,-0.01687386301658205,0.026831452027713927,0.27355546408381864,0.04707969252897792
2024,Oslo,Method2_PostMean,3,Q3,26,456640.99000000005,0.05315696394969714,0.09635949134132839,0.3635454868786185,0.06726461893105545
2024,Oslo,Method2_PostMean,4,Q4,26,516024.82,0.23164943311616276,0.2120384306409734,0.42906215822646515,0.05352615258999339
2024,Oslo,Method2_PostMean,5,Q5,26,1503922.76,0.9465657538412334,0.6990289216071047,0.6535740142032604,0.05145467775674827
2024,Oslo,Method3_ProbQ5,1,Q1,27,219866.99000000002,-1.1196055113118344,-0.7098015869217071,0.14667437438321487,0.04188554378042198
2024,Oslo,Method3_ProbQ5,2,Q2,26,482729.25,-0.04901432502584064,0.012620175111060143,0.30147686085989983,0.047866717157922574
2024,Oslo,Method3_ProbQ5,3,Q3,26,257689.49,0.05133068190389153,0.09761892152576568,0.3799932776099961,0.05935700910168574
2024,Oslo,Method3_ProbQ5,4,Q4,26,370413.35,0.17729411376223536,0.1857103687635995,0.44705818898924704,0.07683885633602285
2024,Oslo,Method3_ProbQ5,5,Q5,26,1494528.8900000001,0.9479969880989318,0.6985019403351178,0.653725050549373,0.0533434355424698
2024,Stockholm,Method1_Raw,1,Q1,49,1249122.3900000001,-0.3434761609394694,-0.13273608937240283,0.2530281832973729,0.0763486223098265
2024,Stockholm,Method1_Raw,2,Q2,48,717571.0399999999,0.03209061139377375,0.05285569312367295,0.22549548225903937,0.03638353559927592
2024,Stockholm,Method1_Raw,3,Q3,49,753842.8200000001,0.11808607698587346,0.12348962904562243,0.3109914707829238,0.03597639657135373
2024,Stockholm,Method1_Raw,4,Q4,48,1801001.29,0.214370034316728,0.20560632096560605,0.42270583433161174,0.042749815529703354
2024,Stockholm,Method1_Raw,5,Q5,49,5210629.86,1.3249521094272285,0.8390730628057345,0.6071341083477806,0.05335343823799512
2024,Stockholm,Method2_PostMean,1,Q1,49,1361073.78,-0.33428070064165655,-0.1420991602155333,0.2074497519501804,0.05913337795603114
2024,Stockholm,Method2_PostMean,2,Q2,48,761189.23,0.03257286480649781,0.05854245014566472,0.2295418560315348,0.03742883473291168
2024,Stockholm,Method2_PostMean,3,Q3,49,598273.24,0.10841820518171855,0.12728199913251603,0.3526061074142024,0.05216767442689367
2024,Stockholm,Method2_PostMean,4,Q4,48,1572120.24,0.2186393419353129,0.2036931405934461,0.424247507801415,0.049100153714669754
2024,Stockholm,Method2_PostMean,5,Q5,49,5439510.91,1.3207699305355536,0.8409471986805034,0.6056238976018508,0.04713269879149742
2024,Stockholm,Method3_ProbQ5,1,Q1,49,1863692.48,-0.14737821706619234,-0.08592205424539101,0.09388199498715022,0.02086903049469019
2024,Stockholm,Method3_ProbQ5,2,Q2,48,808598.96,-0.04816874397313431,0.04141552907895452,0.29725299704090186,0.043304547454799176
2024,Stockholm,Method3_ProbQ5,3,Q3,49,681432.36,0.05587801584734092,0.10879558009248658,0.38305943215286276,0.0582836962443357
2024,Stockholm,Method3_ProbQ5,4,Q4,48,1167813.74,0.1579501343919176,0.18425733245782608,0.4398406762179555,0.06969218523596264
2024,Stockholm,Method3_ProbQ5,5,Q5,49,5210629.86,1.3249521094272285,0.8390730628057345,0.6071341083477806,0.05335343823799512
2025,Copenhagen,Method1_Raw,1,Q1,17,95367.84000000001,-0.11760029984810867,-0.028648450254744277,0.16060562887899285,0.07372411384483246
2025,Copenhagen,Method1_Raw,2,Q2,17,49248.18,0.0427544419219042,0.05190567213454154,0.16454779998121688,0.04387918198828487
2025,Copenhagen,Method1_Raw,3,Q3,17,458880.54,0.11336163565722707,0.10830246465053399,0.22431615723981174,0.048630889383298334
2025,Copenhagen,Method1_Raw,4,Q4,17,1352758.8800000001,0.19867621370222613,0.1748032853097782,0.32525125780954456,0.047654832675497805
2025,Copenhagen,Method1_Raw,5,Q5,17,5796146.18,0.45447425461420504,0.3761726129040551,0.623259276417832,0.043620598055953086
2025,Copenhagen,Method2_PostMean,1,Q1,17,14790.73,-0.1029057200079049,-0.035888227838007866,0.10399233879636885,0.04310906479932127
2025,Copenhagen,Method2_PostMean,2,Q2,17,123825.43000000001,0.028141305214089984,0.05881552434577505,0.20911806195646032,0.07051300548000622
2025,Copenhagen,Method2_PostMean,3,Q3,17,475509.38999999996,0.11358357072774423,0.1065333479886246,0.24923141057775156,0.05980154758312546
2025,Copenhagen,Method2_PostMean,4,Q4,17,1338039.23,0.20096903334869223,0.17574362884252287,0.31283069498358246,0.0430563128031918
2025,Copenhagen,Method2_PostMean,5,Q5,17,5800236.839999999,0.45187805676483217,0.3773313114052499,0.6228076140132349,0.04102968528222181
2025,Copenhagen,Method3_ProbQ5,1,Q1,17,353610.55,-0.064442659798149,-0.015344581403729322,0.05110668387133127,0.025866099694617412
2025,Copenhagen,Method3_ProbQ5,2,Q2,17,819632.2,0.08337279680238888,0.09288941346552904,0.16428553181358732,0.029350504812140205
2025,Copenhagen,Method3_ProbQ5,3,Q3,17,262579.73,0.0800135152689983,0.092593567872013,0.2781497005629975,0.059258719551524786
2025,Copenhagen,Method3_ProbQ5,4,Q4,17,520432.96,0.13824833916001053,0.13622457190629672,0.38117892766164996,0.09941369383363108
2025,Copenhagen,Method3_ProbQ5,5,Q5,17,5796146.18,0.45447425461420504,0.3761726129040551,0.623259276417832,0.043620598055953086
2025,Helsinki,Method1_Raw,1,Q1,23,90978.31,-1.0183754502489502,-0.5855627499118884,0.08257324597314006,0.04977399400809729
2025,Helsinki,Method1_Raw,2,Q2,22,166962.6,-0.001617739761511159,0.01652661292710874,0.1378830748018851,0.0405938025516234
2025,Helsinki,Method1_Raw,3,Q3,22,450420.66000000003,0.08109028264293461,0.08103990742265083,0.15170666706096736,0.03414728113891118
2025,Helsinki,Method1_Raw,4,Q4,22,727094.8899999999,0.2033994962286342,0.1834953142888569,0.34102178790551213,0.040042162066712225
2025,Helsinki,Method1_Raw,5,Q5,23,842071.86,0.6580467713956528,0.5261532546637043,0.7276689800975705,0.046871723647125885
2025,Helsinki,Method2_PostMean,1,Q1,23,79816.04,-1.0173047761654042,-0.5870390500748686,0.07001036084613417,0.04682124374649373
2025,Helsinki,Method2_PostMean,2,Q2,22,176354.13999999998,-0.002548041424428909,0.017695168103369,0.14255340846615516,0.04207184993465563
2025,Helsinki,Method2_PostMean,3,Q3,22,452191.39,0.08090124321850883,0.0814147569622334,0.16017025875674892,0.03575619993846449
2025,Helsinki,Method2_PostMean,4,Q4,22,433694.35,0.20834097988416167,0.18021516258466133,0.3362010387912433,0.04503278950488865
2025,Helsinki,Method2_PostMean,5,Q5,23,1135472.4,0.653320134855583,0.5292907910764131,0.7322801314242625,0.04209808001060931
2025,Helsinki,Method3_ProbQ5,1,Q1,23,353855.2,-0.9127000712263518,-0.5185174927731208,0.026023583268193123,0.02798686013824148
2025,Helsinki,Method3_ProbQ5,2,Q2,22,310691.87999999995,-0.03801738110842874,-0.002731399041175184,0.10915060754712574,0.03511350067451891
2025,Helsinki,Method3_ProbQ5,3,Q3,22,188276.6,0.02295139932263045,0.04380863816263601,0.20707376493634622,0.04893306482304904
2025,Helsinki,Method3_ProbQ5,4,Q4,22,289232.24,0.19240069920957606,0.16661167498606658,0.36868651008943193,0.058504765834522715
2025,Helsinki,Method3_ProbQ5,5,Q5,23,1135472.4,0.653320134855583,0.5292907910764131,0.7322801314242625,0.04209808001060931
2025,Oslo,Method1_Raw,1,Q1,29,46271.18,-0.5609200989871892,-0.30705407132849816,0.12369320803976122,0.07206133462494911
2025,Oslo,Method1_Raw,2,Q2,28,195975.84000000003,0.0032622777160610608,0.02782237002660299,0.17680615318972456,0.05355143241330077
2025,Oslo,Method1_Raw,3,Q3,28,587881.98,0.08950939068099055,0.08887480592344721,0.22621495101178654,0.04961475580481289
2025,Oslo,Method1_Raw,4,Q4,28,534309.09,0.20518059591446525,0.1781998873791171,0.35344143225503843,0.04833257076769059
2025,Oslo,Method1_Raw,5,Q5,29,1498295.02,1.029835600177252,0.7647491132275396,0.7364163503142162,0.04715439714098433
2025,Oslo,Method2_PostMean,1,Q1,29,63977.8,-0.5579085453775966,-0.3099813808078395,0.11213137984520496,0.06667929953392188
2025,Oslo,Method2_PostMean,2,Q2,28,156146.77,0.0020536393499673245,0.030041482008304275,0.16458527551672358,0.05226828171747748
2025,Oslo,Method2_PostMean,3,Q3,28,610004.43,0.08759891995143479,0.08968755018820661,0.2504105793148637,0.05647215713062868
2025,Oslo,Method2_PostMean,4,Q4,28,541217.33,0.20527038391498137,0.17796591104067502,0.35331968147031567,0.04859993212298205
2025,Oslo,Method2_PostMean,5,Q5,29,1491386.78,1.0297489083146847,0.7649750214163802,0.7365339027960174,0.046896255142771875
2025,Oslo,Method3_ProbQ5,1,Q1,29,277010.60000000003,-0.4749086136301971,-0.271583661185166,0.050625212783373286,0.041865215114497215
2025,Oslo,Method3_ProbQ5,2,Q2,28,488973.32,-0.025999700698934317,0.01515865560707025,0.17947204190619812,0.050550305993935264
2025,Oslo,Method3_ProbQ5,3,Q3,28,371368.94,0.06642177453321044,0.09012438311948694,0.281011396536431,0.05992951347224155
2025,Oslo,Method3_ProbQ5,4,Q4,28,233993.47,0.16853665435801504,0.15264283775857407,0.3715349137447424,0.07256085322502981
2025,Oslo,Method3_ProbQ5,5,Q5,29,1491386.78,1.0297489083146847,0.7649750214163802,0.7365339027960174,0.046896255142771875
2025,Stockholm,Method1_Raw,1,Q1,51,1456693.7000000002,-0.3630379549135112,-0.15499177060042071,0.14019266538505662,0.078309675295071
2025,Stockholm,Method1_Raw,2,Q2,51,639638.98,0.017997255835956575,0.03350891238051198,0.13343849565508442,0.040738115180475876
2025,Stockholm,Method1_Raw,3,Q3,50,834612.47,0.09927232130339712,0.09798123142181957,0.17561280696907935,0.035903240134457635
2025,Stockholm,Method1_Raw,4,Q4,51,2176872.85,0.1902558256830009,0.1764884373339145,0.3099877906678139,0.03330875521566218
2025,Stockholm,Method1_Raw,5,Q5,51,5624061.8100000005,0.5316557415851756,0.37479994993015076,0.639852840180684,0.05097070643195435
2025,Stockholm,Method2_PostMean,1,Q1,51,1565282.9300000002,-0.35642389680357617,-0.16009585658616987,0.11187439081743288,0.06481575515716512
2025,Stockholm,Method2_PostMean,2,Q2,51,567248.15,0.013248636963254748,0.038020127256657224,0.14798963339989615,0.04769637683971826
2025,Stockholm,Method2_PostMean,3,Q3,50,813891.87,0.09773202536911041,0.09852465287019628,0.1943759539800386,0.043630247493884784
2025,Stockholm,Method2_PostMean,4,Q4,51,1663647.23,0.20008440751137077,0.17431708089254477,0.3073979351841596,0.038871493665314706
2025,Stockholm,Method2_PostMean,5,Q5,51,6121809.63,0.5214718145727948,0.37703141135526486,0.6378145903195432,0.04436812904976223
2025,Stockholm,Method3_ProbQ5,1,Q1,51,2193968.39,-0.19367174207006868,-0.09150013296425717,0.027818324482802012,0.025226965136271047
2025,Stockholm,Method3_ProbQ5,2,Q2,51,841751.14,0.0003578025132664257,0.035594955327202464,0.13973043953534106,0.03621992597532414
2025,Stockholm,Method3_ProbQ5,3,Q3,50,396749.58,-0.0010482492982944313,0.06363211708297774,0.238959413533871,0.059340556283716754
2025,Stockholm,Method3_ProbQ5,4,Q4,51,1675348.89,0.13688256675214222,0.14458635904404266,0.35396567144982,0.06793189364896766
2025,Stockholm,Method3_ProbQ5,5,Q5,51,5624061.8100000005,0.5316557415851756,0.37479994993015076,0.639852840180684,0.05097070643195435
