Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,FiscalYear,ForecastDate,ForecastCutoffDate,ForecastWindowStart,cfo_forecast,forecast_timing_valid,has_analyst_cfo_forecast,CFO_lead1_analyst_scaled,firm_idx_y,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_measure,sigma_scale_mean,sigma_scale_median,sigma_scale_std,sigma_scale_q05,sigma_scale_q95,sigma_scale_n_draws,sigma_acc,sigma_acc_measure
2022,ACELP.ST,Ascelia Pharma AB,Biotechnology & Medical Research,Health Care,151.42,140.77,35.31,0.0,0.0,0.15,205.73,-119.02,0.0,0.0,140.45,112.22,0.05,170.24,0.0,473.46,-0.1661184210526315,-116.13000000000002,-114.1,10.850000000000001,0.0,0.0,-12.880000000000031,324.92,265.325,-0.048544238198436,-119.02,-116.82,0.0,-0.44029021011966457,-0.44858192782436634,0.0,0.0005653443889569396,-126.19,-0.47560538961650806,True,4,8,2022.0,2023-06-20,2023-06-30,2023-02-10,-179.45789644463,True,True,-0.6763700987265806,8,0.31698105937733606,0.30430876626591064,0.10107140517062056,0.17467952950074692,0.5002353676005925,8000,student_t_residual_sd,0.164582626106347,0.16019305723977886,0.0492137660111693,0.09146664272177686,0.2516540339722605,8000,0.31698105937733606,student_t_residual_sd
2023,ACELP.ST,Ascelia Pharma AB,Biotechnology & Medical Research,Health Care,29.13,22.0,12.65,0.0,0.0,0.09,87.66,-126.19,0.0,0.0,111.97,80.88,0.0,74.83,0.0,117.36,-0.4154750768408393,-122.28999999999999,-118.77000000000001,-22.660000000000004,0.0,0.0,19.140000000000022,205.73,146.695,0.13047479464194434,-126.19,-119.02,0.0,-0.811343263233239,-0.8602201847370394,0.0,0.0006135178431439381,-63.91,-0.43566583728143427,True,4,8,2023.0,2024-05-08,2024-06-30,2024-02-09,-31.0267454774077,True,True,-0.211505132945279,8,0.2692537143258274,0.25789512890629995,0.08397836119488679,0.15262728109592583,0.4250592619818397,8000,student_t_residual_sd,0.15476743910151664,0.1499983870706926,0.046907307386992184,0.08857091252808648,0.23991731934757202,8000,0.2692537143258274,student_t_residual_sd
2024,ACELP.ST,Ascelia Pharma AB,Biotechnology & Medical Research,Health Care,86.07,77.37,63.72,25.93,0.0,0.02,144.88,-63.91,0.0,0.0,69.38,51.66,3.7,81.16,0.0,291.78,-0.263923114834894,56.94,55.370000000000005,51.07,25.93,0.0,-23.570000000000007,87.66,116.27,-0.20271781198933525,-63.91,-126.19,0.0,-1.0853186548550786,-0.5496688741721855,0.0,0.00017201341704652963,,,True,4,8,2024.0,2025-06-16,2025-06-30,2025-02-07,5.22636695274445,True,True,0.044950261914031564,8,0.23183941074582212,0.22298755428350056,0.07280872579659696,0.1302892643590748,0.36415298730810214,8000,student_t_residual_sd,0.14891643786008732,0.14334196514307396,0.04680162084029048,0.08288964613875094,0.23516089117593403,8000,0.23183941074582212,student_t_residual_sd
2014,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,60.17,6.64,32.7,6.36,0.0,26.11,134.99,-0.53,175.44,62.62,125.47,0.0,0.72,96.31,0.0,60.22,-0.1388225521752674,-10.11,-13.2,2.1200000000000045,0.16000000000000014,0.0,1.1299999999999955,148.5,141.745,0.007972062506613958,-0.53,5.57,24.47999999999999,0.03929591872729197,-0.003739108963279128,0.1727045045680623,0.18420402836078872,-0.79,-0.005573388832057568,True,6,9,2014.0,2015-04-29,2015-06-30,2015-02-26,16.738078014579,True,True,0.11808584440071254,9,0.09043355178337859,0.08476937181566477,0.032821524991501316,0.04842333045812413,0.1518803619456282,8000,student_t_residual_sd,0.06793165255505462,0.0643371593854018,0.024566938468983262,0.036223746262506115,0.11370152429438019,8000,0.09043355178337859,student_t_residual_sd
2015,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,57.24,2.57,36.79,11.29,0.0,20.7,132.44,-0.79,156.1,65.89,104.51,0.0,0.94,90.86,0.0,68.88,-0.1677305745102356,-2.9299999999999997,-4.07,4.089999999999996,4.929999999999999,0.0,1.980000000000003,134.99,133.715,0.014807613207194429,-0.79,-0.53,-19.340000000000003,-0.003963654040309614,-0.0059080880978199905,-0.1446359795086565,0.1548068653479415,0.85,0.006356803649553154,True,6,9,2015.0,2016-02-26,2016-06-30,2016-02-25,15.1877835226217,True,True,0.11358324438261751,9,0.09364647086462696,0.08700902507726693,0.03694178226056513,0.04737273577201197,0.16434497708533088,8000,student_t_residual_sd,0.06239401558021292,0.05825042906106315,0.02415708745885884,0.03146263567227201,0.10716300799756641,8000,0.09364647086462696,student_t_residual_sd
2016,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,63.54,2.34,35.5,6.29,0.0,22.69,142.96,0.85,200.84,87.79,109.72,0.0,0.5,96.6,0.0,94.38,0.0292960662525879,6.299999999999997,-0.22999999999999998,-1.2899999999999991,-4.999999999999999,0.0,2.8199999999999976,132.44,137.7,0.020479302832243994,0.85,-0.79,44.74000000000001,-0.005737109658678287,0.00617283950617284,0.3249092229484387,0.16477850399419028,7.8,0.056644880174291944,True,6,9,2016.0,2017-04-27,2017-06-30,2017-02-14,18.617727959643,True,True,0.13520499607583877,9,0.08085970975923842,0.07352429295873676,0.03726306901136651,0.03599681973112443,0.1511075495669829,8000,student_t_residual_sd,0.046454434070781356,0.04260673901874383,0.02050293405120387,0.020988482409408135,0.08510157634505339,8000,0.08085970975923842,student_t_residual_sd
2017,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,80.19,3.78,39.19,5.0,0.0,25.32,172.33,7.8,223.22,100.51,109.65,0.0,0.49,119.09,0.0,155.55,0.1055504240490385,16.65,1.44,3.6899999999999977,-1.29,0.0,10.23,142.96,157.645,0.0648926385232643,7.8,0.85,22.379999999999995,0.005391861460877287,0.04947825811157981,0.14196454058168667,0.16061403786989756,19.58,0.12420311459291444,True,6,9,2017.0,2018-04-05,2018-06-30,2018-02-15,25.8673038561796,True,True,0.16408578677522026,9,0.05465943558407436,0.04882664992467614,0.026215546469855196,0.024608968580884905,0.10405354502545008,8000,student_t_residual_sd,0.030069309416629685,0.027393451238617167,0.013212541473754058,0.014168425388908851,0.05528479944329473,8000,0.05465943558407436,student_t_residual_sd
2018,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,134.85,25.41,61.76,11.59,0.0,48.95,255.94,19.58,279.75,127.71,126.22,0.0,1.14,147.51,0.0,244.38,0.1673106908006238,54.66,21.63,22.57,6.59,0.0,17.05,172.33,214.135,0.07962266794312,19.58,7.8,56.53,0.03642561935227777,0.09143764447661522,0.2639923412800336,0.22859411119153808,42.21,0.19711864011021085,True,6,9,2018.0,2019-05-02,2019-06-30,2019-02-28,49.8982308302692,True,True,0.23302230289429193,9,0.07331460841331847,0.06639468697836054,0.032974305440973926,0.035240181151167546,0.1328376289394344,8000,student_t_residual_sd,0.03803194274697775,0.035153972845488976,0.015019733817200306,0.019256840956829696,0.06643134315094737,8000,0.07331460841331847,student_t_residual_sd
2019,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,144.06,23.44,66.18,10.19,0.0,55.18,290.56,42.21,307.05,143.77,136.91,0.0,1.22,178.08,0.0,347.04,0.1412286612758311,9.210000000000008,-1.9699999999999989,4.420000000000009,-1.4000000000000004,0.0,5.359999999999998,255.94,273.25,0.019615736505032014,42.21,19.58,27.30000000000001,0.07165599268069532,0.15447392497712717,0.09990850869167434,0.20193961573650504,39.4,0.14419030192131746,True,6,9,2019.0,2020-06-04,2020-06-30,2020-03-10,63.6320353681347,True,True,0.23287112669033744,9,0.074699185394466,0.06646938374625677,0.04847932309781492,0.035043260462552024,0.1364943671927581,8000,student_t_residual_sd,0.038146299838457125,0.0350495791713491,0.015501734361257735,0.019135080902604032,0.06696146670248745,8000,0.074699185394466,student_t_residual_sd
2020,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,121.76,29.34,54.49,10.39,0.0,61.98,282.36,39.4,274.89,126.11,148.82999999999998,0.0,3.95,179.65,0.0,280.95,-0.0222655162816588,-22.299999999999997,5.899999999999999,-11.690000000000005,0.20000000000000107,0.0,-16.309999999999988,290.56,286.46000000000004,-0.05693639600642319,39.4,42.21,-32.160000000000025,0.14735041541576485,0.1375410179431683,-0.11226698317391615,0.21636528660196883,22.95,0.0801158975075054,True,6,9,2020.0,2021-04-28,2021-06-30,2021-03-10,33.7234264377849,True,True,0.11772473098437791,9,0.09770945252248094,0.08823060377983172,0.04799891876443084,0.04842727816156679,0.1756059644841008,8000,student_t_residual_sd,0.04850221740080114,0.045137772814415444,0.018624030489025056,0.025172827770510157,0.08361607026987432,8000,0.09770945252248094,student_t_residual_sd
2021,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,170.28,26.34,89.32,9.93,0.0,55.1,315.44,22.95,336.9,176.44,151.48,0.0,0.4,191.77,0.0,,0.0447410961047087,48.519999999999996,-3.0,34.82999999999999,-0.46000000000000085,0.0,16.230000000000004,282.36,298.9,0.054299096687855486,22.95,39.4,62.00999999999999,0.13181666109066578,0.07678153228504517,0.20746068919371025,0.18434258949481433,36.52,0.12218133154901306,True,6,9,2021.0,2022-04-27,2022-06-30,2022-03-10,58.083321019189,True,True,0.19432358989357312,9,0.09835325743965698,0.08895143817665083,0.0455594245933223,0.046277624268871706,0.18236014404933873,8000,student_t_residual_sd,0.04554507326451974,0.04226036253710975,0.018405366573133672,0.022599136734565123,0.07977106789704916,8000,0.09835325743965698,student_t_residual_sd
2022,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,181.05,14.78,77.33,10.4,0.0,62.56,329.55,36.52,394.81,182.59,169.24,0.0,1.05,228.59,0.0,526.48,0.1834288464062294,10.77000000000001,-11.56,-11.989999999999995,0.47000000000000064,0.0,34.790000000000006,315.44,322.495,0.10787764151382194,36.52,22.95,57.910000000000025,0.07116389401386068,0.11324206576846153,0.1795686754833409,0.19398750368222764,58.5,0.18139816121180172,True,6,9,2022.0,2023-04-21,2023-06-30,2023-03-16,86.9829262665216,True,True,0.26971868173621794,9,0.11411349664127193,0.10511707335817258,0.04529169480349453,0.058143746498272274,0.1988740331341716,8000,student_t_residual_sd,0.05900760937615108,0.0551346785759651,0.021654057911003777,0.031132931302320407,0.09905865947113683,8000,0.11411349664127193,student_t_residual_sd
2023,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,129.09,14.79,70.31,11.1,0.0,69.12,292.97,58.5,368.47,183.29,201.46,0.0,3.13,209.91,0.0,293.08,-0.0924682006574243,-51.96000000000001,0.009999999999999787,-7.019999999999996,0.6999999999999993,0.0,-44.250000000000014,329.55,311.26,-0.1421641071772795,58.5,36.52,-26.339999999999975,0.11732956370879652,0.18794576881064062,-0.08462378718756017,0.2220651545331877,-54.77,-0.1759622180813468,True,6,9,2023.0,2024-04-19,2024-06-30,2024-03-14,11.7269153322466,True,True,0.0376756259469466,9,0.11300970904952184,0.10616181994862234,0.04019231214446766,0.06061758992315545,0.18919598018305211,8000,student_t_residual_sd,0.06479260238779663,0.061685970406812216,0.022056460373940268,0.03542382244136841,0.10592100453718292,8000,0.11300970904952184,student_t_residual_sd
2024,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,169.35,16.2,82.46,14.39,0.0,58.45,334.3,-54.77,320.48,181.81,192.93,0.0,4.39,180.58,0.0,256.0,-0.3247867980950271,40.25999999999999,1.4100000000000001,12.149999999999991,3.290000000000001,0.0,29.990000000000002,292.97,313.635,0.09562070559727072,-54.77,58.5,-47.99000000000001,0.18652255009804392,-0.17462974476700624,-0.15301225947359196,0.18636312911505415,,,True,6,9,2024.0,2025-04-30,2025-06-30,2025-02-26,44.7141870079855,True,True,0.14256759292803897,9,0.09164757493094618,0.08547309380846659,0.03299787144751891,0.05027334253993311,0.15429178016978576,8000,student_t_residual_sd,0.058737391078133305,0.05515092182658339,0.020775171080409115,0.03261191400342257,0.09809250819085379,8000,0.09164757493094618,student_t_residual_sd
2014,ADDTb.ST,Addtech AB,Diversified Industrial Goods Wholesale,Industrials,1771.63,63.83,1512.59,0.0,0.0,173.0,3205.58,440.26,5596.57,3773.94,1373.18,0.0,12.68,1230.42,17.58,5595.63,0.3499759615384612,257.4200000000001,-0.6800000000000068,157.8699999999999,0.0,-29.57,70.6600000000002,2743.49,2974.535,0.02375497346644104,440.26,292.83,929.4299999999994,0.09844563940246122,0.14800968890935895,0.31246228402086357,0.05816035111370349,509.91,0.17142511350513612,True,5,12,2014.0,2014-06-26,2014-06-30,2014-05-14,468.310505374428,True,True,0.15743990417810783,12,0.08650707400565273,0.08290421084868789,0.025489893035272403,0.05157562556980511,0.13411827003100607,8000,student_t_residual_sd,0.06493001194666095,0.06237921006574307,0.018892588642381164,0.03874232469982722,0.09974960357529668,8000,0.08650707400565273,student_t_residual_sd
2015,ADDTb.ST,Addtech AB,Diversified Industrial Goods Wholesale,Industrials,1950.05,77.52,1642.78,0.0,37.36,184.92,3598.43,509.91,5235.5,3612.39,1249.6,0.0,8.24,1404.63,32.69,6426.98,0.2541326913978795,178.41999999999985,13.689999999999998,130.19000000000005,0.0,37.36,71.89999999999979,3205.58,3402.005,0.021134595628166268,509.91,440.26,-361.0699999999997,0.1294119203234563,0.14988514126228503,-0.10613447070183603,0.05435618113436047,463.84,0.13634312706771448,True,5,12,2015.0,2015-06-11,2015-06-30,2015-05-13,492.588970057884,True,True,0.1447937231302964,12,0.08638129899493907,0.08254610650218522,0.02626197632813925,0.050480250366491335,0.13483248607615655,8000,student_t_residual_sd,0.057513115553408066,0.055524004167645,0.01691032405931902,0.03358612448830463,0.08845202912512856,8000,0.08638129899493907,student_t_residual_sd
2016,ADDTb.ST,Addtech AB,Diversified Industrial Goods Wholesale,Industrials,2149.34,142.48,1840.98,0.0,23.41,170.97,3872.27,463.84,6023.02,4153.0,1452.18,0.0,15.36,1505.15,35.62,7496.5,0.2612200393309841,199.2900000000002,64.96,198.20000000000005,0.0,-13.95,-77.81999999999982,3598.43,3735.35,-0.020833389106777095,463.84,509.91,787.5200000000004,0.13650929631761416,0.12417578004738511,0.21082897185002755,0.04577081130282303,530.74,0.14208574832345028,True,5,12,2016.0,2016-06-27,2016-06-30,2016-05-12,419.13645671408,True,True,0.11220808136160734,12,0.09562056236160456,0.09060596554108452,0.03233297448208144,0.052627686011467195,0.1549674576751714,8000,student_t_residual_sd,0.054825700620496166,0.05249336270156488,0.01685903099753956,0.0313834678637868,0.08562032473205479,8000,0.09562056236160456,student_t_residual_sd
2017,ADDTb.ST,Addtech AB,Diversified Industrial Goods Wholesale,Industrials,2305.9,170.59,2107.51,0.0,43.13,182.1,4327.16,530.74,6914.01,4757.35,1611.4699999999998,0.0,9.63,1630.23,38.34,9360.56,0.3209694528848056,156.55999999999995,28.110000000000014,266.5300000000002,0.0,19.720000000000002,-118.36000000000027,3872.27,4099.715,-0.028870299520820413,530.74,463.84,890.9899999999998,0.11313957189707088,0.12945777938222536,0.21732974121371845,0.04441772171968051,524.71,0.12798694543401187,True,5,12,2017.0,2017-05-22,2017-06-30,2017-05-11,588.433685034115,True,True,0.14353038809627375,12,0.09378448997108971,0.08831409816089592,0.033443453975259954,0.050500795957128884,0.1544112143220308,8000,student_t_residual_sd,0.05176003320700152,0.04951690835440822,0.016353307651144164,0.02916461132253334,0.08219382994790114,8000,0.09378448997108971,student_t_residual_sd
2018,ADDTb.ST,Addtech AB,Diversified Industrial Goods Wholesale,Industrials,2650.5,180.65,2272.26,0.0,57.39,194.76,5192.79,524.71,7809.37,5375.64,1770.79,0.0,15.58,1961.76,43.28,10397.27,0.3228663767306385,344.5999999999999,10.060000000000002,164.75,0.0,14.259999999999998,184.0499999999999,4327.16,4759.975,0.03866616946517574,524.71,530.74,895.3599999999997,0.11150058561231939,0.11023377223619872,0.18810182826590469,0.040916181282464714,486.72,0.10225263788150148,True,5,12,2018.0,2018-05-25,2018-06-30,2018-05-15,587.845278088413,True,True,0.1234975557830478,12,0.08417864659909732,0.07850024764989462,0.031820366930332425,0.044651325324764984,0.14151686236419042,8000,student_t_residual_sd,0.04387055472773274,0.041565291600829585,0.014929815682747774,0.024044730647943772,0.07121917832377445,8000,0.08417864659909732,student_t_residual_sd
2019,ADDTb.ST,Addtech AB,Diversified Industrial Goods Wholesale,Industrials,3503.55,273.64,2950.7,0.0,80.7,250.45,6534.96,486.72,9426.04,6525.22,2082.49,0.0,28.79,2291.18,46.38,11775.76,0.337762453156283,853.0500000000002,92.98999999999998,678.4399999999996,0.0,23.310000000000002,104.93000000000052,5192.79,5863.875,0.01789431050286722,486.72,524.71,1616.670000000001,0.08948178465605082,0.08300313359340028,0.27569994244420304,0.042710664876041866,1052.25,0.17944618532966683,True,5,12,2019.0,2019-06-28,2019-06-30,2019-05-15,780.60728599903,True,True,0.13312140623717764,12,0.06373120083260678,0.0582581522058156,0.0347439541875119,0.032324238460746044,0.10915526638119166,8000,student_t_residual_sd,0.03256978430065861,0.030687881391375293,0.011492837806521708,0.017680966754974863,0.054178580385414926,8000,0.06373120083260678,student_t_residual_sd
2020,ADDTb.ST,Addtech AB,Diversified Industrial Goods Wholesale,Industrials,4491.57,382.19,2798.54,188.46,167.41,326.39,8955.76,1052.25,11054.75,7619.15,2426.6800000000003,0.0,34.849999999999994,3177.58,61.07,16932.68,0.3007642073086008,988.0199999999995,108.55000000000001,-152.15999999999985,188.46,86.71,1306.7999999999995,6534.96,7745.360000000001,0.16872036935662119,1052.25,486.72,1628.7099999999991,0.06284020368323745,0.13585553156986893,0.21028202691676035,0.042140068376421494,1550.92,0.20023859446171643,True,5,12,2020.0,2020-06-30,2020-06-30,2020-05-13,1207.70458642744,True,True,0.1559262043891362,12,0.09651138566532624,0.08970286240725656,0.04397060840392719,0.05019541188050249,0.1602729764781942,8000,student_t_residual_sd,0.04798768773273258,0.04563968933209843,0.01608652598955665,0.02590923119740739,0.07826628772000738,8000,0.09651138566532624,student_t_residual_sd
2021,ADDTb.ST,Addtech AB,Diversified Industrial Goods Wholesale,Industrials,4155.0,411.39,3493.85,800.24,147.9,319.31,9604.9,1550.92,11697.42,8113.69,2559.07,0.0,40.24000000000001,3152.98,226.26,34735.93,0.2913140232715051,-336.5699999999997,29.19999999999999,695.31,611.78,-19.50999999999999,-468.80999999999966,8955.76,9280.33,-0.05051652258055475,1550.92,1052.25,642.6700000000001,0.11338497661182308,0.16711905718869913,0.06925077017735362,0.03440718164117009,1104.77,0.1190442581244417,True,5,12,2021.0,2021-05-20,2021-06-30,2021-05-18,1264.59392771084,True,True,0.13626605171484635,12,0.09823551527640144,0.09121527715402097,0.0392047405877325,0.04875459445184796,0.17114349590762598,8000,student_t_residual_sd,0.045654901239266354,0.0431909175462281,0.016015541326085368,0.024237353844926608,0.07494333806394089,8000,0.09823551527640144,student_t_residual_sd
2022,ADDTb.ST,Addtech AB,Diversified Industrial Goods Wholesale,Industrials,5554.41,408.84,4873.33,1271.4199999999998,114.14,349.9,11626.19,1104.77,13834.76,9576.32,2835.35,0.0,41.39,3677.68,306.86,46449.09,0.3467652476822921,1399.4099999999999,-2.5500000000000114,1379.48,471.17999999999984,-33.760000000000005,459.89999999999964,9604.9,10615.545,0.04332325848555111,1104.77,1550.92,2137.34,0.14609895205568815,0.10407096385536493,0.2013405811948421,0.03296109620372764,1830.97,0.17248007521045788,True,5,12,2022.0,2022-06-22,2022-06-30,2022-05-17,1799.3339871612,True,True,0.16949991612877152,12,0.07899403386524699,0.07360623603099865,0.03186798632305354,0.03786106497524951,0.13930298724245377,8000,student_t_residual_sd,0.041022109630326056,0.038392720998374444,0.015914585684704503,0.01987030475708394,0.07116797807454363,8000,0.07899403386524699,student_t_residual_sd
